                                     | Core 0      | Core 1       | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Cache L2                           |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16353005 |     17222067 |    13789301 |    37821196 |    15973957 |    68230132 |    23008324 |    22436616 |    44400507 |    17978606 |    25455139 |     4352881 |     7803025 |    21339854 |    27468449 |    60339419
    num cache misses                 |    10693805 |       357522 |    10410659 |     6225380 |    10900206 |     3178937 |     7037732 |    16505928 |    27022719 |    12229935 |    21151542 |     4042745 |     7395105 |    18985040 |      947038 |     1499056
    miss rate                        |      65.39% |        2.08% |      75.50% |      16.46% |      68.24% |       4.66% |      30.59% |      73.57% |      60.86% |      68.02% |      83.09% |      92.88% |      94.77% |      88.97% |       3.45% |       2.48%
    mpki                             |        9.25 |         0.03 |       23.21 |        0.86 |       23.24 |        0.40 |        2.00 |       32.94 |       31.38 |        6.96 |       19.67 |        1.03 |       29.58 |       27.87 |        0.10 |        0.20
  Cache L3                           |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    12852573 |       374535 |    13789301 |     6332402 |    13416904 |     3478753 |     7520169 |    18671964 |    27022730 |    12260477 |    22741831 |     4157448 |     7415733 |    21339714 |     1088258 |     1738002
    num cache misses                 |    10263960 |       357100 |    10401350 |     1713581 |     8451307 |     1942455 |     4260307 |    12087040 |    26747861 |    12106302 |    21070723 |     4031810 |     7264170 |    18956085 |      900391 |     1397742
    miss rate                        |      79.86% |       95.34% |      75.43% |      27.06% |      62.99% |      55.84% |      56.65% |      64.73% |      98.98% |      98.74% |      92.65% |      96.98% |      97.96% |      88.83% |      82.74% |      80.42%
    mpki                             |        8.88 |         0.03 |       23.19 |        0.24 |       18.02 |        0.24 |        1.21 |       24.12 |       31.06 |        6.89 |       19.60 |        1.02 |       29.06 |       27.83 |        0.10 |        0.19
DRAM summary                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   196855336 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      473.08 |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      363.07 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
