                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7       | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15     
    num accesses                     |   169656730 |   763334903 |   110652416 |   715579472 |   462374779 |  1075380626 |   200171341 |   2640784281 |   512545080 |   455102456 |   525480491 |   458192238 |   106349578 |    23761816 |   872910153 |   1070243198
    num misses                       |           3 |          56 |          42 |         322 |           6 |        3201 |          22 |           39 |          52 |         134 |          10 |         596 |          42 |           3 |          19 |            8
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  D-TLB                              |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
    num accesses                     |   522704212 |  3196895636 |   331869873 |  1992556851 |  3019558140 |  3960784320 |   698107438 |   5248528977 |  1848129967 |  2427168596 |  2000736577 |  1289634806 |   349247808 |    88558906 |  2258720960 |   3416445836
    num misses                       |      933575 |     2066731 |     5682305 |     3577340 |   108878229 |     2089639 |     5671398 |           23 |      112732 |     5387905 |    20211971 |     6850163 |     1706206 |    21159682 |     9995353 |      1097959
    miss rate                        |       0.18% |       0.06% |       1.71% |       0.18% |       3.61% |       0.05% |       0.81% |        0.00% |       0.01% |       0.22% |       1.01% |       0.53% |       0.49% |      23.89% |       0.44% |        0.03%
    mpki                             |        0.49 |        0.30 |        5.95 |        0.70 |       26.97 |        0.22 |        2.69 |         0.00 |        0.02 |        1.13 |        4.53 |        2.06 |        1.34 |       84.64 |        1.49 |         0.10
  L2 TLB                             |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
    num accesses                     |      933578 |     2066787 |     5682347 |     3577662 |   108878235 |     2092840 |     5671420 |           62 |      112784 |     5388039 |    20211981 |     6850759 |     1706248 |    21159685 |     9995372 |      1097967
    num misses                       |      932873 |      325818 |     1537755 |      569121 |    77696402 |       66066 |      545750 |           62 |      100741 |       74197 |     1782635 |      664932 |      530726 |    10898361 |     2093246 |        27114
    miss rate                        |      99.92% |      15.76% |      27.06% |      15.91% |      71.36% |       3.16% |       9.62% |      100.00% |      89.32% |       1.38% |       8.82% |       9.71% |      31.10% |      51.51% |      20.94% |        2.47%
    mpki                             |        0.49 |        0.05 |        1.61 |        0.11 |       19.25 |        0.01 |        0.26 |         0.00 |        0.02 |        0.02 |        0.40 |        0.20 |        0.42 |       43.59 |        0.31 |         0.00
Cache Summary                        |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
  Cache L1-I                         |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |   169656730 |   763334903 |   110652416 |   715579472 |   462374779 |  1075380626 |   200171341 |   2640784281 |   512545080 |   455102456 |   525480491 |   458192238 |   106349578 |    23761816 |   872910153 |   1070243198
    num cache misses                 |      267467 |     1266456 |       57079 |    20701675 |      424640 |    13096072 |      263633 |     24932279 |      110844 |      106829 |       96357 |    26069310 |      106320 |       55662 |     3179435 |        75246
    miss rate                        |       0.16% |       0.17% |       0.05% |       2.89% |       0.09% |       1.22% |       0.13% |        0.94% |       0.02% |       0.02% |       0.02% |       5.69% |       0.10% |       0.23% |       0.36% |        0.01%
    mpki                             |        0.14 |        0.19 |        0.06 |        4.06 |        0.11 |        1.38 |        0.13 |         1.55 |        0.02 |        0.02 |        0.02 |        7.84 |        0.08 |        0.22 |        0.47 |         0.01
  Cache L1-D                         |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |   522704212 |  3196895636 |   331869873 |  1992556851 |  3019558140 |  3960784320 |   698107438 |   5248528977 |  1848129967 |  2427168596 |  2000736577 |  1289634806 |   349247808 |    88558906 |  2258720960 |   3416445836
    num cache misses                 |    98496621 |    19197011 |    38774366 |    24694848 |    32996907 |    36447979 |    40215897 |       208650 |     6946093 |    37419597 |    64652200 |    29778357 |    18610493 |    28774017 |     8660678 |     90547478
    miss rate                        |      18.84% |       0.60% |      11.68% |       1.24% |       1.09% |       0.92% |       5.76% |        0.00% |       0.38% |       1.54% |       3.23% |       2.31% |       5.33% |      32.49% |       0.38% |        2.65%
    mpki                             |       51.31 |        2.82 |       40.61 |        4.84 |        8.17 |        3.85 |       19.09 |         0.01 |        1.11 |        7.83 |       14.48 |        8.96 |       14.67 |      115.10 |        1.29 |         8.06
  Cache L2                           |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |    98764111 |    20509424 |    42812457 |    47043902 |    33431117 |    49782530 |    43406928 |     25169465 |     7250736 |    39135641 |    65478838 |    57219961 |    18882372 |    32598915 |    13756379 |     91004957
    num cache misses                 |    59986127 |    10736158 |    28902191 |     8192691 |    22239783 |     5016637 |    11902226 |       598628 |     6738732 |     7650194 |    25739057 |    21637729 |    15858994 |    20422360 |     3584176 |      2332952
    miss rate                        |      60.74% |      52.35% |      67.51% |      17.41% |      66.52% |      10.08% |      27.42% |        2.38% |      92.94% |      19.55% |      39.31% |      37.82% |      83.99% |      62.65% |      26.05% |        2.56%
    mpki                             |       31.25 |        1.58 |       30.27 |        1.61 |        5.51 |        0.53 |        5.65 |         0.04 |        1.08 |        1.60 |        5.76 |        6.51 |       12.50 |       81.69 |        0.53 |         0.21
  Cache L3                           |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |    59986150 |    10868155 |    32893158 |     9895658 |    22249996 |     5308021 |    14856850 |       627164 |     6937673 |     9285410 |    26644879 |    23017814 |    16042419 |    24262303 |     5542132 |      2727691
    num cache misses                 |    47543005 |     9646555 |    22457128 |     5990418 |    21316865 |     4204267 |    11428396 |       598462 |     6730025 |     6282334 |    11879447 |     7941529 |    15456134 |    17805639 |     3425243 |      2327466
    miss rate                        |      79.26% |      88.76% |      68.27% |      60.54% |      95.81% |      79.21% |      76.92% |       95.42% |      97.01% |      67.66% |      44.58% |      34.50% |      96.35% |      73.39% |      61.80% |       85.33%
    mpki                             |       24.77 |        1.42 |       23.52 |        1.17 |        5.28 |        0.44 |        5.42 |         0.04 |        1.08 |        1.31 |        2.66 |        2.39 |       12.18 |       71.22 |        0.51 |         0.21
DRAM summary                         |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
  num dram accesses                  |   281084782 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  average dram access latency (ns)   |      374.98 |         inf |         inf |         inf |         inf |         inf |         inf |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |          inf
  average dram queueing delay        |      264.97 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
