                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num accesses                     |     3651704 |      485874 |    57359918 |     3041053 |      943754 |     8040571 |      484015 |     2056753 |          62 |      165812 |    11117271 |      260424 |     1349119 |      357801 |     3547064 |    16427255
    num misses                       |     2901078 |      329361 |    40981152 |      286353 |      148960 |     2398995 |       12082 |       28473 |          62 |      165812 |     3457519 |       75795 |     1140464 |      187708 |      336473 |      125717
    miss rate                        |      79.44% |      67.79% |      71.45% |       9.42% |      15.78% |      29.84% |       2.50% |       1.38% |     100.00% |     100.00% |      31.10% |      29.10% |      84.53% |      52.46% |       9.49% |       0.77%
    mpki                             |        2.50 |        0.31 |       19.28 |        0.25 |        0.05 |        5.41 |        0.00 |        0.02 |        0.00 |        0.36 |        0.42 |        0.02 |        4.56 |        0.11 |        0.20 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   138270744 |    83972473 |   243427316 |   107191926 |   351320608 |    77709816 |   473029551 |   172020347 |  1157475870 |    77257047 |   692089361 |   257578414 |    21135842 |   153399350 |   238084283 |   665675416
    num cache misses                 |       39982 |       35505 |      271741 |      178067 |      739708 |      999249 |       63462 |       84680 |    11360263 |        3842 |      684259 |      127996 |      352362 |       61132 |    13683350 |     5934362
    miss rate                        |       0.03% |       0.04% |       0.11% |       0.17% |       0.21% |       1.29% |       0.01% |       0.05% |       0.98% |       0.00% |       0.10% |       0.05% |       1.67% |       0.04% |       5.75% |       0.89%
    mpki                             |        0.03 |        0.03 |        0.13 |        0.16 |        0.24 |        2.25 |        0.01 |        0.05 |        1.61 |        0.01 |        0.08 |        0.04 |        1.41 |        0.04 |        7.96 |        1.08
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   533025313 |   471611724 |  1589652570 |   374326441 |  1466008113 |   206775779 |  1510225459 |   912940769 |  2300472055 |   138389712 |  2275374046 |  1937434971 |    86633855 |   674248286 |   666803360 |  2313219020
    num cache misses                 |     8312926 |    23811953 |    17371140 |    21523912 |     8886666 |    11518315 |    40303350 |    14481616 |      229847 |    10609937 |   121159053 |    17548791 |     7415483 |    17386643 |    14311920 |    11261608
    miss rate                        |       1.56% |       5.05% |       1.09% |       5.75% |       0.61% |       5.57% |       2.67% |       1.59% |       0.01% |       7.67% |       5.32% |       0.91% |       8.56% |       2.58% |       2.15% |       0.49%
    mpki                             |        7.17 |       22.14 |        8.17 |       19.10 |        2.85 |       25.96 |        8.12 |        8.05 |        0.03 |       23.18 |       14.66 |        5.21 |       29.66 |       10.14 |        8.33 |        2.05
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     9713644 |    25439755 |    17659162 |    23285924 |     9663750 |    15102421 |    40617818 |    15951095 |    11630209 |    14048772 |   121889863 |    17722782 |     7788820 |    17474052 |    28750147 |    17403416
    num cache misses                 |     6385873 |    21124045 |    11768042 |     6408465 |     5670349 |     9646049 |     1727427 |     4531429 |      817348 |    10613779 |   102768676 |     9972441 |     7355467 |    11946457 |    10502745 |     1779575
    miss rate                        |      65.74% |      83.04% |      66.64% |      27.52% |      58.68% |      63.87% |       4.25% |      28.41% |       7.03% |      75.55% |      84.31% |      56.27% |      94.44% |      68.37% |      36.53% |      10.23%
    mpki                             |        5.51 |       19.64 |        5.54 |        5.69 |        1.82 |       21.74 |        0.35 |        2.52 |        0.12 |       23.19 |       12.43 |        2.96 |       29.42 |        6.97 |        6.11 |        0.32
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8022565 |    22716342 |    11784654 |     8009448 |     5719147 |    12241984 |     1989460 |     5920748 |      857447 |    14048772 |   102815422 |    10027007 |     7377417 |    11981887 |    11260995 |     1993638
    num cache misses                 |     4897541 |    21078249 |    11377483 |     6215968 |     5464691 |     8680148 |     1723573 |     4278860 |      812757 |    10602531 |     1119081 |     6640886 |     7300021 |    11878054 |     4293872 |     1773118
    miss rate                        |      61.05% |      92.79% |      96.54% |      77.61% |      95.55% |      70.90% |      86.64% |      72.27% |      94.79% |      75.47% |       1.09% |      66.23% |      98.95% |      99.13% |      38.13% |      88.94%
    mpki                             |        4.23 |       19.60 |        5.35 |        5.52 |        1.75 |       19.56 |        0.35 |        2.38 |        0.12 |       23.17 |        0.14 |        1.97 |       29.20 |        6.93 |        2.50 |        0.32
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   140549828 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      336.67 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      226.66 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
