                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
    num accesses                     |    899148129 |  12951601236 |   2498925752 |   1322626393 |    879353317 |     88558906 |   5426522421 |   2155233833 |    271145136 |    373349839 |   1717780263 |    395068792 |   1345359245 |    494391537 |   3225724583 |    736868656
    num misses                       |       929530 |      1746358 |     11056431 |       696812 |      6035849 |     21159682 |           23 |      4767646 |       318993 |      1825355 |     17438248 |     15392406 |      7148886 |      3498463 |    116280766 |      5935965
    miss rate                        |        0.10% |        0.01% |        0.44% |        0.05% |        0.69% |       23.89% |        0.00% |        0.22% |        0.12% |        0.49% |        1.02% |        3.90% |        0.53% |        0.71% |        3.60% |        0.81%
    mpki                             |         0.45 |         0.08 |         1.49 |         0.21 |         3.16 |        84.64 |         0.00 |         1.12 |         0.36 |         1.35 |         4.56 |        18.15 |         2.06 |         2.67 |        26.97 |         2.68
  L2 TLB                             |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |       929533 |      1746401 |     11056450 |       696816 |      6035859 |     21159685 |           62 |      4767769 |       318997 |      1825397 |     17438258 |     15392507 |      7149508 |      3498477 |    116280772 |      5935987
    num misses                       |       634003 |       499087 |      2315776 |       368551 |      4797025 |     10898751 |           62 |        65132 |       318997 |       569641 |      1548434 |      4618531 |       691643 |      3498434 |     82911037 |       585825
    miss rate                        |       68.21% |       28.58% |       20.95% |       52.89% |       79.48% |       51.51% |      100.00% |        1.37% |      100.00% |       31.21% |        8.88% |       30.01% |        9.67% |      100.00% |       71.30% |        9.87%
    mpki                             |         0.31 |         0.02 |         0.31 |         0.11 |         2.51 |        43.60 |         0.00 |         0.02 |         0.36 |         0.42 |         0.41 |         5.45 |         0.20 |         2.67 |        19.23 |         0.26
Cache Summary                        |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  Cache L1-I                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    161779190 |   1721947801 |    965797750 |    301103299 |    228210219 |     23761816 |   2730341090 |    403119252 |    148837576 |    113970799 |    449833267 |    148586161 |    478998217 |    146022892 |    493955622 |    210828929
    num cache misses                 |       238909 |      1556318 |      5537383 |       446745 |       131386 |       200797 |     26674814 |       809452 |        27178 |       221569 |       347860 |      3361229 |     28097711 |       105016 |      2211078 |      1421642
    miss rate                        |        0.15% |        0.09% |        0.57% |        0.15% |        0.06% |        0.85% |        0.98% |        0.20% |        0.02% |        0.19% |        0.08% |        2.26% |        5.87% |        0.07% |        0.45% |        0.67%
    mpki                             |         0.12 |         0.07 |         0.75 |         0.13 |         0.07 |         0.80 |         1.60 |         0.19 |         0.03 |         0.16 |         0.09 |         3.96 |         8.10 |         0.08 |         0.51 |         0.64
  Cache L1-D                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    899148129 |  12951601236 |   2498925752 |   1322626393 |    879353317 |     88558906 |   5426522421 |   2155233833 |    271145136 |    373349839 |   1717780263 |    395068792 |   1345359245 |    494391537 |   3225724583 |    736868656
    num cache misses                 |     45821980 |    121725606 |     10772263 |     34095696 |     13763942 |     28806809 |       501125 |     33356469 |     20422060 |     20002391 |     55148876 |     22683815 |     31288219 |     38648903 |     35512442 |     42437040
    miss rate                        |        5.10% |        0.94% |        0.43% |        2.58% |        1.57% |       32.53% |        0.01% |        1.55% |        7.53% |        5.36% |        3.21% |        5.74% |        2.33% |        7.82% |        1.10% |        5.76%
    mpki                             |        22.15 |         5.41 |         1.45 |        10.14 |         7.20 |       115.23 |         0.03 |         7.87 |        22.94 |        14.75 |        14.43 |        26.75 |         9.02 |        29.44 |         8.24 |        19.13
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     49246955 |    123286570 |     18462970 |     34599641 |     16380791 |     32856795 |     27256905 |     36872189 |     27676476 |     20421043 |     56220842 |     31064365 |     60968680 |     43943573 |     37755159 |     47019683
    num cache misses                 |     41075691 |     85187170 |      7963601 |     24320062 |     13031858 |     24578013 |      1815349 |     19281478 |     20449238 |     18786790 |     39023819 |     22413195 |     31001166 |     38753919 |     26451260 |     20874380
    miss rate                        |       83.41% |       69.10% |       43.13% |       70.29% |       79.56% |       74.80% |        6.66% |       52.29% |       73.89% |       92.00% |       69.41% |       72.15% |       50.85% |       88.19% |       70.06% |       44.39%
    mpki                             |        19.86 |         3.78 |         1.07 |         7.23 |         6.81 |        98.31 |         0.11 |         4.55 |        22.97 |        13.85 |        10.21 |        26.44 |         8.94 |        29.52 |         6.13 |         9.41
  Cache L3                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     44261757 |     85192168 |     10159421 |     24397841 |     15674860 |     28452881 |      1896315 |     21988513 |     27676476 |     18984326 |     39790447 |     27441317 |     32587281 |     43943573 |     26483595 |     24073617
    num cache misses                 |     40570869 |      1351303 |      4206190 |     23323831 |     10453729 |     19363894 |      1702410 |      8146578 |     20396364 |     15905840 |     15574166 |     16727365 |      8818101 |     38636412 |     23068788 |     12388973
    miss rate                        |       91.66% |        1.59% |       41.40% |       95.60% |       66.69% |       68.06% |       89.77% |       37.05% |       73.70% |       83.78% |       39.14% |       60.96% |       27.06% |       87.92% |       87.11% |       51.46%
    mpki                             |        19.61 |         0.06 |         0.57 |         6.94 |         5.47 |        77.46 |         0.10 |         1.92 |        22.91 |        11.73 |         4.07 |        19.73 |         2.54 |        29.43 |         5.35 |         5.59
DRAM summary                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num dram accesses                  |    340963502 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  average dram access latency (ns)   |       416.07 |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf
  average dram queueing delay        |       306.06 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       96.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
