                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10      | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    miss rate                        |       0.78% |       0.40% |       0.12% |       3.36% |       0.44% |       1.43% |       0.68% |       1.59% |       0.08% |       0.20% |        0.07% |       6.52% |       0.23% |       0.82% |       0.60% |       0.12%
    mpki                             |        0.69 |        0.45 |        0.14 |        4.71 |        0.50 |        1.63 |        0.64 |        2.60 |        0.06 |        0.19 |         0.09 |        8.98 |        0.19 |        0.78 |        0.78 |        0.11
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |              |             |             |             |             |            
    num cache accesses               |   456531577 |  2539548489 |   346366288 |  1106250142 |  3173166419 |  3670102444 |   726548826 |  1708694830 |  1849424579 |  2480821882 |   6150017785 |   789397664 |   473400958 |    88558906 |  2197103537 |  1213171581
    num cache misses                 |    86119387 |    16699787 |    40540455 |    14918876 |    34946635 |    34487877 |    41783174 |     1940656 |     7372829 |    38582967 |    197643763 |    20442993 |    25613561 |    28837877 |     9987084 |    36787883
    miss rate                        |      18.86% |       0.66% |      11.70% |       1.35% |       1.10% |       0.94% |       5.75% |       0.11% |       0.40% |       1.56% |        3.21% |       2.59% |       5.41% |      32.56% |       0.45% |       3.03%
    mpki                             |       51.36 |        3.09 |       40.53 |        5.27 |        8.24 |        3.93 |       19.13 |        0.37 |        1.18 |        7.90 |        14.43 |       10.05 |       14.89 |      115.35 |        1.53 |        9.22
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |              |             |             |             |             |            
    num cache accesses               |    87274212 |    19237578 |    44886257 |    29610515 |    37101988 |    48982318 |    46407337 |    15939265 |     8258494 |    41955548 |    198890717 |    40158551 |    26161751 |    32727304 |    17056792 |    38608778
    num cache misses                 |    56876225 |    15951049 |    36114895 |    15429436 |    26015331 |    20515650 |    20758096 |     7768339 |     7644662 |    21995115 |    139342083 |    23602443 |    24171132 |    24689658 |     7857124 |    10189192
    miss rate                        |      65.17% |      82.92% |      80.46% |      52.11% |      70.12% |      41.88% |      44.73% |      48.74% |      92.57% |      52.42% |       70.06% |      58.77% |      92.39% |      75.44% |      46.06% |      26.39%
    mpki                             |       33.92 |        2.95 |       36.11 |        5.45 |        6.13 |        2.34 |        9.50 |        1.48 |        1.22 |        4.50 |        10.17 |       11.60 |       14.05 |       98.76 |        1.20 |        2.55
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |              |             |             |             |             |            
    num cache accesses               |    56876333 |    16080478 |    40319960 |    16807618 |    26038523 |    20745278 |    24022643 |     8135292 |     8133365 |    24430102 |    139425549 |    25044099 |    24395292 |    28408869 |     9853834 |    11648289
    num cache misses                 |    52107715 |    12697645 |    22862477 |    10121526 |    22917405 |     5257552 |    12499301 |     7091645 |     7511580 |     7105813 |      1009630 |     9272278 |    14791086 |    19614523 |     4503348 |     9369328
    miss rate                        |      91.62% |      78.96% |      56.70% |      60.22% |      88.01% |      25.34% |      52.03% |      87.17% |      92.36% |      29.09% |        0.72% |      37.02% |      60.63% |      69.04% |      45.70% |      80.44%
    mpki                             |       31.08 |        2.35 |       22.86 |        3.57 |        5.40 |        0.60 |        5.72 |        1.35 |        1.20 |        1.45 |         0.07 |        4.56 |        8.60 |       78.46 |        0.69 |        2.35
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |              |             |             |             |             |            
  num dram accesses                  |   306999146 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      380.70 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |          inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      270.69 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |              |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0
