                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num accesses                     |  1013424851 |   466815518 |  1620992096 |   395409914 |  1797532860 |   227901326 |  1828753164 |  1782903753 |  2632347480 |   137289995 |   190465521 |  2334136976 |    86633855 |   674358936 |   730553963 |  3086676414
    num misses                       |     6962657 |      481679 |    58475324 |     3199299 |     1161459 |     8882728 |      586794 |     3953256 |          23 |      164412 |      943565 |      314136 |     1331685 |      357973 |     3878761 |    21941853
    miss rate                        |       0.69% |       0.10% |       3.61% |       0.81% |       0.06% |       3.90% |       0.03% |       0.22% |       0.00% |       0.12% |       0.50% |       0.01% |       1.54% |       0.05% |       0.53% |       0.71%
    mpki                             |        3.16 |        0.45 |       26.98 |        2.70 |        0.30 |       18.16 |        0.10 |        1.13 |        0.00 |        0.36 |        1.36 |        0.08 |        5.33 |        0.21 |        2.06 |        3.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     6962667 |      481682 |    58475330 |     3199321 |     1161515 |     8882820 |      586802 |     3953370 |          62 |      164416 |      943607 |      314179 |     1349126 |      357977 |     3879130 |    21941871
    num misses                       |     5533784 |      326670 |    41771963 |      299906 |      182901 |     2659914 |       14613 |       54543 |          62 |      164416 |      294886 |       90875 |     1140465 |      187724 |      364774 |      167685
    miss rate                        |      79.48% |      67.82% |      71.44% |       9.37% |      15.75% |      29.94% |       2.49% |       1.38% |     100.00% |     100.00% |      31.25% |      28.92% |      84.53% |      52.44% |       9.40% |       0.76%
    mpki                             |        2.51 |        0.31 |       19.28 |        0.25 |        0.05 |        5.44 |        0.00 |        0.02 |        0.00 |        0.36 |        0.43 |        0.02 |        4.56 |        0.11 |        0.19 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   263068638 |    83301525 |   248223004 |   112661642 |   429676986 |    85656074 |   572818175 |   334088615 |  1324458400 |    76542449 |    57704463 |   310324235 |    21135842 |   153424632 |   259762258 |   888208269
    num cache misses                 |      143404 |      120721 |     1045339 |      737010 |     1250829 |     1852095 |       98503 |      602329 |    12529189 |       12599 |      111134 |      279692 |      402838 |      218373 |    15155428 |     7659088
    miss rate                        |       0.05% |       0.14% |       0.42% |       0.65% |       0.29% |       2.16% |       0.02% |       0.18% |       0.95% |       0.02% |       0.19% |       0.09% |       1.91% |       0.14% |       5.83% |       0.86%
    mpki                             |        0.07 |        0.11 |        0.48 |        0.62 |        0.33 |        3.79 |        0.02 |        0.17 |        1.55 |        0.03 |        0.16 |        0.07 |        1.61 |        0.13 |        8.05 |        1.05
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  1013424851 |   466815518 |  1620992096 |   395409914 |  1797532860 |   227901326 |  1828753164 |  1782903753 |  2632347480 |   137289995 |   190465521 |  2334136976 |    86633855 |   674358936 |   730553963 |  3086676414
    num cache misses                 |    15629804 |    23647371 |    17834615 |    22753810 |    11024359 |    12999124 |    48476949 |    27398077 |      116129 |    10525156 |    10245706 |    21940226 |     7451474 |    17413312 |    16582761 |    14529228
    miss rate                        |       1.54% |       5.07% |       1.10% |       5.75% |       0.61% |       5.70% |       2.65% |       1.54% |       0.00% |       7.67% |       5.38% |       0.94% |       8.60% |       2.58% |       2.27% |       0.47%
    mpki                             |        7.09 |       22.17 |        8.23 |       19.21 |        2.88 |       26.58 |        8.06 |        7.81 |        0.01 |       23.20 |       14.82 |        5.41 |       29.81 |       10.15 |        8.81 |        1.98
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16920938 |    25357792 |    18880671 |    25107101 |    12285222 |    17298802 |    48751635 |    28346664 |    12660981 |    13949012 |    10442043 |    22237495 |     7872734 |    17632795 |    32435648 |    22276178
    num cache misses                 |    14682383 |    21157930 |    13201267 |    10908786 |     8642887 |    12758378 |     1604464 |    14637038 |      335727 |    10537755 |     9579169 |    15355066 |     7525726 |    12282290 |    16089530 |     2209476
    miss rate                        |      86.77% |      83.44% |      69.92% |      43.45% |      70.35% |      73.75% |       3.29% |      51.64% |       2.65% |      75.54% |      91.74% |      69.05% |      95.59% |      69.66% |      49.60% |       9.92%
    mpki                             |        6.66 |       19.84 |        6.09 |        9.21 |        2.26 |       26.09 |        0.27 |        4.17 |        0.04 |       23.23 |       13.86 |        3.79 |       30.10 |        7.16 |        8.55 |        0.30
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16015446 |    22747630 |    13202288 |    12527229 |     8654057 |    15209415 |     1785974 |    14983617 |      351390 |    13949012 |     9664592 |    15373348 |     7544698 |    12285320 |    16787685 |     2299136
    num cache misses                 |     3732153 |    20873680 |    11344219 |     6016911 |     4872729 |     8388621 |     1003605 |     2275928 |      331193 |    10518788 |     8187886 |     7135340 |     7231429 |    11788866 |     4016074 |      522507
    miss rate                        |      23.30% |      91.76% |      85.93% |      48.03% |      56.31% |      55.15% |      56.19% |      15.19% |      94.25% |      75.41% |      84.72% |      46.41% |      95.85% |      95.96% |      23.92% |      22.73%
    mpki                             |        1.69 |       19.57 |        5.24 |        5.08 |        1.27 |       17.15 |        0.17 |        0.65 |        0.04 |       23.18 |       11.84 |        1.76 |       28.93 |        6.87 |        2.13 |        0.07
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   141323467 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      344.46 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      234.45 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
