                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7       | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15     
    mpki                             |        0.49 |        0.05 |        1.60 |        0.11 |       19.26 |        0.01 |        0.26 |         0.00 |        0.02 |        0.02 |        0.40 |        0.20 |        0.42 |       43.59 |        0.31 |         0.00
Cache Summary                        |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
  Cache L1-I                         |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |   136779470 |   750910526 |   112433532 |   769394751 |   444496714 |  1066024835 |   192498322 |   2525724960 |   490423566 |   461768389 |   641055255 |   444396965 |   101979613 |    23761816 |   845589078 |   1028823488
    num cache misses                 |      215666 |     1215782 |       57488 |    22137879 |      396724 |    12950845 |      246119 |     23811742 |      102259 |       98298 |      114954 |    25311655 |      101073 |       54873 |     3002977 |        66286
    miss rate                        |       0.16% |       0.16% |       0.05% |       2.88% |       0.09% |       1.21% |       0.13% |        0.94% |       0.02% |       0.02% |       0.02% |       5.70% |       0.10% |       0.23% |       0.36% |        0.01%
    mpki                             |        0.14 |        0.18 |        0.06 |        4.04 |        0.10 |        1.38 |        0.12 |         1.55 |        0.02 |        0.02 |        0.02 |        7.87 |        0.08 |        0.22 |        0.46 |         0.01
  Cache L1-D                         |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |   421578139 |  3140528815 |   336223147 |  2142550307 |  2902661299 |  3924968874 |   671204934 |   5019849777 |  1770215754 |  2459894611 |  2441178325 |  1248061671 |   335109556 |    88558906 |  2188103771 |   3284867126
    num cache misses                 |    79516608 |    18823144 |    39217820 |    26548302 |    31699482 |    35838045 |    38385359 |       184616 |     6636935 |    37956659 |    78816376 |    27881834 |    17899747 |    28761973 |     8346562 |     87078422
    miss rate                        |      18.86% |       0.60% |      11.66% |       1.24% |       1.09% |       0.91% |       5.72% |        0.00% |       0.37% |       1.54% |       3.23% |       2.23% |       5.34% |      32.48% |       0.38% |        2.65%
    mpki                             |       51.38 |        2.82 |       40.47 |        4.84 |        8.17 |        3.82 |       18.93 |         0.01 |        1.11 |        7.83 |       14.48 |        8.67 |       14.70 |      115.05 |        1.28 |         8.06
  Cache L2                           |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |    79732288 |    20076592 |    43029653 |    50237362 |    32099613 |    48990651 |    41433307 |     24020928 |     6918783 |    39456602 |    79658062 |    54467129 |    18154673 |    32498358 |    13188781 |     87498579
    num cache misses                 |    48426878 |    10421699 |    29198114 |     8026715 |    21338201 |     4545129 |    11429979 |       523084 |     6432582 |     7330559 |    31027624 |    20172257 |    15221743 |    20315716 |     3336631 |      2130379
    miss rate                        |      60.74% |      51.91% |      67.86% |      15.98% |      66.47% |       9.28% |      27.59% |        2.18% |      92.97% |      18.58% |      38.95% |      37.04% |      83.84% |      62.51% |      25.30% |        2.43%
    mpki                             |       31.29 |        1.56 |       30.13 |        1.46 |        5.50 |        0.48 |        5.64 |         0.03 |        1.07 |        1.51 |        5.70 |        6.27 |       12.50 |       81.26 |        0.51 |         0.20
  Cache L3                           |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |    48426892 |    10551878 |    32962216 |     9628106 |    21342179 |     4787737 |    14254612 |       547654 |     6617047 |     8751883 |    31902227 |    21452959 |    15393107 |    24067073 |     5215351 |      2495227
    num cache misses                 |    47632563 |     9050134 |    21176786 |     5001617 |    20207158 |     3589687 |    10909996 |       522896 |     6424043 |     5530874 |     8282720 |     7425100 |    14744492 |    16908769 |     3141353 |      2124598
    miss rate                        |      98.36% |      85.77% |      64.25% |      51.95% |      94.68% |      74.98% |      76.54% |       95.48% |      97.08% |      63.20% |      25.96% |      34.61% |      95.79% |      70.26% |      60.23% |       85.15%
    mpki                             |       30.78 |        1.35 |       21.85 |        0.91 |        5.21 |        0.38 |        5.38 |         0.03 |        1.07 |        1.14 |        1.52 |        2.31 |       12.11 |       67.64 |        0.48 |         0.20
DRAM summary                         |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
  num dram accesses                  |   267634322 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  average dram access latency (ns)   |      370.95 |         inf |         inf |         inf |         inf |         inf |         inf |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |          inf
  average dram queueing delay        |      260.94 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
