                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
    mpki                             |        22.19 |         5.41 |         1.45 |        10.15 |         7.18 |       115.23 |         0.03 |         7.87 |        22.93 |        14.78 |        14.43 |        26.73 |         9.35 |        28.96 |         8.24 |        19.19
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     51539364 |    110691307 |     19123941 |     36895781 |     17025846 |     32861184 |     28190980 |     38900364 |     28037550 |     21164738 |     91518744 |     32167146 |     63358117 |     45105115 |     40225689 |     49176501
    num cache misses                 |     43016701 |     76479714 |      8260262 |     25824052 |     13552467 |     24580667 |      1876617 |     20314729 |     20754244 |     19466467 |     63643671 |     23219229 |     32922294 |     39914979 |     28191230 |     21803695
    miss rate                        |       83.46% |       69.09% |       43.19% |       69.99% |       79.60% |       74.80% |        6.66% |       52.22% |       74.02% |       91.98% |       69.54% |       72.18% |       51.96% |       88.49% |       70.08% |       44.34%
    mpki                             |        19.84 |         3.78 |         1.08 |         7.21 |         6.79 |        98.32 |         0.11 |         4.54 |        22.96 |        13.88 |        10.20 |        26.43 |         9.30 |        29.04 |         6.14 |         9.42
  Cache L3                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     46203154 |     76489566 |     10537076 |     25905810 |     16282340 |     28459065 |      1963724 |     23123160 |     28037550 |     19668979 |     64607240 |     28426082 |     34591586 |     45105115 |     28224851 |     25134937
    num cache misses                 |     42485351 |      3655774 |      4374999 |     24753146 |     10679154 |     19442072 |      1768255 |      8495675 |     20702478 |     16466394 |     11505581 |     17405181 |      9315823 |     39792103 |     24579881 |     12917463
    miss rate                        |       91.95% |        4.78% |       41.52% |       95.55% |       65.59% |       68.32% |       90.05% |       36.74% |       73.84% |       83.72% |       17.81% |       61.23% |       26.93% |       88.22% |       87.09% |       51.39%
    mpki                             |        19.60 |         0.18 |         0.57 |         6.91 |         5.35 |        77.77 |         0.10 |         1.90 |        22.91 |        11.74 |         1.84 |        19.81 |         2.63 |        28.95 |         5.35 |         5.58
DRAM summary                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num dram accesses                  |    352680500 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  average dram access latency (ns)   |       408.03 |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf
  average dram queueing delay        |       298.02 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       96.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
