                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num accesses                     |      339094 |     1241310 |     1712462 |      185416 |     3911663 |      194914 |      975950 |    32273655 |       33975 |      713094 |      261134 |     8400355 |     4542395 |      696077 |     1936051 |     6447678
    num misses                       |      104837 |      198456 |      153380 |      100860 |      556872 |       55985 |      975939 |    23059583 |       30247 |       22648 |      175598 |       53230 |     1361702 |      109814 |       25842 |      579734
    miss rate                        |      30.92% |      15.99% |       8.96% |      54.40% |      14.24% |      28.72% |     100.00% |      71.45% |      89.03% |       3.18% |      67.24% |       0.63% |      29.98% |      15.78% |       1.33% |       8.99%
    mpki                             |        0.17 |        0.11 |        0.25 |        0.11 |        0.32 |        0.02 |        2.66 |       19.26 |        0.02 |        0.01 |        0.31 |        0.02 |        5.45 |        0.05 |        0.02 |        0.42
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    62250909 |   248586274 |    57874784 |    82003333 |   276454194 |   192130684 |    40603504 |   137182091 |   155595550 |   364316151 |    44709641 |   459672447 |    43801034 |   257009578 |   160650687 |   163982960
    num cache misses                 |       36518 |     7310709 |      175221 |       49916 |     4853891 |      130741 |       16769 |      256036 |       39731 |     4553391 |       31820 |    13647230 |      664479 |      522913 |       83318 |       61662
    miss rate                        |       0.06% |       2.94% |       0.30% |       0.06% |       1.76% |       0.07% |       0.04% |       0.19% |       0.03% |       1.25% |       0.07% |       2.97% |       1.52% |       0.20% |       0.05% |       0.04%
    mpki                             |        0.06 |        4.12 |        0.29 |        0.05 |        2.81 |        0.05 |        0.05 |        0.21 |        0.02 |        1.42 |        0.06 |        4.35 |        2.66 |        0.23 |        0.05 |        0.04
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   215972498 |   692331165 |   201642097 |   360229049 |   695452187 |  1445087645 |   135871355 |   895778383 |   570698413 |  1343199761 |   255273863 |  1504368335 |   116504258 |  1079592338 |   858376268 |   625762007
    num cache misses                 |     7732318 |     8531533 |    12005311 |     9106970 |     6299506 |    13166271 |    10478206 |     9798070 |     2093299 |    12336247 |    12738294 |    49586944 |     6533120 |     6494971 |    13195690 |    20155080
    miss rate                        |       3.58% |       1.23% |       5.95% |       2.53% |       0.91% |       0.91% |       7.71% |       1.09% |       0.37% |       0.92% |       4.99% |       3.30% |       5.61% |       0.60% |       1.54% |       3.22%
    mpki                             |       12.51 |        4.81 |       19.76 |        9.98 |        3.65 |        5.24 |       28.56 |        8.18 |        1.07 |        3.84 |       22.19 |       15.80 |       26.13 |        2.83 |        7.82 |       14.45
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8816904 |    16360259 |    13038745 |     9167015 |    11404135 |    13305977 |    11904784 |    10055859 |     2199479 |    16950859 |    13565601 |    63264840 |     8533367 |     7028693 |    13654802 |    20438721
    num cache misses                 |     5837856 |     4517801 |     3619101 |     6422684 |     3514951 |     8082207 |    10494891 |     6782940 |     2034241 |     2943514 |    11280300 |      872699 |     5824919 |     3972030 |     3343711 |    10878308
    miss rate                        |      66.21% |      27.61% |      27.76% |      70.06% |      30.82% |      60.74% |      88.16% |      67.45% |      92.49% |      17.36% |      83.15% |       1.38% |      68.26% |      56.51% |      24.49% |      53.22%
    mpki                             |        9.44 |        2.55 |        5.96 |        7.04 |        2.04 |        3.22 |       28.60 |        5.66 |        1.04 |        0.92 |       19.65 |        0.28 |       23.30 |        1.73 |        1.98 |        7.80
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     6923711 |     5045869 |     4487468 |     6436669 |     3767724 |     8091431 |    11904700 |     6784853 |     2102203 |     3012557 |    12075787 |      909306 |     7164159 |     3986054 |     3720598 |    11124787
    num cache misses                 |     5536087 |     1610220 |     3300983 |     6339571 |     2195867 |     3458828 |    10477981 |     6245691 |     2029113 |     1055436 |    11237989 |      708996 |     4488557 |     2681823 |     1728119 |     3480549
    miss rate                        |      79.96% |      31.91% |      73.56% |      98.49% |      58.28% |      42.75% |      88.02% |      92.05% |      96.52% |      35.03% |      93.06% |      77.97% |      62.65% |      67.28% |      46.45% |      31.29%
    mpki                             |        8.96 |        0.91 |        5.43 |        6.95 |        1.27 |        1.38 |       28.55 |        5.22 |        1.04 |        0.33 |       19.57 |        0.23 |       17.95 |        1.17 |        1.02 |        2.50
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    91928509 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      420.22 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      310.21 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
