                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num accesses                     |    62288416 |   213724321 |    57981549 |    82291534 |   264020577 |   186958378 |    40651432 |   137115360 |   156997446 |   330075124 |    44682663 |   461424376 |    43801034 |   254413704 |   133659556 |   155930340
    num misses                       |          47 |         164 |          22 |           4 |        9746 |          43 |          14 |           6 |          52 |        1046 |           3 |          65 |          84 |          56 |          78 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   216029203 |   595290173 |   202039098 |   361507697 |   663693954 |  1406281133 |   136033577 |   895238276 |   574292298 |  1216887316 |   255081007 |  1510066676 |   116504258 |  1066968953 |   711486672 |   596538036
    num misses                       |      339007 |     1065821 |     1713130 |      186480 |     3649225 |      189409 |      977210 |    32196988 |       34434 |      644589 |      260991 |     8433693 |     4542613 |      688562 |     1634802 |     6230624
    miss rate                        |       0.16% |       0.18% |       0.85% |       0.05% |       0.55% |       0.01% |       0.72% |       3.60% |       0.01% |       0.05% |       0.10% |       0.56% |       3.90% |       0.06% |       0.23% |       1.04%
    mpki                             |        0.55 |        0.70 |        2.81 |        0.20 |        2.21 |        0.08 |        2.66 |       26.90 |        0.02 |        0.22 |        0.45 |        2.68 |       18.17 |        0.30 |        1.17 |        4.69
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      339054 |     1065985 |     1713152 |      186484 |     3658971 |      189452 |      977224 |    32196994 |       34486 |      645635 |      260994 |     8433758 |     4542697 |      688618 |     1634880 |     6230634
    num misses                       |      104874 |      170688 |      153482 |      101217 |      524267 |       55038 |      977213 |    23002286 |       30731 |       20361 |      175488 |       53396 |     1361726 |      108714 |       21867 |      559978
    miss rate                        |      30.93% |      16.01% |       8.96% |      54.28% |      14.33% |      29.05% |     100.00% |      71.44% |      89.11% |       3.15% |      67.24% |       0.63% |      29.98% |      15.79% |       1.34% |       8.99%
    mpki                             |        0.17 |        0.11 |        0.25 |        0.11 |        0.32 |        0.02 |        2.66 |       19.22 |        0.02 |        0.01 |        0.31 |        0.02 |        5.45 |        0.05 |        0.02 |        0.42
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    62288416 |   213724321 |    57981549 |    82291534 |   264020577 |   186958378 |    40651432 |   137115360 |   156997446 |   330075124 |    44682663 |   461424376 |    43801034 |   254413704 |   133659556 |   155930340
    num cache misses                 |       20308 |     6218402 |       81865 |       26215 |     4443062 |       90753 |        9114 |      126840 |       36638 |     4041194 |       17799 |    13667639 |      527723 |      415452 |       34527 |       29317
    miss rate                        |       0.03% |       2.91% |       0.14% |       0.03% |       1.68% |       0.05% |       0.02% |       0.09% |       0.02% |       1.22% |       0.04% |       2.96% |       1.20% |       0.16% |       0.03% |       0.02%
    mpki                             |        0.03 |        4.08 |        0.13 |        0.03 |        2.69 |        0.04 |        0.02 |        0.11 |        0.02 |        1.39 |        0.03 |        4.34 |        2.11 |        0.18 |        0.02 |        0.02
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   216029203 |   595290173 |   202039098 |   361507697 |   663693954 |  1406281133 |   136033577 |   895238276 |   574292298 |  1216887316 |   255081007 |  1510066676 |   116504258 |  1066968953 |   711486672 |   596538036
    num cache misses                 |     7730850 |     7351393 |    11999845 |     9142904 |     5848300 |    12685825 |    10487819 |     9762291 |     2118932 |    11022776 |    12727153 |    49757754 |     6489416 |     6399612 |    11074553 |    19116217
    miss rate                        |       3.58% |       1.23% |       5.94% |       2.53% |       0.88% |       0.90% |       7.71% |       1.09% |       0.37% |       0.91% |       4.99% |       3.30% |       5.57% |       0.60% |       1.56% |       3.20%
    mpki                             |       12.50 |        4.82 |       19.71 |        9.98 |        3.55 |        5.19 |       28.54 |        8.16 |        1.08 |        3.79 |       22.18 |       15.80 |       25.96 |        2.82 |        7.90 |       14.40
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8789866 |    14067150 |    12939528 |     9179030 |    10550684 |    12787473 |    11906783 |     9892449 |     2218293 |    15142560 |    13541208 |    63455931 |     8357893 |     6828654 |    11629554 |    19367530
    num cache misses                 |     5702587 |     2504321 |     3433651 |     6411464 |     2506977 |     6941037 |    10496844 |     6572891 |     2056972 |     1612960 |    11254020 |      734884 |     5351109 |     3534914 |     2308835 |     7584160
    miss rate                        |      64.88% |      17.80% |      26.54% |      69.85% |      23.76% |      54.28% |      88.16% |      66.44% |      92.73% |      10.65% |      83.11% |       1.16% |      64.02% |      51.77% |      19.85% |      39.16%
    mpki                             |        9.22 |        1.64 |        5.64 |        7.00 |        1.52 |        2.84 |       28.56 |        5.49 |        1.05 |        0.55 |       19.61 |        0.23 |       21.40 |        1.56 |        1.65 |        5.71
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     6779673 |     3018566 |     4300818 |     6424940 |     2770026 |     6952892 |    11906694 |     6576372 |     2121138 |     1707539 |    12050276 |      771032 |     6697366 |     3578197 |     2836853 |     7859884
    num cache misses                 |     5539257 |     1859176 |     3311386 |     6369301 |     2274684 |     3489049 |    10488651 |     6250309 |     2054644 |     1372008 |    11232025 |      725363 |     4494670 |     2723858 |     1922812 |     3539388
    miss rate                        |      81.70% |      61.59% |      76.99% |      99.13% |      82.12% |      50.18% |      88.09% |      95.04% |      96.87% |      80.35% |      93.21% |      94.08% |      67.11% |      76.12% |      67.78% |      45.03%
    mpki                             |        8.96 |        1.22 |        5.44 |        6.95 |        1.38 |        1.43 |       28.54 |        5.22 |        1.05 |        0.47 |       19.58 |        0.23 |       17.98 |        1.20 |        1.37 |        2.67
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    93174062 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      423.76 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      313.75 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
