                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num cache misses                 |     6518172 |     1396832 |     8305608 |     9712984 |     4679841 |     6602923 |     6931552 |     1830489 |    11472332 |    18768153 |    10941933 |    33626079 |     7920304 |    10660386 |     5294582 |     4954093
    miss rate                        |       5.59% |       0.35% |       0.91% |       0.91% |       0.60% |       1.54% |       3.58% |       0.38% |      11.86% |       2.66% |       5.97% |       3.30% |       2.51% |       1.57% |       0.46% |       0.89%
    mpki                             |       26.07 |        1.04 |        3.80 |        5.24 |        2.82 |        7.09 |       12.40 |        1.28 |       41.19 |        8.11 |       19.70 |       15.80 |        9.83 |        7.94 |        1.95 |        3.58
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8353667 |     1460068 |    11423157 |     9820080 |     5062609 |     7151038 |     7905792 |     2931432 |    12425799 |    18856660 |    11874241 |    42866858 |     7969989 |    10890949 |     8052879 |     8925786
    num cache misses                 |     5806162 |     1350656 |     1883026 |     5973490 |     2864792 |     5560293 |     5320843 |      793042 |     9427353 |      458562 |     3270380 |      453722 |     5504656 |     2499604 |      286566 |     2731177
    miss rate                        |      69.50% |      92.51% |      16.48% |      60.83% |      56.59% |      77.76% |      67.30% |      27.05% |      75.87% |       2.43% |      27.54% |       1.06% |      69.07% |      22.95% |       3.56% |      30.60%
    mpki                             |       23.22 |        1.00 |        0.86 |        3.22 |        1.73 |        5.97 |        9.52 |        0.56 |       33.85 |        0.20 |        5.89 |        0.21 |        6.83 |        1.86 |        0.11 |        1.97
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     6987343 |     1390800 |     1914035 |     5986338 |     2874142 |     6199377 |     6294560 |     1195867 |    10358419 |      531746 |     4051684 |      472688 |     5512766 |     2668802 |      327939 |     2905991
    num cache misses                 |     4012440 |     1346970 |      499221 |     3056511 |     2014073 |     1609852 |     5000391 |      625069 |     5652561 |      425725 |     2852006 |      352598 |     5443284 |     1006949 |      270903 |     1565832
    miss rate                        |      57.42% |      96.85% |      26.08% |      51.06% |      70.08% |      25.97% |      79.44% |      52.27% |      54.57% |      80.06% |      70.39% |      74.59% |      98.74% |      37.73% |      82.61% |      53.88%
    mpki                             |       16.05 |        1.00 |        0.23 |        1.65 |        1.21 |        1.73 |        8.94 |        0.44 |       20.30 |        0.18 |        5.13 |        0.17 |        6.75 |        0.75 |        0.10 |        1.13
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    51957725 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      265.61 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      155.60 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
