                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    miss rate                        |       5.54% |       0.34% |       0.90% |       0.90% |       0.60% |       1.55% |       3.57% |       0.38% |      11.78% |       2.66% |       6.02% |       3.29% |       2.51% |       1.54% |       0.46% |       0.91%
    mpki                             |       25.82 |        0.99 |        3.76 |        5.18 |        2.81 |        7.15 |       12.40 |        1.27 |       41.30 |        8.11 |       19.87 |       15.78 |        9.83 |        7.84 |        1.93 |        3.67
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8106170 |     1462742 |    10663703 |     9411302 |     5008301 |     6579674 |     8028101 |     2890221 |    12678670 |    19539779 |    12180196 |    44217786 |     8022001 |     9674917 |     8322865 |     8802745
    num cache misses                 |     4836019 |     1348964 |      821905 |     4626245 |     2249147 |     2768135 |     5228360 |      700367 |     7900254 |      440149 |     3080576 |      371241 |     5555197 |     1401542 |      275135 |     1768327
    miss rate                        |      59.66% |      92.22% |       7.71% |      49.16% |      44.91% |      42.07% |      65.13% |      24.23% |      62.31% |       2.25% |      25.29% |       0.84% |      69.25% |      14.49% |       3.31% |      20.09%
    mpki                             |       19.34 |        0.95 |        0.40 |        2.57 |        1.34 |        3.30 |        9.18 |        0.49 |       27.82 |        0.18 |        5.40 |        0.17 |        6.82 |        1.17 |        0.10 |        1.32
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     6042131 |     1389423 |      874934 |     4647447 |     2365734 |     3537587 |     6213551 |     1114322 |     8876477 |      515860 |     3885469 |      390059 |     5563181 |     1729515 |      317692 |     1967265
    num cache misses                 |     4073334 |     1348167 |      804711 |     3208764 |     2081726 |     1805575 |     5076777 |      694663 |     5723714 |      440127 |     2911134 |      370812 |     5532630 |     1274955 |      275067 |     1721655
    miss rate                        |      67.42% |      97.03% |      91.97% |      69.04% |      87.99% |      51.04% |      81.70% |      62.34% |      64.48% |      85.32% |      74.92% |      95.07% |      99.45% |      73.72% |      86.58% |      87.52%
    mpki                             |       16.29 |        0.95 |        0.39 |        1.78 |        1.24 |        2.15 |        8.91 |        0.48 |       20.16 |        0.18 |        5.10 |        0.17 |        6.80 |        1.07 |        0.10 |        1.29
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    54079850 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      268.98 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      158.97 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
