                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    93103176 |  1597759138 |   964282819 |   345976345 |  1041334635 |   768038314 |  1212698517 |   699854476 |   536460266 |   116504258 |   378176272 |   120740723 |  1763959477 |   210336018 |    98294161 |  1537435410
    num misses                       |     1546662 |     8913478 |      623816 |      174443 |      329911 |     1357428 |      162961 |     3097079 |     3674855 |     4542824 |     2014995 |      214406 |    12467091 |      327294 |      479515 |          23
    miss rate                        |       1.66% |       0.56% |       0.06% |       0.05% |       0.03% |       0.18% |       0.01% |       0.44% |       0.69% |       3.90% |       0.53% |       0.18% |       0.71% |       0.16% |       0.49% |       0.00%
    mpki                             |        5.74 |        2.68 |        0.30 |        0.20 |        0.10 |        0.69 |        0.08 |        1.49 |        3.15 |       18.17 |        2.07 |        0.48 |        2.98 |        0.54 |        1.34 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     1546704 |     8913543 |      623872 |      174447 |      329919 |     1357611 |      163004 |     3097098 |     3674865 |     4542908 |     2015238 |      214409 |    12467109 |      327341 |      479557 |          62
    num misses                       |      425037 |       56996 |       98278 |       97216 |        8294 |      217769 |       47845 |      648183 |     2919465 |     1361700 |      192586 |      214243 |       95009 |      101607 |      151610 |          62
    miss rate                        |      27.48% |       0.64% |      15.75% |      55.73% |       2.51% |      16.04% |      29.35% |      20.93% |      79.44% |      29.97% |       9.56% |      99.92% |       0.76% |      31.04% |      31.61% |     100.00%
    mpki                             |        1.58 |        0.02 |        0.05 |        0.11 |        0.00 |        0.11 |        0.02 |        0.31 |        2.50 |        5.45 |        0.20 |        0.48 |        0.02 |        0.17 |        0.42 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    31425743 |   488164127 |   229659849 |    78787413 |   325885021 |   275401058 |   161225015 |   270602144 |   139167844 |    43801034 |   135441361 |    39282453 |   507664731 |    60840146 |    30327380 |   773556311
    num cache misses                 |       34875 |    16130699 |      670295 |      102147 |       53219 |     8546697 |      144467 |     1374709 |       77031 |      949302 |     7921409 |      304984 |     4363155 |       59261 |       57232 |     7283047
    miss rate                        |       0.11% |       3.30% |       0.29% |       0.13% |       0.02% |       3.10% |       0.09% |       0.51% |       0.06% |       2.17% |       5.85% |       0.78% |       0.86% |       0.10% |       0.19% |       0.94%
    mpki                             |        0.13 |        4.84 |        0.33 |        0.12 |        0.02 |        4.35 |        0.07 |        0.66 |        0.07 |        3.80 |        8.14 |        0.69 |        1.04 |        0.10 |        0.16 |        1.54
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    93103176 |  1597759138 |   964282819 |   345976345 |  1041334635 |   768038314 |  1212698517 |   699854476 |   536460266 |   116504258 |   378176272 |   120740723 |  1763959477 |   210336018 |    98294161 |  1537435410
    num cache misses                 |    11042650 |    53839157 |     5923711 |     8648869 |    27662148 |     9502623 |    11398716 |     2868325 |     8290341 |     6653901 |     7759145 |    22652442 |     8345805 |     7486103 |     5258215 |       52906
    miss rate                        |      11.86% |       3.37% |       0.61% |       2.50% |       2.66% |       1.24% |       0.94% |       0.41% |       1.55% |       5.71% |       2.05% |      18.76% |       0.47% |       3.56% |       5.35% |       0.00%
    mpki                             |       41.01 |       16.16 |        2.89 |        9.89 |        8.10 |        4.84 |        5.41 |        1.38 |        7.11 |       26.62 |        7.98 |       50.96 |        1.99 |       12.45 |       14.73 |        0.01
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    12166300 |    69983104 |     6600806 |     8751667 |    27810326 |    18501378 |    11556633 |     4804369 |     9007571 |     8884572 |    16049639 |    22957431 |    12759139 |     8567152 |     5358945 |     7343027
    num cache misses                 |     9782940 |    10778099 |     4643934 |     6325957 |      864318 |     8173234 |     7978005 |     1900959 |     7792060 |     6530053 |     7483296 |    14921129 |     1247554 |     6133891 |     4922080 |      146906
    miss rate                        |      80.41% |      15.40% |      70.35% |      72.28% |       3.11% |      44.18% |      69.03% |      39.57% |      86.51% |      73.50% |      46.63% |      64.99% |       9.78% |      71.60% |      91.85% |       2.00%
    mpki                             |       36.33 |        3.23 |        2.27 |        7.24 |        0.25 |        4.16 |        3.79 |        0.91 |        6.68 |       26.12 |        7.69 |       33.57 |        0.30 |       10.20 |       13.79 |        0.03
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    10872194 |    10794523 |     4651366 |     6327774 |      962014 |     8626818 |     7991976 |     2471929 |     8525977 |     7813198 |     7852755 |    14921134 |     1298675 |     7169543 |     4965699 |      153980
    num cache misses                 |     6268222 |      310001 |     2652336 |     6097522 |      543042 |     1145232 |     3976890 |      806061 |     2046465 |     4321666 |     2162821 |    13706602 |      291222 |     5374668 |     4299198 |      144577
    miss rate                        |      57.65% |       2.87% |      57.02% |      96.36% |      56.45% |      13.28% |      49.76% |      32.61% |      24.00% |      55.31% |      27.54% |      91.86% |      22.42% |      74.97% |      86.58% |      93.89%
    mpki                             |       23.28 |        0.09 |        1.29 |        6.97 |        0.16 |        0.58 |        1.89 |        0.39 |        1.75 |       17.29 |        2.22 |       30.84 |        0.07 |        8.94 |       12.05 |        0.03
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    81564896 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      382.72 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      272.71 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
