                                     | Core 0      | Core 1       | Core 2      | Core 3      | Core 4      | Core 5      | Core 6       | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
Cache Summary                        |             |              |             |             |             |             |              |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |              |             |             |             |             |              |             |             |             |             |             |             |             |             |            
    num cache accesses               |   150313844 |    787960611 |   989767689 |   270801171 |   498004452 |    23761816 |   2790831966 |   663494226 |   137017009 |   100736306 |   787597535 |   143910507 |   477977436 |   130949476 |   443798276 |   209491480
    num cache misses                 |      218525 |       712088 |     5139640 |      392665 |      271777 |      190569 |     26505449 |     1194458 |       23628 |      196346 |      579111 |     3141798 |    27809230 |       93401 |     2022131 |     1374016
    miss rate                        |       0.15% |        0.09% |       0.52% |       0.15% |       0.05% |       0.80% |        0.95% |       0.18% |       0.02% |       0.19% |       0.07% |       2.18% |       5.82% |       0.07% |       0.46% |       0.66%
    mpki                             |        0.11 |         0.07 |        0.68 |        0.13 |        0.07 |        0.76 |         1.56 |        0.17 |        0.03 |        0.16 |        0.09 |        3.83 |        8.03 |        0.08 |        0.52 |        0.62
  Cache L1-D                         |             |              |             |             |             |             |              |             |             |             |             |             |             |             |             |            
    num cache accesses               |   844893599 |   5926700567 |  2560857124 |  1189403344 |  1918250482 |    88558906 |   5546748351 |  3547078789 |   247001632 |   331716300 |  3001557663 |   382796754 |  1343930021 |   444241097 |  2898210000 |   733051405
    num cache misses                 |    42639057 |     55709024 |    10585445 |    30774605 |    29602280 |    28759001 |       664164 |    54266340 |    18460518 |    17815679 |    96830293 |    21901294 |    30953571 |    34420549 |    32163853 |    42274037
    miss rate                        |       5.05% |        0.94% |       0.41% |       2.59% |       1.54% |      32.47% |        0.01% |       1.53% |       7.47% |       5.37% |       3.23% |       5.72% |       2.30% |       7.75% |       1.11% |       5.77%
    mpki                             |       22.18 |         5.41 |        1.39 |       10.16 |        7.09 |      115.04 |         0.04 |        7.78 |       22.89 |       14.79 |       14.47 |       26.67 |        8.94 |       28.66 |        8.30 |       19.19
  Cache L2                           |             |              |             |             |             |             |              |             |             |             |             |             |             |             |             |            
    num cache accesses               |    45641366 |     56456574 |    17782110 |    31208545 |    32143712 |    32650642 |     27305976 |    56069681 |    25305563 |    18189131 |    98304651 |    29416567 |    60239942 |    38758391 |    34211793 |    46819363
    num cache misses                 |    38125133 |     38987841 |     7119494 |    21872684 |    27801164 |    24343499 |      1189578 |    29001410 |    18484146 |    16720098 |    68339581 |    21519313 |    30087320 |    34513950 |    24069581 |    20500160
    miss rate                        |      83.53% |       69.06% |      40.04% |      70.09% |      86.49% |      74.56% |        4.36% |      51.72% |      73.04% |      91.92% |      69.52% |      73.15% |      49.95% |      89.05% |      70.35% |      43.79%
    mpki                             |       19.83 |         3.79 |        0.94 |        7.22 |        6.66 |       97.37 |         0.07 |        4.16 |       22.92 |       13.88 |       10.22 |       26.20 |        8.69 |       28.74 |        6.21 |        9.30
  Cache L3                           |             |              |             |             |             |             |              |             |             |             |             |             |             |             |             |            
    num cache accesses               |    40908917 |     39024542 |     9211412 |    21932554 |    30417657 |    28069703 |      1325946 |    29610717 |    25305563 |    16897590 |    69286119 |    25899784 |    31565729 |    38758391 |    24095952 |    23689991
    num cache misses                 |    37681495 |     10834981 |     3100802 |    21041558 |     7209141 |    17082932 |      1097332 |     4855274 |    18449193 |    14999894 |     8055134 |    14781653 |     8130251 |    34415151 |    20818558 |    11314050
    miss rate                        |      92.11% |       27.76% |      33.66% |      95.94% |      23.70% |      60.86% |       82.76% |      16.40% |      72.91% |      88.77% |      11.63% |      57.07% |      25.76% |      88.79% |      86.40% |      47.76%
    mpki                             |       19.60 |         1.05 |        0.41 |        6.94 |        1.73 |       68.33 |         0.06 |        0.70 |       22.87 |       12.45 |        1.20 |       18.00 |        2.35 |       28.65 |        5.37 |        5.13
DRAM summary                         |             |              |             |             |             |             |              |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   314801658 |            0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      422.45 |          inf |         inf |         inf |         inf |         inf |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      312.44 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |              |             |             |             |             |              |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |            0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |            0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |            0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
