                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num cache accesses               |     7095248 |     2669077 |     3886143 |    11715207 |     4070650 |     4172826 |     7839247 |     3225357 |     9732352 |     3835995 |     4862014 |     3635015 |     7177751 |     4727446 |     3556190 |     3950425
    num cache misses                 |     5367000 |     2484834 |     3509113 |     1466750 |     3799153 |     3384444 |     6457406 |     2707753 |     7690983 |     3372807 |     3859164 |     3451545 |     7093969 |     3525167 |     3173451 |     3526347
    miss rate                        |      75.64% |      93.10% |      90.30% |      12.52% |      93.33% |      81.11% |      82.37% |      83.95% |      79.02% |      87.93% |      79.37% |      94.95% |      98.83% |      74.57% |      89.24% |      89.27%
    mpki                             |       21.47 |        1.66 |        3.11 |        0.32 |        2.66 |        6.66 |        9.46 |        2.77 |       29.92 |        3.68 |        5.83 |        5.56 |        6.91 |        5.58 |        2.51 |        5.02
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    86611814 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      330.53 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      220.52 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
