                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num cache accesses               |   116504258 |   420039995 |   942291745 |  2207661815 |   841297996 |   300070660 |   216592591 |   482119992 |    95460952 |   671837284 |   194503564 |   882013853 |   350714364 |   603558885 |  1070021095 |   578731445
    num cache misses                 |     6547631 |     1444928 |     8649557 |    20097968 |     5080505 |     4687213 |     7753000 |     1901480 |    11349750 |    17918114 |    11886967 |    29238809 |     8792751 |     9334784 |     5093985 |     5076123
    miss rate                        |       5.62% |       0.34% |       0.92% |       0.91% |       0.60% |       1.56% |       3.58% |       0.39% |      11.89% |       2.67% |       6.11% |       3.32% |       2.51% |       1.55% |       0.48% |       0.88%
    mpki                             |       26.19 |        1.00 |        3.84 |        5.24 |        2.84 |        7.19 |       12.51 |        1.33 |       41.14 |        8.12 |       20.15 |       15.90 |        9.91 |        7.87 |        2.01 |        3.53
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8604478 |     1566688 |    11851133 |    20297552 |     5511204 |     5422008 |     8865689 |     3094230 |    12569467 |    18057096 |    12911007 |    37331384 |     8853006 |     9869334 |     7845532 |     9187354
    num cache misses                 |     5868431 |     1422572 |     2037685 |    12297196 |     3178227 |     4034405 |     5853336 |      942080 |     9339090 |      723253 |     3496876 |      977227 |     6264554 |     2758390 |      646273 |     2926490
    miss rate                        |      68.20% |      90.80% |      17.19% |      60.58% |      57.67% |      74.41% |      66.02% |      30.45% |      74.30% |       4.01% |      27.08% |       2.62% |      70.76% |      27.95% |       8.24% |      31.85%
    mpki                             |       23.47 |        0.99 |        0.90 |        3.21 |        1.78 |        6.19 |        9.44 |        0.66 |       33.85 |        0.33 |        5.93 |        0.53 |        7.06 |        2.33 |        0.25 |        2.03
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7245786 |     1502320 |     2071743 |    12298063 |     3192089 |     4839842 |     6965367 |     1368357 |    10536064 |      836450 |     4347967 |     1023548 |     6277434 |     3222317 |      722152 |     3141456
    num cache misses                 |     4596881 |     1416020 |      612993 |      231361 |     2132488 |     2314387 |     5549026 |      801277 |     6543600 |      694433 |     3183682 |      834361 |     6166077 |     1515602 |      606594 |     1799547
    miss rate                        |      63.44% |      94.26% |      29.59% |       1.88% |      66.81% |      47.82% |      79.67% |      58.56% |      62.11% |      83.02% |      73.22% |      81.52% |      98.23% |      47.03% |      84.00% |      57.28%
    mpki                             |       18.39 |        0.98 |        0.27 |        0.06 |        1.19 |        3.55 |        8.95 |        0.56 |       23.72 |        0.31 |        5.40 |        0.45 |        6.95 |        1.28 |        0.24 |        1.25
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    54014825 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      243.32 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      133.31 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      93.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
