                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num cache misses                 |    43290476 |     3916781 |    16338098 |    12270853 |    13938541 |    16956998 |    21294102 |   111727555 |    17683035 |     7451491 |    55062839 |    18596567 |    23781252 |      127416 |    46091488 |    16824585
    miss rate                        |       3.20% |       0.37% |       1.54% |       5.69% |       3.56% |       0.47% |       1.25% |       3.36% |       2.59% |       8.60% |       2.65% |       7.67% |       0.94% |       0.00% |      18.85% |       2.21%
    mpki                             |       14.38 |        1.08 |        7.10 |       26.50 |       12.38 |        1.98 |        4.87 |       16.13 |       10.18 |       29.81 |        8.07 |       28.11 |        5.41 |        0.01 |       51.29 |        8.57
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    43899063 |     4113931 |    17703135 |    16412117 |    16079782 |    25989318 |    41133908 |   145322390 |    17907416 |     7872884 |    55369614 |    21005280 |    24102557 |    14847448 |    46708523 |    33442853
    num cache misses                 |    30561601 |     3813579 |    15352438 |    12050949 |    11371593 |     2550626 |    18252194 |    22278378 |    12428829 |     7525684 |     1779346 |    18650587 |    16642303 |      370294 |    30355341 |    16294186
    miss rate                        |      69.62% |      92.70% |      86.72% |      73.43% |      70.72% |       9.81% |      44.37% |      15.33% |      69.41% |      95.59% |       3.21% |      88.79% |      69.05% |       2.49% |      64.99% |      48.72%
    mpki                             |       10.15 |        1.05 |        6.67 |       26.03 |       10.10 |        0.30 |        4.17 |        3.22 |        7.16 |       30.10 |        0.26 |       28.20 |        3.79 |        0.04 |       33.78 |        8.30
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    30935346 |     3935431 |    16758750 |    14440065 |    13429250 |     2652560 |    19060824 |    22308790 |    12432982 |     7544808 |     1983424 |    21005280 |    16661947 |      387623 |    30355349 |    17045196
    num cache misses                 |     4771423 |     3785530 |     3959248 |     8145763 |    10002844 |      590848 |     1807426 |      546636 |    11922777 |     7259837 |     1112699 |    18593429 |     7624878 |      365128 |    26939738 |     4204094
    miss rate                        |      15.42% |      96.19% |      23.62% |      56.41% |      74.49% |      22.27% |       9.48% |       2.45% |      95.90% |      96.22% |      56.10% |      88.52% |      45.76% |      94.20% |      88.75% |      24.66%
    mpki                             |        1.58 |        1.04 |        1.72 |       17.59 |        8.88 |        0.07 |        0.41 |        0.08 |        6.87 |       29.04 |        0.16 |       28.11 |        1.73 |        0.04 |       29.98 |        2.14
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   168911518 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      415.40 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      305.39 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
