                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
    mpki                             |         0.31 |         0.02 |         0.31 |         0.11 |         2.52 |        43.59 |         0.00 |         0.02 |         0.36 |         0.42 |         0.40 |         5.46 |         0.20 |         2.65 |        19.26 |         0.26
Cache Summary                        |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  Cache L1-I                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    155602028 |    824850398 |   1032240383 |    279348249 |    536837469 |     23761816 |   2956821935 |    687455660 |    137566588 |    105860784 |    829190771 |    146842014 |    491092894 |    136203424 |    467250833 |    216075307
    num cache misses                 |       221711 |       745832 |      5351627 |       396333 |       290845 |       191767 |     27979543 |      1237530 |        24014 |       203559 |       607199 |      3214109 |     28451356 |        94017 |      2084148 |      1401471
    miss rate                        |        0.14% |        0.09% |        0.52% |        0.14% |        0.05% |        0.81% |        0.95% |        0.18% |        0.02% |        0.19% |        0.07% |        2.19% |        5.79% |        0.07% |        0.45% |        0.65%
    mpki                             |         0.11 |         0.07 |         0.67 |         0.13 |         0.06 |         0.77 |         1.55 |         0.17 |         0.03 |         0.16 |         0.09 |         3.84 |         7.98 |         0.08 |         0.51 |         0.62
  Cache L1-D                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    857012770 |   6204155935 |   2670915902 |   1227637491 |   2067315511 |     88558906 |   5876651090 |   3675233703 |    254021450 |    347949259 |   3164941040 |    390500584 |   1382319158 |    463669576 |   3051409871 |    753493113
    num cache misses                 |     43665643 |     58319085 |     11032726 |     31561898 |     31872205 |     28766316 |       653310 |     56227209 |     19011877 |     18621694 |    101486536 |     22367221 |     32871618 |     36212759 |     33743822 |     43311710
    miss rate                        |        5.10% |        0.94% |        0.41% |        2.57% |        1.54% |       32.48% |        0.01% |        1.53% |        7.48% |        5.35% |        3.21% |        5.73% |        2.38% |        7.81% |        1.11% |        5.75%
    mpki                             |        22.13 |         5.41 |         1.39 |        10.12 |         7.09 |       115.07 |         0.04 |         7.78 |        22.97 |        14.73 |        14.41 |        26.69 |         9.22 |        29.21 |         8.27 |        19.03
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     47009181 |     59100846 |     18529450 |     32002186 |     34502405 |     32701379 |     28771929 |     58096054 |     26071947 |     18996406 |    103009442 |     30191148 |     62862398 |     40910180 |     35846996 |     48001131
    num cache misses                 |     39155423 |     40815221 |      7404567 |     22697340 |     29929107 |     24363170 |      1102810 |     30056634 |     19035891 |     17466857 |     71638176 |     21988593 |     31978455 |     36306776 |     25159698 |     21221733
    miss rate                        |       83.29% |       69.06% |       39.96% |       70.92% |       86.74% |       74.50% |        3.83% |       51.74% |       73.01% |       91.95% |       69.55% |       72.83% |       50.87% |       88.75% |       70.19% |       44.21%
    mpki                             |        19.84 |         3.79 |         0.93 |         7.28 |         6.66 |        97.45 |         0.06 |         4.16 |        22.99 |        13.82 |        10.17 |        26.24 |         8.97 |        29.28 |         6.17 |         9.33
  Cache L3                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     42277250 |     40852357 |      9585912 |     22760778 |     32639164 |     28131674 |      1241886 |     30688378 |     26071947 |     17638406 |     72606792 |     26605887 |     33519201 |     40910180 |     25179337 |     24534025
    num cache misses                 |     38705457 |     11084496 |      3209779 |     21864160 |      7327877 |     17925873 |      1015873 |      5123124 |     19000847 |     15490612 |      8285518 |     15442661 |      8626268 |     36206904 |     21657522 |     11885510
    miss rate                        |       91.55% |       27.13% |       33.48% |       96.06% |       22.45% |       63.72% |       81.80% |       16.69% |       72.88% |       87.82% |       11.41% |       58.04% |       25.74% |       88.50% |       86.01% |       48.45%
    mpki                             |        19.61 |         1.03 |         0.40 |         7.01 |         1.63 |        71.70 |         0.06 |         0.71 |        22.95 |        12.26 |         1.18 |        18.43 |         2.42 |        29.20 |         5.31 |         5.22
DRAM summary                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num dram accesses                  |    327583723 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  average dram access latency (ns)   |       423.27 |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf
  average dram queueing delay        |       313.26 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       96.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
