                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    miss rate                        |       0.15% |       0.00% |       0.12% |       0.05% |       3.90% |       0.03% |       0.56% |       1.68% |       0.18% |       0.05% |       0.10% |       0.01% |       1.54% |       0.69% |       0.71% |       0.03%
    mpki                             |        0.53 |        0.00 |        0.36 |        0.22 |       18.16 |        0.12 |        2.25 |        5.82 |        0.49 |        0.21 |        0.45 |        0.02 |        5.33 |        2.52 |        2.99 |        0.10
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      611142 |          62 |      163393 |     1168958 |     7659335 |      838750 |     6268082 |     5172605 |      420786 |      368116 |      489739 |       67827 |     1349124 |     1725262 |    21346991 |      580464
    num misses                       |      190494 |          62 |      163393 |       36962 |     2286191 |       24355 |      891650 |     1416438 |      420467 |      191490 |      331826 |       60581 |     1140468 |     1725243 |      162973 |       14460
    miss rate                        |      31.17% |     100.00% |     100.00% |       3.16% |      29.85% |       2.90% |      14.23% |      27.38% |      99.92% |      52.02% |      67.76% |      89.32% |      84.53% |     100.00% |       0.76% |       2.49%
    mpki                             |        0.17 |        0.00 |        0.36 |        0.01 |        5.42 |        0.00 |        0.32 |        1.59 |        0.49 |        0.11 |        0.31 |        0.02 |        4.56 |        2.52 |        0.02 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   115227618 |  1541193423 |    76018705 |   603314128 |    73861678 |  1020517689 |   444384442 |   103004931 |    76545959 |   156925179 |    84588951 |   311671259 |    21135842 |    74151915 |   864907386 |   567978355
    num cache misses                 |       76243 |    15101993 |        7687 |     7652435 |     1207193 |    21075320 |     7905634 |       73488 |      266292 |      116853 |       64424 |      133164 |      368513 |       30666 |     7692194 |      100402
    miss rate                        |       0.07% |       0.98% |       0.01% |       1.27% |       1.63% |       2.07% |       1.78% |       0.07% |       0.35% |       0.07% |       0.08% |       0.04% |       1.74% |       0.04% |       0.89% |       0.02%
    mpki                             |        0.07 |        1.61 |        0.02 |        1.44 |        2.86 |        3.09 |        2.85 |        0.08 |        0.31 |        0.07 |        0.06 |        0.03 |        1.47 |        0.04 |        1.08 |        0.02
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   402253608 |  3063105385 |   136483829 |  2221293269 |   196532733 |  2656605430 |  1117956246 |   307493951 |   235762631 |   689641406 |   476018567 |  1126466972 |    86633855 |   249414852 |  3005638232 |  1813328080
    num cache misses                 |    14186762 |      299265 |    10456833 |    20482027 |    11066134 |    36760918 |    10190318 |    35880328 |    44412050 |    17885522 |    24003813 |     4282854 |     7428058 |    19047479 |    14542236 |    48461597
    miss rate                        |       3.53% |       0.01% |       7.66% |       0.92% |       5.63% |       1.38% |       0.91% |      11.67% |      18.84% |       2.59% |       5.04% |       0.38% |       8.57% |       7.64% |       0.48% |       2.67%
    mpki                             |       12.31 |        0.03 |       23.20 |        3.86 |       26.24 |        5.40 |        3.67 |       40.37 |       51.28 |       10.19 |       22.15 |        1.12 |       29.71 |       27.77 |        2.04 |        8.13
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16361378 |    15455627 |    13857609 |    28343267 |    14864917 |    58234965 |    18660102 |    37462354 |    44679500 |    18041333 |    25662467 |     4649728 |     7817986 |    21433453 |    22477619 |    48894196
    num cache misses                 |    10745627 |     1061346 |    10464520 |     5954019 |    10008230 |     3379236 |     6342752 |    29315764 |    27201129 |    12301285 |    21324003 |     4273511 |     7410427 |    19078005 |     2179183 |     2305006
    miss rate                        |      65.68% |       6.87% |      75.51% |      21.01% |      67.33% |       5.80% |      33.99% |      78.25% |      60.88% |      68.18% |      83.09% |      91.91% |      94.79% |      89.01% |       9.69% |       4.71%
    mpki                             |        9.33 |        0.11 |       23.21 |        1.12 |       23.73 |        0.50 |        2.29 |       32.98 |       31.41 |        7.01 |       19.68 |        1.12 |       29.64 |       27.81 |        0.31 |        0.39
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    12943777 |     1115715 |    13857609 |     6209687 |    12607161 |     3786671 |     6912255 |    30825966 |    27202287 |    12354226 |    22918233 |     4511641 |     7432756 |    21433313 |     2430163 |     2651542
    num cache misses                 |    10392880 |     1057299 |    10454380 |     3476515 |     8690497 |     2892431 |     4745107 |     9299019 |    26894396 |    12184265 |    21247511 |     4261090 |     7325738 |    19049847 |     2090593 |     2249016
    miss rate                        |      80.29% |      94.76% |      75.44% |      55.99% |      68.93% |      76.38% |      68.65% |      30.17% |      98.87% |      98.62% |      92.71% |      94.45% |      98.56% |      88.88% |      86.03% |      84.82%
    mpki                             |        9.02 |        0.11 |       23.19 |        0.65 |       20.61 |        0.42 |        1.71 |       10.46 |       31.05 |        6.94 |       19.61 |        1.12 |       29.30 |       27.77 |        0.29 |        0.38
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   202347561 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      482.08 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      372.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
