                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    mpki                             |       18.18 |        0.02 |        0.22 |        0.08 |        0.30 |        3.15 |        0.53 |        1.49 |        5.90 |        0.10 |        2.80 |        2.68 |        0.20 |        1.17 |        2.98 |        2.23
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     4544322 |       22738 |      490050 |      143286 |      502597 |     2943316 |      295107 |     2117808 |     1641797 |      221199 |     1545784 |     5706889 |      162197 |     1581235 |     8124328 |     3095097
    num misses                       |     1361731 |       20342 |       15602 |       42104 |       79178 |     2337320 |       95282 |      443672 |      467585 |        5683 |      142493 |       36120 |       86400 |       21712 |       62150 |      444321
    miss rate                        |      29.97% |      89.46% |       3.18% |      29.38% |      15.75% |      79.41% |      32.29% |      20.95% |      28.48% |       2.57% |       9.22% |       0.63% |      53.27% |       1.37% |       0.76% |      14.36%
    mpki                             |        5.45 |        0.02 |        0.01 |        0.02 |        0.05 |        2.50 |        0.17 |        0.31 |        1.68 |        0.00 |        0.26 |        0.02 |        0.11 |        0.02 |        0.02 |        0.32
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    43801034 |   108593930 |   248846861 |   141841866 |   186919494 |   111515158 |    56347091 |   185347426 |    32288453 |   221085760 |    52514729 |   312168199 |    72124955 |   129004635 |   330676136 |   221793344
    num cache misses                 |      656565 |       23901 |     3101192 |       94864 |      374970 |       40597 |       32191 |      704123 |       23140 |       17311 |      153987 |     9234280 |       43670 |       62457 |     2720622 |     3797847
    miss rate                        |       1.50% |       0.02% |       1.25% |       0.07% |       0.20% |       0.04% |       0.06% |       0.38% |       0.07% |       0.01% |       0.29% |       2.96% |       0.06% |       0.05% |       0.82% |       1.71%
    mpki                             |        2.63 |        0.02 |        1.41 |        0.05 |        0.23 |        0.04 |        0.06 |        0.49 |        0.08 |        0.01 |        0.28 |        4.33 |        0.05 |        0.05 |        1.00 |        2.74
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   116504258 |   395478094 |   918387679 |  1066950577 |   778325153 |   429897274 |   193374326 |   479382115 |    96607239 |   706485158 |   182409647 |  1021589069 |   314920205 |   682687721 |  1148969422 |   557631348
    num cache misses                 |     6515559 |     1396474 |     8354887 |     9719540 |     4684603 |     6628705 |     6921881 |     1828128 |    11458116 |    18771523 |    10853630 |    33660966 |     7913409 |    10708899 |     5296556 |     4953698
    miss rate                        |       5.59% |       0.35% |       0.91% |       0.91% |       0.60% |       1.54% |       3.58% |       0.38% |      11.86% |       2.66% |       5.95% |       3.29% |       2.51% |       1.57% |       0.46% |       0.89%
    mpki                             |       26.06 |        1.04 |        3.81 |        5.24 |        2.82 |        7.09 |       12.40 |        1.28 |       41.18 |        8.10 |       19.65 |       15.80 |        9.83 |        7.93 |        1.94 |        3.57
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8349580 |     1459624 |    11484126 |     9826632 |     5066409 |     7176042 |     7898513 |     2926774 |    12401990 |    18859411 |    11777755 |    42910218 |     7962971 |    10939038 |     8057804 |     8924479
    num cache misses                 |     5801255 |     1350573 |     1881494 |     5976626 |     2861017 |     5579825 |     5313384 |      790559 |     9409883 |      454655 |     3245376 |      446350 |     5496476 |     2501244 |      276628 |     2728092
    miss rate                        |      69.48% |      92.53% |      16.38% |      60.82% |      56.47% |      77.76% |      67.27% |      27.01% |      75.87% |       2.41% |      27.56% |       1.04% |      69.03% |      22.87% |       3.43% |      30.57%
    mpki                             |       23.21 |        1.00 |        0.86 |        3.22 |        1.72 |        5.97 |        9.52 |        0.55 |       33.82 |        0.20 |        5.88 |        0.21 |        6.82 |        1.85 |        0.10 |        1.97
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     6981632 |     1390664 |     1911943 |     5989472 |     2870445 |     6218872 |     6289569 |     1193004 |    10331395 |      527511 |     4020065 |      464401 |     5504441 |     2669826 |      318056 |     2902430
    num cache misses                 |     4009294 |     1346893 |      492415 |     3071258 |     2006188 |     1605128 |     4997163 |      623444 |     5641293 |      422003 |     2844694 |      347540 |     5436639 |      999333 |      262255 |     1563019
    miss rate                        |      57.43% |      96.85% |      25.75% |      51.28% |      69.89% |      25.81% |      79.45% |      52.26% |      54.60% |      80.00% |      70.76% |      74.84% |      98.77% |      37.43% |      82.46% |      53.85%
    mpki                             |       16.04 |        1.00 |        0.22 |        1.66 |        1.21 |        1.72 |        8.95 |        0.44 |       20.27 |        0.18 |        5.15 |        0.16 |        6.75 |        0.74 |        0.10 |        1.13
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    51882051 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      265.35 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      155.34 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
