                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num misses                       |     1361691 |       22581 |       17684 |       59646 |       89824 |     2521820 |      105877 |      478794 |      535597 |        5998 |      157631 |       42058 |      100477 |       24886 |       64867 |      495087
    miss rate                        |      29.98% |      89.02% |       3.19% |      29.14% |      15.74% |      79.51% |      31.16% |      20.91% |      27.09% |       2.53% |       9.13% |       0.64% |      54.55% |       1.39% |       0.76% |      14.25%
    mpki                             |        5.45 |        0.02 |        0.01 |        0.02 |        0.05 |        2.52 |        0.17 |        0.31 |        1.69 |        0.00 |        0.25 |        0.02 |        0.11 |        0.02 |        0.02 |        0.32
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    43801034 |   115547627 |   289022583 |   202463147 |   212448010 |   119634525 |    62788851 |   199563362 |    37092156 |   233042297 |    61204201 |   361952555 |    81650681 |   148554073 |   344623148 |   244639538
    num cache misses                 |      958956 |       19467 |     3926672 |      181524 |      617017 |       64937 |       60668 |     1043350 |       42273 |       41271 |      406715 |    11953001 |      110138 |      275524 |     3014412 |     4674044
    miss rate                        |       2.19% |       0.02% |       1.36% |       0.09% |       0.29% |       0.05% |       0.10% |       0.52% |       0.11% |       0.02% |       0.66% |       3.30% |       0.13% |       0.19% |       0.87% |       1.91%
    mpki                             |        3.84 |        0.01 |        1.54 |        0.07 |        0.33 |        0.06 |        0.10 |        0.68 |        0.13 |        0.02 |        0.63 |        4.84 |        0.12 |        0.18 |        1.06 |        3.06
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   116504258 |   425358450 |  1064048171 |  1522874363 |   883624538 |   460736767 |   218146442 |   516089728 |   111666888 |   744720233 |   214682527 |  1184568986 |   358666269 |   787312012 |  1197668948 |   615644961
    num cache misses                 |     6667225 |     1517174 |     9740899 |    14313127 |     5419640 |     7109061 |     7807950 |     2153236 |    13257126 |    19909271 |    12250705 |    39830677 |     9076378 |    12418761 |     5812812 |     5797310
    miss rate                        |       5.72% |       0.36% |       0.92% |       0.94% |       0.61% |       1.54% |       3.58% |       0.42% |      11.87% |       2.67% |       5.71% |       3.36% |       2.53% |       1.58% |       0.49% |       0.94%
    mpki                             |       26.67 |        1.04 |        3.83 |        5.41 |        2.88 |        7.09 |       12.51 |        1.40 |       41.80 |        8.15 |       19.07 |       16.12 |        9.99 |        8.00 |        2.05 |        3.80
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8981478 |     1559290 |    13678652 |    14502407 |     6044073 |     7727458 |     8949814 |     3612787 |    14377411 |    20044781 |    13565716 |    51787924 |     9196054 |    12812990 |     8885742 |    10654451
    num cache misses                 |     6552861 |     1474077 |     5421514 |    10014603 |     4245037 |     6674627 |     6381452 |     1467054 |    11764642 |      805265 |     5932964 |     7865037 |     6598789 |     6500976 |     1058406 |     5635955
    miss rate                        |      72.96% |      94.54% |      39.63% |      69.05% |      70.23% |      86.38% |      71.30% |      40.61% |      81.83% |       4.02% |      43.73% |      15.19% |      71.76% |      50.74% |      11.91% |      52.90%
    mpki                             |       26.21 |        1.01 |        2.13 |        3.78 |        2.25 |        6.66 |       10.22 |        0.96 |       37.09 |        0.33 |        9.23 |        3.18 |        7.26 |        4.19 |        0.37 |        3.69
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7910267 |     1497304 |     5432653 |    10022577 |     4253116 |     7310642 |     7477554 |     1890309 |    12843091 |      900481 |     6847625 |     7870397 |     6612835 |     6619792 |     1117157 |     5819759
    num cache misses                 |     4567368 |     1463319 |      249468 |     2344502 |     2031353 |     1730243 |     5613547 |      657803 |     6379978 |      541441 |     3249965 |      169088 |     6359727 |      996195 |      384321 |     1680005
    miss rate                        |      57.74% |      97.73% |       4.59% |      23.39% |      47.76% |      23.67% |      75.07% |      34.80% |      49.68% |      60.13% |      47.46% |       2.15% |      96.17% |      15.05% |      34.40% |      28.87%
    mpki                             |       18.27 |        1.00 |        0.10 |        0.89 |        1.08 |        1.73 |        8.99 |        0.43 |       20.12 |        0.22 |        5.06 |        0.07 |        7.00 |        0.64 |        0.14 |        1.10
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    55330216 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      248.09 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      138.08 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      93.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
