                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num accesses                     |    61637378 |   226476590 |    57696171 |    81555165 |   272523453 |   146913300 |    40299224 |   136703594 |   157997578 |   349552334 |    44475884 |   485026809 |    43801034 |   235377645 |   142384198 |   165059520
    num misses                       |          47 |         168 |          22 |           4 |       10139 |          43 |          14 |           6 |          52 |        1104 |           3 |          65 |          84 |          56 |          80 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   215044817 |   630812951 |   200967943 |   358242653 |   685185495 |  1105089596 |   134841487 |   892614029 |   576728897 |  1286790157 |   253602868 |  1587465254 |   116504258 |   982091139 |   760882985 |   629350726
    num misses                       |      338304 |     1121001 |     1711699 |      183887 |     3791606 |      148503 |      967844 |    32142149 |       34661 |      674549 |      259715 |     8854888 |     4542821 |      636075 |     1679096 |     6487139
    miss rate                        |       0.16% |       0.18% |       0.85% |       0.05% |       0.55% |       0.01% |       0.72% |       3.60% |       0.01% |       0.05% |       0.10% |       0.56% |       3.90% |       0.06% |       0.22% |       1.03%
    mpki                             |        0.55 |        0.69 |        2.83 |        0.20 |        2.23 |        0.08 |        2.66 |       26.94 |        0.02 |        0.22 |        0.45 |        2.67 |       18.17 |        0.30 |        1.12 |        4.62
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      338351 |     1121169 |     1711721 |      183891 |     3801745 |      148546 |      967858 |    32142155 |       34713 |      675653 |      259718 |     8854953 |     4542905 |      636131 |     1679176 |     6487149
    num misses                       |      104255 |      180051 |      153185 |      100382 |      543217 |       43550 |      967847 |    22961847 |       30958 |       21431 |      174662 |       56538 |     1361701 |      100073 |       22983 |      583062
    miss rate                        |      30.81% |      16.06% |       8.95% |      54.59% |      14.29% |      29.32% |     100.00% |      71.44% |      89.18% |       3.17% |      67.25% |       0.64% |      29.97% |      15.73% |       1.37% |       8.99%
    mpki                             |        0.17 |        0.11 |        0.25 |        0.11 |        0.32 |        0.02 |        2.66 |       19.24 |        0.02 |        0.01 |        0.31 |        0.02 |        5.45 |        0.05 |        0.02 |        0.42
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    61637378 |   226476590 |    57696171 |    81555165 |   272523453 |   146913300 |    40299224 |   136703594 |   157997578 |   349552334 |    44475884 |   485026809 |    43801034 |   235377645 |   142384198 |   165059520
    num cache misses                 |       20028 |     6557255 |       78292 |       25360 |     4617261 |       70750 |        8651 |      124977 |       32367 |     4236995 |       17613 |    14279281 |      523781 |      387066 |       31893 |       30424
    miss rate                        |       0.03% |       2.90% |       0.14% |       0.03% |       1.69% |       0.05% |       0.02% |       0.09% |       0.02% |       1.21% |       0.04% |       2.94% |       1.20% |       0.16% |       0.02% |       0.02%
    mpki                             |        0.03 |        4.06 |        0.13 |        0.03 |        2.71 |        0.04 |        0.02 |        0.10 |        0.02 |        1.38 |        0.03 |        4.31 |        2.10 |        0.19 |        0.02 |        0.02
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   215044817 |   630812951 |   200967943 |   358242653 |   685185495 |  1105089596 |   134841487 |   892614029 |   576728897 |  1286790157 |   253602868 |  1587465254 |   116504258 |   982091139 |   760882985 |   629350726
    num cache misses                 |     7684346 |     7731546 |    11979893 |     9034707 |     6066939 |     9990856 |    10411951 |     9739787 |     2123833 |    11646983 |    12663218 |    52357077 |     6485158 |     5892616 |    11645958 |    20313065
    miss rate                        |       3.57% |       1.23% |       5.96% |       2.52% |       0.89% |       0.90% |       7.72% |       1.09% |       0.37% |       0.91% |       4.99% |       3.30% |       5.57% |       0.60% |       1.53% |       3.23%
    mpki                             |       12.48 |        4.79 |       19.78 |        9.96 |        3.56 |        5.20 |       28.65 |        8.16 |        1.08 |        3.78 |       22.18 |       15.81 |       25.94 |        2.82 |        7.78 |       14.48
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8758501 |    14781888 |    12906144 |     9069833 |    10938290 |    10086812 |    11830378 |     9867515 |     2212399 |    15953234 |    13476872 |    66662920 |     8338609 |     6293836 |    12147516 |    20574817
    num cache misses                 |     5647580 |     2479836 |     3398545 |     6356388 |     2497623 |     5564195 |    10420513 |     6558708 |     2058054 |     1505474 |    11199899 |      635968 |     5333061 |     3284938 |     2308931 |     8004500
    miss rate                        |      64.48% |      16.78% |      26.33% |      70.08% |      22.83% |      55.16% |      88.08% |      66.47% |      93.02% |       9.44% |      83.10% |       0.95% |      63.96% |      52.19% |      19.01% |      38.90%
    mpki                             |        9.17 |        1.54 |        5.61 |        7.01 |        1.47 |        2.90 |       28.67 |        5.50 |        1.05 |        0.49 |       19.61 |        0.19 |       21.33 |        1.57 |        1.54 |        5.70
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     6738115 |     2989930 |     4254723 |     6369469 |     2755491 |     5594382 |    11830289 |     6561620 |     2115522 |     1588815 |    11995940 |      667564 |     6668205 |     3328287 |     2785892 |     8291238
    num cache misses                 |     5530508 |     1751352 |     3264432 |     6326662 |     2231103 |     4294183 |    10412308 |     6238006 |     2055580 |     1230991 |    11177614 |      627946 |     4462681 |     2867501 |     1849296 |     3501097
    miss rate                        |      82.08% |      58.58% |      76.72% |      99.33% |      80.97% |      76.76% |      88.01% |      95.07% |      97.17% |      77.48% |      93.18% |      94.07% |      66.92% |      86.16% |      66.38% |      42.23%
    mpki                             |        8.98 |        1.08 |        5.39 |        6.97 |        1.31 |        2.24 |       28.65 |        5.23 |        1.05 |        0.40 |       19.58 |        0.19 |       17.85 |        1.37 |        1.24 |        2.50
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    93838795 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      428.61 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      318.60 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
