                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    mpki                             |       18.17 |        0.02 |        0.22 |        0.08 |        0.30 |        3.15 |        0.52 |        1.49 |        6.35 |        0.10 |        2.88 |        2.67 |        0.20 |        1.14 |        3.00 |        2.26
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     4543503 |       22738 |      531967 |      156407 |      504152 |     3007271 |      298483 |     2176295 |     1834702 |      221372 |     1673814 |     5973979 |      166853 |     1664056 |     8261807 |     3305019
    num misses                       |     1361746 |       20342 |       16755 |       45271 |       79253 |     2388467 |       97310 |      455887 |      497461 |        5698 |      148917 |       38102 |       90990 |       22033 |       63306 |      473368
    miss rate                        |      29.97% |      89.46% |       3.15% |      28.94% |      15.72% |      79.42% |      32.60% |      20.95% |      27.11% |       2.57% |       8.90% |       0.64% |      54.53% |       1.32% |       0.77% |      14.32%
    mpki                             |        5.45 |        0.02 |        0.01 |        0.02 |        0.05 |        2.50 |        0.17 |        0.31 |        1.72 |        0.00 |        0.26 |        0.02 |        0.11 |        0.02 |        0.02 |        0.32
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    43801034 |   108413685 |   271751564 |   154517320 |   187393113 |   113863277 |    58440107 |   190324201 |    33640520 |   222234535 |    55379054 |   327233308 |    75027901 |   138418147 |   334646393 |   233618540
    num cache misses                 |      942908 |       31610 |     3740922 |      139227 |      543138 |       62552 |       56783 |      965147 |       38999 |       38525 |      373170 |    10836645 |       98195 |      252033 |     2891450 |     4464062
    miss rate                        |       2.15% |       0.03% |       1.38% |       0.09% |       0.29% |       0.05% |       0.10% |       0.51% |       0.12% |       0.02% |       0.67% |       3.31% |       0.13% |       0.18% |       0.86% |       1.91%
    mpki                             |        3.77 |        0.02 |        1.56 |        0.07 |        0.33 |        0.07 |        0.10 |        0.66 |        0.13 |        0.02 |        0.64 |        4.85 |        0.12 |        0.17 |        1.05 |        3.06
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   116504258 |   394710702 |  1000925015 |  1162230524 |   779882590 |   438851033 |   201220363 |   492419458 |   102157462 |   710271359 |   192019926 |  1070999659 |   325170105 |   740944922 |  1162906250 |   587693165
    num cache misses                 |     6642499 |     1411065 |     9051694 |    10924729 |     4781192 |     6773303 |     7215209 |     2011384 |    11972036 |    18909891 |    11715937 |    36020390 |     8214159 |    11366512 |     5491270 |     5519724
    miss rate                        |       5.70% |       0.36% |       0.90% |       0.94% |       0.61% |       1.54% |       3.59% |       0.41% |      11.72% |       2.66% |       6.10% |       3.36% |       2.53% |       1.53% |       0.47% |       0.94%
    mpki                             |       26.57 |        1.05 |        3.78 |        5.41 |        2.87 |        7.10 |       12.48 |        1.37 |       41.43 |        8.12 |       20.13 |       16.12 |        9.89 |        7.82 |        1.99 |        3.78
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8773226 |     1491237 |    12797572 |    11070907 |     5328613 |     7333683 |     8244389 |     3368582 |    12943747 |    19017851 |    12909006 |    46867199 |     8312681 |    11749475 |     8417485 |    10144451
    num cache misses                 |     6516550 |     1373222 |     5034440 |     7645132 |     3747527 |     6363100 |     5921666 |     1324012 |    10607374 |      623365 |     5503705 |     7222205 |     5929190 |     6012615 |      856969 |     5339117
    miss rate                        |      74.28% |      92.09% |      39.34% |      69.06% |      70.33% |      86.77% |      71.83% |      39.30% |      81.95% |       3.28% |      42.63% |      15.41% |      71.33% |      51.17% |      10.18% |      52.63%
    mpki                             |       26.07 |        1.02 |        2.10 |        3.79 |        2.25 |        6.67 |       10.25 |        0.90 |       36.71 |        0.27 |        9.45 |        3.23 |        7.14 |        4.14 |        0.31 |        3.66
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7705923 |     1422668 |     5039420 |     7652194 |     3752289 |     6939382 |     6906034 |     1722590 |    11540548 |      694868 |     6324449 |     7234636 |     5930153 |     6143681 |      892443 |     5500375
    num cache misses                 |     4095076 |     1362961 |      165546 |     2952844 |     2078438 |     1590698 |     5143707 |      543633 |     5525197 |      397358 |     2907380 |      207507 |     5692755 |      859032 |      216537 |     1491192
    miss rate                        |      53.14% |      95.80% |       3.29% |      38.59% |      55.39% |      22.92% |      74.48% |      31.56% |      47.88% |      57.18% |      45.97% |       2.87% |      96.00% |      13.98% |      24.26% |      27.11%
    mpki                             |       16.38 |        1.01 |        0.07 |        1.46 |        1.25 |        1.67 |        8.90 |        0.37 |       19.12 |        0.17 |        4.99 |        0.09 |        6.85 |        0.59 |        0.08 |        1.02
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    51163213 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      248.38 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      138.37 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
