                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
    num cache accesses               |    170227778 |   1814787691 |    378425630 |    312611654 |    210379639 |     23761816 |    863452534 |    267793658 |    156199579 |    118322454 |   1169581568 |    146264291 |    214713097 |    151883458 |    510158482 |    215387451
    num cache misses                 |       252445 |      1641728 |      6077557 |       491440 |       127881 |       206601 |     13784086 |       719173 |        28557 |       343750 |       914299 |      3345138 |     15210592 |       116489 |      2326225 |      1465083
    miss rate                        |        0.15% |        0.09% |        1.61% |        0.16% |        0.06% |        0.87% |        1.60% |        0.27% |        0.02% |        0.29% |        0.08% |        2.29% |        7.08% |        0.08% |        0.46% |        0.68%
    mpki                             |         0.12 |         0.07 |         2.09 |         0.14 |         0.07 |         0.83 |         2.62 |         0.26 |         0.03 |         0.24 |         0.09 |         4.01 |         9.77 |         0.08 |         0.52 |         0.65
  Cache L1-D                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    953044151 |  13649969664 |    978895225 |   1374255769 |    810264219 |     88558906 |   1716103431 |   1423518097 |    282352926 |    389867805 |   4459467791 |    389013461 |    603949248 |    514167504 |   3331703285 |    751207187
    num cache misses                 |     48216684 |    128325994 |      7904989 |     35845255 |     13174880 |     28849899 |      2427224 |     22904188 |     21342350 |     21405348 |    143432120 |     22494677 |     16125847 |     39908833 |     36712047 |     43239439
    miss rate                        |        5.06% |        0.94% |        0.81% |        2.61% |        1.63% |       32.58% |        0.14% |        1.61% |        7.56% |        5.49% |        3.22% |        5.78% |        2.67% |        7.76% |        1.10% |        5.76%
    mpki                             |        22.18 |         5.41 |         2.72 |        10.25 |         7.48 |       115.40 |         0.46 |         8.16 |        22.92 |        15.11 |        14.44 |        26.95 |        10.36 |        28.92 |         8.24 |        19.06
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     51656388 |    129979630 |     15589067 |     36440275 |     15698770 |     33001219 |     16750337 |     27689629 |     28742607 |     21991534 |    144900809 |     31202682 |     32733624 |     45215902 |     39075919 |     48101793
    num cache misses                 |     43135443 |     89859759 |     11065536 |     25434950 |     12688915 |     24793530 |      8299675 |     15642020 |     21370907 |     20502288 |    101264650 |     22313051 |     20767970 |     40025322 |     27441924 |     21760797
    miss rate                        |       83.50% |       69.13% |       70.98% |       69.80% |       80.83% |       75.13% |       49.55% |       56.49% |       74.35% |       93.23% |       69.89% |       71.51% |       63.45% |       88.52% |       70.23% |       45.24%
    mpki                             |        19.84 |         3.79 |         3.80 |         7.27 |         7.20 |        99.17 |         1.58 |         5.57 |        22.95 |        14.48 |        10.20 |        26.73 |        13.34 |        29.00 |         6.16 |         9.59
  Cache L3                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     46322702 |     89871998 |     12702536 |     25576819 |     15126348 |     28764364 |      8838817 |     19710687 |     28742607 |     20745865 |    101825532 |     27686229 |     22174966 |     45215902 |     27480257 |     25227371
    num cache misses                 |     42608799 |      1524549 |      9808670 |     24369128 |     11530256 |     20769726 |      8054428 |     10597852 |     21318296 |     16415385 |      6691949 |     17752322 |     10247345 |     39895803 |     24286279 |     13360162
    miss rate                        |       91.98% |        1.70% |       77.22% |       95.28% |       76.23% |       72.21% |       91.13% |       53.77% |       74.17% |       79.13% |        6.57% |       64.12% |       46.21% |       88.23% |       88.38% |       52.96%
    mpki                             |        19.60 |         0.06 |         3.37 |         6.97 |         6.54 |        83.08 |         1.53 |         3.78 |        22.90 |        11.59 |         0.67 |        21.27 |         6.58 |        28.91 |         5.45 |         5.89
DRAM summary                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num dram accesses                  |    358948076 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  average dram access latency (ns)   |       417.49 |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf
  average dram queueing delay        |       307.48 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       96.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
