                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    miss rate                        |      69.41% |      92.47% |      85.01% |      72.52% |      70.86% |      11.13% |      44.84% |      15.76% |      69.80% |      95.58% |       3.75% |      88.69% |      69.08% |       3.25% |      64.99% |      50.66%
    mpki                             |       10.15 |        1.09 |        6.68 |       26.13 |       10.10 |        0.34 |        4.29 |        3.31 |        7.18 |       30.11 |        0.31 |       28.35 |        3.79 |        0.05 |       33.81 |        8.88
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    23343136 |     3993061 |    13206313 |    13761807 |    13268931 |     2866673 |    14958222 |    20536585 |    12287256 |     7546119 |     2162537 |    20822925 |    14578706 |      491182 |    38415780 |    16959161
    num cache misses                 |     6951809 |     3823778 |     4264808 |     8181860 |     9931311 |      858484 |     2856510 |      977714 |    11789616 |     7205102 |     1370547 |    18411533 |     7952132 |      462072 |    23688237 |     4327238
    miss rate                        |      29.78% |      95.76% |      32.29% |      59.45% |      74.85% |      29.95% |      19.10% |       4.76% |      95.95% |      95.48% |      63.38% |      88.42% |      54.55% |      94.07% |      61.66% |      25.52%
    mpki                             |        3.08 |        1.08 |        2.41 |       18.88 |        8.91 |        0.11 |        0.88 |        0.16 |        6.89 |       28.82 |        0.22 |       28.26 |        2.07 |        0.05 |       20.85 |        2.37
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   167045087 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      413.40 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      303.39 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
