                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
    num accesses                     |    437041379 |   2605710676 |    349942610 |   4606219436 |    470123832 |     88558906 |    746043883 |    409202438 |   2213283282 |   1275223818 |   1347508051 |   2418216451 |   6792370961 |   2048888369 |   3944165340 |    158751584
    num misses                       |       780885 |     11532414 |      1710381 |      2424155 |      3320264 |     21159811 |      1141719 |     15938075 |     22367003 |       681925 |      7160214 |     13485326 |     48304646 |       123878 |      1268653 |      2451904
    miss rate                        |        0.18% |        0.44% |        0.49% |        0.05% |        0.71% |       23.89% |        0.15% |        3.89% |        1.01% |        0.05% |        0.53% |        0.56% |        0.71% |        0.01% |        0.03% |        1.54%
    mpki                             |         0.49 |         1.49 |         1.35 |         0.22 |         2.65 |        84.64 |         0.53 |        18.15 |         4.53 |         0.21 |         2.06 |         2.25 |         3.00 |         0.02 |         0.10 |         5.35
  L2 TLB                             |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |       780888 |     11532433 |      1710423 |      2427864 |      3320278 |     21159814 |      1141766 |     15938180 |     22367013 |       681929 |      7160837 |     13520245 |     48304664 |       123930 |      1268661 |      2483724
    num misses                       |       780298 |      2415199 |       532269 |        76641 |      3320238 |     10898508 |       352833 |      4772944 |      1979545 |       354396 |       699396 |      1921949 |       368958 |       110502 |        31277 |      2102145
    miss rate                        |       99.92% |       20.94% |       31.12% |        3.16% |      100.00% |       51.51% |       30.90% |       29.95% |        8.85% |       51.97% |        9.77% |       14.22% |        0.76% |       89.16% |        2.47% |       84.64%
    mpki                             |         0.49 |         0.31 |         0.42 |         0.01 |         2.65 |        43.59 |         0.16 |         5.44 |         0.40 |         0.11 |         0.20 |         0.32 |         0.02 |         0.02 |         0.00 |         4.59
Cache Summary                        |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  Cache L1-I                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    141830558 |   1006964473 |    106529789 |   1250963920 |    138337104 |     23761816 |    214196867 |    153862733 |    580742500 |    290085761 |    479605277 |    961342122 |   1954553874 |    565611930 |   1235600936 |     38743818
    num cache misses                 |       223608 |      3625804 |       106634 |     15173832 |        26053 |        55236 |        70838 |      1846786 |       106537 |        96162 |     27274898 |     16376968 |     16199168 |       112265 |        75165 |       636440
    miss rate                        |        0.16% |        0.36% |        0.10% |        1.21% |        0.02% |        0.23% |        0.03% |        1.20% |        0.02% |        0.03% |        5.69% |        1.70% |        0.83% |        0.02% |        0.01% |        1.64%
    mpki                             |         0.14 |         0.47 |         0.08 |         1.38 |         0.02 |         0.22 |         0.03 |         2.10 |         0.02 |         0.03 |         7.85 |         2.73 |         1.01 |         0.02 |         0.01 |         1.39
  Cache L1-D                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    437041379 |   2605710676 |    349942610 |   4606219436 |    470123832 |     88558906 |    746043883 |    409202438 |   2213283282 |   1275223818 |   1347508051 |   2418216451 |   6792370961 |   2048888369 |   3944165340 |    158751584
    num cache misses                 |     82386241 |      9919087 |     18649965 |     42338817 |     36595043 |     28774096 |     26269426 |     22736688 |     71362228 |     33029224 |     30348525 |     21578533 |     31248814 |      7587224 |    104471753 |     13596132
    miss rate                        |       18.85% |        0.38% |        5.33% |        0.92% |        7.78% |       32.49% |        3.52% |        5.56% |        3.22% |        2.59% |        2.25% |        0.89% |        0.46% |        0.37% |        2.65% |        8.56%
    mpki                             |        51.34 |         1.28 |        14.67 |         3.84 |        29.16 |       115.10 |        12.25 |        25.89 |        14.46 |        10.18 |         8.74 |         3.59 |         1.94 |         1.09 |         8.05 |        29.68
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     82609869 |     15728440 |     18920494 |     57756810 |     41409253 |     32594958 |     30197069 |     29229459 |     72232208 |     33162706 |     59065703 |     38849179 |     47691404 |      7891263 |    104957797 |     14270336
    num cache misses                 |     50218540 |      3978363 |     15897559 |      5410387 |     36620802 |     20415500 |     19297510 |     18699804 |     28304372 |     22511135 |     22035465 |      8822408 |      1610518 |      7354277 |      2514105 |     13469983
    miss rate                        |       60.79% |       25.29% |       84.02% |        9.37% |       88.44% |       62.63% |       63.91% |       63.98% |       39.19% |       67.88% |       37.31% |       22.71% |        3.38% |       93.20% |        2.40% |       94.39%
    mpki                             |        31.29 |         0.51 |        12.51 |         0.49 |        29.18 |        81.66 |         9.00 |        21.29 |         5.74 |         6.93 |         6.35 |         1.47 |         0.10 |         1.06 |         0.19 |        29.40
  Cache L3                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     50218560 |      6208561 |     16078375 |      5704064 |     41408959 |     24252054 |     23306636 |     23365265 |     29247411 |     22562160 |     23485078 |      9729229 |      1858479 |      7549954 |      2938788 |     13509564
    num cache misses                 |     49965283 |      3771730 |     15492747 |      4383774 |     36596637 |     17734673 |     18939011 |     15632113 |     11857904 |     22399505 |      8386669 |      7887028 |      1606228 |      7344932 |      2507805 |     13334830
    miss rate                        |       99.50% |       60.75% |       96.36% |       76.85% |       88.38% |       73.13% |       81.26% |       66.90% |       40.54% |       99.28% |       35.71% |       81.07% |       86.43% |       97.28% |       85.33% |       98.71%
    mpki                             |        31.14 |         0.49 |        12.19 |         0.40 |        29.16 |        70.94 |         8.83 |        17.80 |         2.40 |         6.90 |         2.42 |         1.31 |         0.10 |         1.06 |         0.19 |        29.11
DRAM summary                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num dram accesses                  |    338272579 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  average dram access latency (ns)   |       440.27 |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf
  average dram queueing delay        |       330.26 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       96.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
