                                     | Core 0      | Core 1       | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  I-TLB                              |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   115855995 |   1683284080 |    76850437 |   581148287 |    75644362 |  1065435034 |   443770612 |    67193143 |   100317902 |   157474377 |    84240970 |   314460455 |    21135842 |    74381635 |   999738409 |   626525984
    num misses                       |          47 |           39 |           4 |        1775 |          92 |        4620 |       16139 |          42 |           3 |           4 |           3 |          52 |       17441 |          14 |          18 |           8
    miss rate                        |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   405104472 |   3345509267 |   137763297 |  2139335322 |   201262993 |  2772213435 |  1116497142 |   201367284 |   309008845 |   691842696 |   473531046 |  1138287749 |    86633855 |   250174700 |  3474136306 |  2000839083
    num misses                       |      612250 |           23 |      165014 |     1128865 |     7830909 |      864305 |     6247396 |     3475801 |      551626 |      368645 |      487660 |       67979 |     1331679 |     1728400 |    24690339 |      636367
    miss rate                        |       0.15% |        0.00% |       0.12% |       0.05% |       3.89% |       0.03% |       0.56% |       1.73% |       0.18% |       0.05% |       0.10% |       0.01% |       1.54% |       0.69% |       0.71% |       0.03%
    mpki                             |        0.53 |         0.00 |        0.36 |        0.22 |       18.13 |        0.12 |        2.25 |        6.02 |        0.49 |        0.21 |        0.45 |        0.02 |        5.33 |        2.51 |        3.00 |        0.10
  L2 TLB                             |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      612297 |           62 |      165018 |     1130640 |     7831001 |      868925 |     6263535 |     3475843 |      551629 |      368649 |      487663 |       68031 |     1349120 |     1728414 |    24690357 |      636375
    num misses                       |      191223 |           62 |      165018 |       35663 |     2335661 |       25228 |      891104 |      945977 |      551212 |      191945 |      330430 |       60623 |     1140464 |     1728395 |      188850 |       15875
    miss rate                        |      31.23% |      100.00% |     100.00% |       3.15% |      29.83% |       2.90% |      14.23% |      27.22% |      99.92% |      52.07% |      67.76% |      89.11% |      84.53% |     100.00% |       0.76% |       2.49%
    mpki                             |        0.16 |         0.00 |        0.36 |        0.01 |        5.41 |        0.00 |        0.32 |        1.64 |        0.49 |        0.11 |        0.31 |        0.02 |        4.56 |        2.51 |        0.02 |        0.00
Cache Summary                        |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   115855995 |   1683284080 |    76850437 |   581148287 |    75644362 |  1065435034 |   443770612 |    67193143 |   100317902 |   157474377 |    84240970 |   314460455 |    21135842 |    74381635 |   999738409 |   626525984
    num cache misses                 |       41684 |     16148961 |        3375 |     7237128 |      961087 |    21974453 |     7746684 |       34335 |      158137 |       55789 |       33723 |      101645 |      350232 |       18562 |     8558191 |       68893
    miss rate                        |       0.04% |        0.96% |       0.00% |       1.25% |       1.27% |       2.06% |       1.75% |       0.05% |       0.16% |       0.04% |       0.04% |       0.03% |       1.66% |       0.02% |       0.86% |       0.01%
    mpki                             |        0.04 |         1.57 |        0.01 |        1.41 |        2.23 |        3.09 |        2.80 |        0.06 |        0.14 |        0.03 |        0.03 |        0.03 |        1.40 |        0.03 |        1.04 |        0.01
  Cache L1-D                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   405104472 |   3345509267 |   137763297 |  2139335322 |   201262993 |  2772213435 |  1116497142 |   201367284 |   309008845 |   691842696 |   473531046 |  1138287749 |    86633855 |   250174700 |  3474136306 |  2000839083
    num cache misses                 |    14255886 |       194957 |    10559752 |    19634403 |    11228640 |    38031414 |    10110527 |    23718516 |    58198796 |    17897822 |    23905410 |     4256054 |     7415570 |    19096087 |    16313373 |    53310704
    miss rate                        |       3.52% |        0.01% |       7.67% |       0.92% |       5.58% |       1.37% |       0.91% |      11.78% |      18.83% |       2.59% |       5.05% |       0.37% |       8.56% |       7.63% |       0.47% |       2.66%
    mpki                             |       12.29 |         0.02 |       23.19 |        3.84 |       26.00 |        5.35 |        3.65 |       41.10 |       51.27 |       10.16 |       22.15 |        1.10 |       29.66 |       27.73 |        1.98 |        8.11
  Cache L2                           |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16402949 |     16373273 |    13983835 |    27088050 |    14796514 |    60344283 |    18410302 |    25763058 |    58356944 |    17987007 |    25531836 |     4539248 |     7787267 |    21470137 |    25057999 |    53672793
    num cache misses                 |    10549613 |       693625 |    10563127 |     3844682 |     9421086 |     2739314 |     4970911 |    17753325 |    35445695 |    12249974 |    21209333 |     4168430 |     7356652 |    19114503 |     1485541 |     1898867
    miss rate                        |      64.32% |        4.24% |      75.54% |      14.19% |      63.67% |       4.54% |      27.00% |      68.91% |      60.74% |      68.10% |      83.07% |      91.83% |      94.47% |      89.03% |       5.93% |       3.54%
    mpki                             |        9.10 |         0.07 |       23.19 |        0.75 |       21.81 |        0.39 |        1.79 |       30.76 |       31.23 |        6.95 |       19.66 |        1.08 |       29.43 |       27.76 |        0.18 |        0.29
  Cache L3                           |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    12759338 |       722980 |    13983835 |     4105749 |    12038595 |     3096458 |     5531465 |    19768933 |    35445706 |    12295781 |    22802036 |     4354223 |     7379125 |    21469991 |     1676822 |     2202907
    num cache misses                 |    10460860 |       691128 |    10558925 |     3524057 |     8733837 |     2640347 |     4738791 |    11855153 |    24924852 |    12186931 |    21168803 |     4164384 |     7322020 |    19101679 |     1480336 |     1894716
    miss rate                        |      81.99% |       95.59% |      75.51% |      85.83% |      72.55% |      85.27% |      85.67% |      59.97% |      70.32% |      99.11% |      92.84% |      95.64% |      99.23% |      88.97% |      88.28% |      86.01%
    mpki                             |        9.02 |         0.07 |       23.19 |        0.69 |       20.22 |        0.37 |        1.71 |       20.54 |       21.96 |        6.92 |       19.62 |        1.08 |       29.29 |       27.74 |        0.18 |        0.29
DRAM summary                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   198042243 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      470.17 |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      360.16 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
