                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num misses                       |     1157334 |       56927 |     5619986 |     2507356 |      188254 |      197856 |      434091 |      117177 |      190205 |     1140468 |       16885 |     1698247 |       95476 |          62 |      413439 |      375894
    miss rate                        |       8.90% |      88.88% |      79.52% |      29.83% |      31.01% |       0.76% |      15.97% |       0.64% |      52.06% |      84.53% |       2.48% |     100.00% |      28.79% |     100.00% |      99.92% |       9.29%
    mpki                             |        0.41 |        0.02 |        2.51 |        5.41 |        0.17 |        0.02 |        0.11 |        0.02 |        0.11 |        4.56 |        0.00 |        2.56 |        0.02 |        0.00 |        0.49 |        0.19
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   333850571 |   299101225 |   266793828 |    81196058 |   113309717 |  1052577358 |   549590694 |  1009823394 |   155657750 |    21135842 |   663464355 |    72184500 |   327193606 |  1609567178 |    75241682 |   271294619
    num cache misses                 |      246159 |       71139 |      145301 |     1759647 |      111039 |     9081257 |    17056634 |    33441585 |      224068 |      404094 |      108222 |       53937 |      295872 |    15170846 |      584596 |    15881633
    miss rate                        |       0.07% |       0.02% |       0.05% |       2.17% |       0.10% |       0.86% |       3.10% |       3.31% |       0.14% |       1.91% |       0.02% |       0.07% |       0.09% |       0.94% |       0.78% |       5.85%
    mpki                             |        0.09 |        0.02 |        0.07 |        3.80 |        0.10 |        1.05 |        4.35 |        4.85 |        0.13 |        1.62 |        0.02 |        0.08 |        0.07 |        1.55 |        0.69 |        8.09
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  1274970230 |  1086628870 |  1027556997 |   216004344 |   393471620 |  3657588783 |  1532376290 |  3305066352 |   684256566 |    86633855 |  2118156985 |   242907241 |  2460994037 |  3198998086 |   231767229 |   762059775
    num cache misses                 |    40875299 |     3922747 |    15845625 |    12296182 |    13977516 |    17272313 |    19010851 |   111203314 |    17743551 |     7454740 |    56117730 |    18632164 |    23141810 |      108964 |    43710152 |    16834648
    miss rate                        |       3.21% |       0.36% |       1.54% |       5.69% |       3.55% |       0.47% |       1.24% |       3.36% |       2.59% |       8.60% |       2.65% |       7.67% |       0.94% |       0.00% |      18.86% |       2.21%
    mpki                             |       14.41 |        1.06 |        7.09 |       26.53 |       12.37 |        1.99 |        4.85 |       16.13 |       10.19 |       29.82 |        8.06 |       28.09 |        5.41 |        0.01 |       51.34 |        8.58
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    41535151 |     4099588 |    17219596 |    16466836 |    16116225 |    26457679 |    36981038 |   144672675 |    17969702 |     7878677 |    56423857 |    21040691 |    23464589 |    15294284 |    44294759 |    33469807
    num cache misses                 |    28769943 |     3813473 |    14884610 |    12076866 |    11402328 |     2598434 |    16371505 |    22275081 |    12465473 |     7531661 |     1783487 |    18686101 |    16202507 |      317809 |    28809755 |    16336320
    miss rate                        |      69.27% |      93.02% |      86.44% |      73.34% |      70.75% |       9.82% |      44.27% |      15.40% |      69.37% |      95.60% |       3.16% |      88.81% |      69.05% |       2.08% |      65.04% |      48.81%
    mpki                             |       10.14 |        1.03 |        6.66 |       26.05 |       10.09 |        0.30 |        4.18 |        3.23 |        7.16 |       30.13 |        0.26 |       28.17 |        3.79 |        0.03 |       33.84 |        8.32
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    29206581 |     3920692 |    16301235 |    14491424 |    13458169 |     2704467 |    17288157 |    22308976 |    12470614 |     7552142 |     1987396 |    21040691 |    16230655 |      332283 |    28809766 |    17090639
    num cache misses                 |     6016561 |     3785301 |     4035553 |     8141194 |    10031836 |      616943 |     2341551 |      654480 |    11963575 |     7238990 |     1120423 |    18628700 |     7946953 |      310898 |    26460213 |     4244596
    miss rate                        |      20.60% |      96.55% |      24.76% |      56.18% |      74.54% |      22.81% |      13.54% |       2.93% |      95.93% |      95.85% |      56.38% |      88.54% |      48.96% |      93.56% |      91.84% |      24.84%
    mpki                             |        2.12 |        1.02 |        1.81 |       17.56 |        8.88 |        0.07 |        0.60 |        0.09 |        6.87 |       28.96 |        0.16 |       28.08 |        1.86 |        0.03 |       31.08 |        2.16
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   172283596 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      425.31 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      315.30 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
