                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5       | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15     
  D-TLB                              |             |             |             |             |             |              |             |             |             |             |             |             |             |             |             |             
    num accesses                     |   445051425 |  3479770928 |   332874712 |  2661828389 |  3148756986 |   4947873754 |   718465936 |  2873171816 |  1900737311 |  3394049837 |  2413057057 |  1346416084 |   349152610 |    88558906 |  1847364582 |   3635522088
    num misses                       |      794968 |     2247845 |     5686802 |     4775216 |   113507376 |      2603678 |     5733273 |          23 |      114558 |     7552603 |    24314826 |     7155091 |     1706037 |    21159716 |     8176016 |      1166313
    miss rate                        |       0.18% |       0.06% |       1.71% |       0.18% |       3.60% |        0.05% |       0.80% |       0.00% |       0.01% |       0.22% |       1.01% |       0.53% |       0.49% |      23.89% |       0.44% |        0.03%
    mpki                             |        0.49 |        0.30 |        5.93 |        0.70 |       26.97 |         0.22 |        2.65 |        0.00 |        0.02 |        1.13 |        4.53 |        2.06 |        1.35 |       84.64 |        1.49 |         0.10
  L2 TLB                             |             |             |             |             |             |              |             |             |             |             |             |             |             |             |             |             
    num accesses                     |      794971 |     2247901 |     5686844 |     4775614 |   113507382 |      2607652 |     5733295 |          62 |      114610 |     7552765 |    24314836 |     7155714 |     1706079 |    21159719 |     8176035 |      1166321
    num misses                       |      794370 |      354241 |     1541596 |      759785 |    81022167 |        82131 |      554490 |          62 |      102152 |      103005 |     2156101 |      696123 |      530651 |    10898659 |     1712051 |        28851
    miss rate                        |      99.92% |      15.76% |      27.11% |      15.91% |      71.38% |        3.15% |       9.67% |     100.00% |      89.13% |       1.36% |       8.87% |       9.73% |      31.10% |      51.51% |      20.94% |        2.47%
    mpki                             |        0.49 |        0.05 |        1.61 |        0.11 |       19.25 |         0.01 |        0.26 |        0.00 |        0.02 |        0.02 |        0.40 |        0.20 |        0.42 |       43.59 |        0.31 |         0.00
Cache Summary                        |             |             |             |             |             |              |             |             |             |             |             |             |             |             |             |             
  Cache L1-I                         |             |             |             |             |             |              |             |             |             |             |             |             |             |             |             |             
    num cache accesses               |   144446777 |   832519992 |   111185838 |   955721972 |   482160190 |   1343864059 |   205322794 |  1445628353 |   524610292 |   635511897 |   632292672 |   479279834 |   106314217 |    23761816 |   713902834 |   1138820875
    num cache misses                 |     1122380 |     2426423 |      126582 |    29698895 |     2030780 |     18438828 |     1323916 |    16828762 |      126675 |     1146488 |      464946 |    27806343 |      202622 |      189979 |     4613813 |       187930
    miss rate                        |       0.78% |       0.29% |       0.11% |       3.11% |       0.42% |        1.37% |       0.64% |       1.16% |       0.02% |       0.18% |       0.07% |       5.80% |       0.19% |       0.80% |       0.65% |        0.02%
    mpki                             |        0.69 |        0.33 |        0.13 |        4.36 |        0.48 |         1.56 |        0.61 |        1.91 |        0.02 |        0.17 |        0.09 |        8.01 |        0.16 |        0.76 |        0.84 |         0.02
  Cache L1-D                         |             |             |             |             |             |              |             |             |             |             |             |             |             |             |             |             
    num cache accesses               |   445051425 |  3479770928 |   332874712 |  2661828389 |  3148756986 |   4947873754 |   718465936 |  2873171816 |  1900737311 |  3394049837 |  2413057057 |  1346416084 |   349152610 |    88558906 |  1847364582 |   3635522088
    num cache misses                 |    83985554 |    21368288 |    38929125 |    33270608 |    34659107 |     45840515 |    40987336 |     1201818 |     7036237 |    52077327 |    77343284 |    31081497 |    18683944 |    28756599 |     9149284 |     96301428
    miss rate                        |      18.87% |       0.61% |      11.69% |       1.25% |       1.10% |        0.93% |       5.70% |       0.04% |       0.37% |       1.53% |       3.21% |       2.31% |       5.35% |      32.47% |       0.50% |        2.65%
    mpki                             |       51.39 |        2.88 |       40.63 |        4.88 |        8.23 |         3.87 |       18.97 |        0.14 |        1.09 |        7.80 |       14.40 |        8.96 |       14.73 |      115.03 |        1.67 |         8.05
  Cache L2                           |             |             |             |             |             |              |             |             |             |             |             |             |             |             |             |             
    num cache accesses               |    85107955 |    23819974 |    42711730 |    64573635 |    36691498 |     64359186 |    45270043 |    18235999 |     7345962 |    53877499 |    78581949 |    60233607 |    19048265 |    32645049 |    15336323 |     96828021
    num cache misses                 |    55351200 |    16778192 |    34453602 |    28759561 |    25647801 |     25529153 |    19841230 |     4829556 |     6840987 |    27825081 |    54490591 |    30201212 |    17508692 |    24334204 |     8060955 |      3060758
    miss rate                        |      65.04% |      70.44% |      80.67% |      44.54% |      69.90% |       39.67% |      43.83% |      26.48% |      93.13% |      51.65% |      69.34% |      50.14% |      91.92% |      74.54% |      52.56% |        3.16%
    mpki                             |       33.87 |        2.26 |       35.96 |        4.22 |        6.09 |         2.16 |        9.18 |        0.55 |        1.06 |        4.17 |       10.15 |        8.70 |       13.80 |       97.34 |        1.47 |         0.26
  Cache L3                           |             |             |             |             |             |              |             |             |             |             |             |             |             |             |             |             
    num cache accesses               |    55351221 |    16805759 |    38111309 |    30369292 |    25650020 |     25610088 |    22807951 |     5034981 |     7027006 |    28479374 |    55306259 |    31548529 |    17670793 |    28057768 |     9657386 |      3408432
    num cache misses                 |    50735031 |     9372547 |    21900981 |     4113805 |    21866202 |      1870911 |    11405395 |     4228536 |     6789109 |     4741009 |    10829288 |     7831053 |    15282882 |    17114160 |     4942297 |      1914310
    miss rate                        |      91.66% |      55.77% |      57.47% |      13.55% |      85.25% |        7.31% |      50.01% |      83.98% |      96.61% |      16.65% |      19.58% |      24.82% |      86.49% |      61.00% |      51.18% |       56.16%
    mpki                             |       31.04 |        1.27 |       22.86 |        0.60 |        5.19 |         0.16 |        5.28 |        0.48 |        1.05 |        0.71 |        2.02 |        2.26 |       12.05 |       68.46 |        0.90 |         0.16
DRAM summary                         |             |             |             |             |             |              |             |             |             |             |             |             |             |             |             |             
  num dram accesses                  |   284749692 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  average dram access latency (ns)   |      371.34 |         inf |         inf |         inf |         inf |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |          inf
  average dram queueing delay        |      261.33 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
Coherency Traffic                    |             |             |             |             |             |              |             |             |             |             |             |             |             |             |             |             
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
