                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    miss rate                        |       0.04% |       0.20% |       0.05% |       1.67% |       0.07% |       1.54% |       3.08% |       3.94% |       0.08% |       1.98% |       0.16% |       0.04% |       0.07% |       2.07% |       0.34% |       7.94%
    mpki                             |        0.04 |        0.16 |        0.06 |        2.93 |        0.07 |        1.86 |        4.32 |        5.78 |        0.07 |        1.68 |        0.15 |        0.05 |        0.05 |        3.40 |        0.30 |       11.01
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  3652947072 |   960339386 |   410067442 |   194260788 |   412785744 |  1001087005 |  1060924061 |   468308841 |   704024604 |    86633855 |   557721421 |   261265134 |  5371233126 |   597143336 |   246386289 |   242467761
    num cache misses                 |   116792411 |     4060680 |     6769779 |    11125604 |    14542620 |     7897692 |    13708917 |    17096242 |    18112896 |     7554624 |    17880359 |    20412414 |    49348788 |     1339679 |    46383053 |     6053161
    miss rate                        |       3.20% |       0.42% |       1.65% |       5.73% |       3.52% |       0.79% |       1.29% |       3.65% |       2.57% |       8.72% |       3.21% |       7.81% |       0.92% |       0.22% |      18.83% |       2.50%
    mpki                             |       14.37 |        1.25 |        7.59 |       26.69 |       12.31 |        3.33 |        5.05 |       17.50 |       10.09 |       30.22 |        9.79 |       28.87 |        5.29 |        0.73 |       51.23 |        9.71
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   117303445 |     4918678 |     8053506 |    15099157 |    16817101 |    12998678 |    26427307 |    23026074 |    18298372 |     8013623 |    18960796 |    22800613 |    49868241 |     7825553 |    46652605 |    13571221
    num cache misses                 |    63519946 |     4553190 |     6385047 |    10274396 |    11210016 |     6126259 |     9011054 |     6720386 |    12594474 |     7653444 |     6004020 |    20445278 |    30493658 |     4856106 |    28449906 |     8596360
    miss rate                        |      54.15% |      92.57% |      79.28% |      68.05% |      66.66% |      47.13% |      34.10% |      29.19% |      68.83% |      95.51% |      31.67% |      89.67% |      61.15% |      62.05% |      60.98% |      63.34%
    mpki                             |        7.81 |        1.40 |        7.16 |       24.64 |        9.49 |        2.58 |        3.32 |        6.88 |        7.01 |       30.61 |        3.29 |       28.91 |        3.27 |        2.65 |       31.42 |       13.79
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    63682609 |     4879851 |     7646270 |    13032746 |    13522726 |     6822233 |    10017053 |     7040018 |    12679026 |     7694405 |     6842906 |    22800473 |    30524737 |     5108381 |    28450891 |     9252343
    num cache misses                 |      954608 |     4526332 |     6010637 |     9199977 |    10862505 |     5826771 |     4525035 |     6384277 |    12421896 |     7537800 |     5864138 |    20406903 |     3253335 |     4809941 |    28067261 |     5508545
    miss rate                        |       1.50% |      92.76% |      78.61% |      70.59% |      80.33% |      85.41% |      45.17% |      90.69% |      97.97% |      97.96% |      85.70% |      89.50% |      10.66% |      94.16% |      98.65% |      59.54%
    mpki                             |        0.12 |        1.39 |        6.74 |       22.07 |        9.19 |        2.45 |        1.67 |        6.54 |        6.92 |       30.15 |        3.21 |       28.86 |        0.35 |        2.63 |       31.00 |        8.84
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   193081282 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      441.12 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      331.11 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
