                                     | Core 0      | Core 1       | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    mpki                             |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   397303875 |   3374767857 |   137889712 |  2421511691 |   197637317 |  2779525907 |  1163159351 |   221242147 |   314023613 |   687462889 |   466426276 |  1129283405 |    86633855 |   250001392 |  3675851536 |  2016109749
    num misses                       |      609144 |           23 |      165173 |     1269563 |     7697502 |      864749 |     6450132 |     3729197 |      560446 |      367771 |      480857 |       67775 |     1331671 |     1727682 |    26100400 |      635800
    miss rate                        |       0.15% |        0.00% |       0.12% |       0.05% |       3.89% |       0.03% |       0.55% |       1.69% |       0.18% |       0.05% |       0.10% |       0.01% |       1.54% |       0.69% |       0.71% |       0.03%
    mpki                             |        0.53 |         0.00 |        0.36 |        0.22 |       18.15 |        0.12 |        2.23 |        5.83 |        0.49 |        0.21 |        0.45 |        0.02 |        5.33 |        2.51 |        2.99 |        0.10
  L2 TLB                             |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      609191 |           62 |      165177 |     1271550 |     7697594 |      869381 |     6467118 |     3729239 |      560449 |      367775 |      480860 |       67827 |     1349112 |     1727696 |    26100418 |      635808
    num misses                       |      189236 |           62 |      165177 |       40229 |     2297676 |       25343 |      923042 |     1031965 |      560027 |      191034 |      326452 |       60581 |     1140470 |     1727677 |      199518 |       15921
    miss rate                        |      31.06% |      100.00% |     100.00% |       3.16% |      29.85% |       2.92% |      14.27% |      27.67% |      99.92% |      51.94% |      67.89% |      89.32% |      84.53% |     100.00% |       0.76% |       2.50%
    mpki                             |        0.17 |         0.00 |        0.36 |        0.01 |        5.42 |        0.00 |        0.32 |        1.61 |        0.49 |        0.11 |        0.31 |        0.02 |        4.56 |        2.51 |        0.02 |        0.00
Cache Summary                        |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   114147293 |   1698005498 |    76932149 |   657676482 |    74278240 |  1068380006 |   462575264 |    74117459 |   101955480 |   156381658 |    83247075 |   312332737 |    21135842 |    74329241 |  1057812314 |   631166727
    num cache misses                 |      117474 |     16205391 |       14104 |     9141595 |     1701609 |    22121517 |     8915176 |       83175 |      792242 |      233279 |      124743 |      113075 |      413858 |       65752 |     9415625 |      143608
    miss rate                        |       0.10% |        0.95% |       0.02% |       1.39% |       2.29% |       2.07% |       1.93% |       0.11% |       0.78% |       0.15% |       0.15% |       0.04% |       1.96% |       0.09% |       0.89% |       0.02%
    mpki                             |        0.10 |         1.56 |        0.03 |        1.58 |        4.01 |        3.10 |        3.08 |        0.13 |        0.69 |        0.13 |        0.12 |        0.03 |        1.66 |        0.10 |        1.08 |        0.02
  Cache L1-D                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   397303875 |   3374767857 |   137889712 |  2421511691 |   197637317 |  2779525907 |  1163159351 |   221242147 |   314023613 |   687462889 |   466426276 |  1129283405 |    86633855 |   250001392 |  3675851536 |  2016109749
    num cache misses                 |    14122657 |       178461 |    10577607 |    22589696 |    11370906 |    38094370 |    10956910 |    25990623 |    59209320 |    17891105 |    23675133 |     4244867 |     7468439 |    19099007 |    17661740 |    53759582
    miss rate                        |       3.55% |        0.01% |       7.67% |       0.93% |       5.75% |       1.37% |       0.94% |      11.75% |      18.86% |       2.60% |       5.08% |       0.38% |       8.62% |       7.64% |       0.48% |       2.67%
    mpki                             |       12.39 |         0.02 |       23.20 |        3.90 |       26.81 |        5.35 |        3.79 |       40.63 |       51.33 |       10.22 |       22.21 |        1.11 |       29.87 |       27.76 |        2.03 |        8.12
  Cache L2                           |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16342909 |     16409629 |    14014692 |    31883945 |    15681117 |    60571639 |    20418809 |    27873104 |    60001575 |    18143525 |    25394454 |     4528259 |     7906520 |    21522546 |    27232005 |    54196669
    num cache misses                 |    11681686 |       601518 |    10591711 |    12991470 |    11285699 |     3760905 |    10996373 |    23034455 |    39004081 |    12670844 |    21240435 |     4179689 |     7563493 |    19164759 |     3290392 |     2318921
    miss rate                        |      71.48% |        3.67% |      75.58% |      40.75% |      71.97% |       6.21% |      53.85% |      82.64% |      65.01% |      69.84% |      83.64% |      92.30% |      95.66% |      89.05% |      12.08% |       4.28%
    mpki                             |       10.25 |         0.06 |       23.23 |        2.24 |       26.61 |        0.53 |        3.81 |       36.01 |       33.81 |        7.24 |       19.93 |        1.09 |       30.25 |       27.86 |        0.38 |        0.35
  Cache L3                           |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    13834423 |       627295 |    14014692 |    13150975 |    13898918 |     4119026 |    11546006 |    24834616 |    39004094 |    12699841 |    22835013 |     4352869 |     7588364 |    21522546 |     3449328 |     2622254
    num cache misses                 |    10500956 |       582358 |    10574022 |     2767387 |     8737943 |     2534933 |     4626779 |    11187422 |    24583866 |    12143808 |    20992599 |     4148988 |     7327129 |    19109886 |     1154406 |     1768621
    miss rate                        |      75.90% |       92.84% |      75.45% |      21.04% |      62.87% |      61.54% |      40.07% |      45.05% |      63.03% |      95.62% |      91.93% |      95.32% |      96.56% |      88.79% |      33.47% |      67.45%
    mpki                             |        9.21 |         0.06 |       23.20 |        0.48 |       20.60 |        0.36 |        1.60 |       17.49 |       21.31 |        6.94 |       19.70 |        1.08 |       29.31 |       27.78 |        0.13 |        0.27
DRAM summary                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   193891341 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      459.08 |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      349.07 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
