                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num cache accesses               |     8777287 |     2514363 |     7434683 |    24996702 |     5539042 |     4592044 |     9829563 |     4331233 |    12843894 |     9640877 |    13769869 |    14917983 |    10442165 |     6904721 |     6932994 |     6262140
    num cache misses                 |     5669794 |     2303377 |     3635521 |    13467692 |     4088560 |     3542192 |     6568032 |     2701823 |     8913406 |     3399501 |     3923048 |     3453616 |     7177303 |     3533684 |     3183154 |     3610118
    miss rate                        |      64.60% |      91.61% |      48.90% |      53.88% |      73.81% |      77.14% |      66.82% |      62.38% |      69.40% |      35.26% |      28.49% |      23.15% |      68.73% |      51.18% |      45.91% |      57.65%
    mpki                             |       22.68 |        1.38 |        3.26 |        2.83 |        2.74 |        6.88 |        9.60 |        2.66 |       32.58 |        3.74 |        5.91 |        5.29 |        6.96 |        5.27 |        2.49 |        5.11
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7289639 |     2502242 |     3983934 |    13482740 |     4165764 |     4281395 |     7919357 |     3206709 |    10458183 |     3855120 |     4897684 |     3635056 |     7222396 |     4686015 |     3575797 |     4014695
    num cache misses                 |     5406421 |     2300232 |     3605727 |     1371711 |     3749628 |     3402207 |     6513020 |     2647623 |     7741241 |     3394246 |     3868084 |     3435331 |     7124905 |     3410848 |     3156256 |     3543093
    miss rate                        |      74.17% |      91.93% |      90.51% |      10.17% |      90.01% |      79.46% |      82.24% |      82.57% |      74.02% |      88.05% |      78.98% |      94.51% |      98.65% |      72.79% |      88.27% |      88.25%
    mpki                             |       21.63 |        1.38 |        3.23 |        0.29 |        2.51 |        6.61 |        9.52 |        2.61 |       28.29 |        3.74 |        5.83 |        5.26 |        6.91 |        5.09 |        2.47 |        5.01
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    86553079 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      330.09 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      220.08 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
