                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num cache accesses               |   392600109 |   909907628 |   134958828 |   905501084 |   182903991 |  1547730408 |   776897019 |   358522046 |   237454418 |   686010789 |   477692293 |  1030740740 |    86633855 |   248214120 |  1090760826 |   614992881
    num cache misses                 |    13953506 |     1118294 |    10331923 |     9491376 |    10251090 |    21160946 |     7235305 |    41732492 |    44710066 |    17859437 |    24070246 |     4274699 |     7441414 |    18971425 |     7652459 |    18799365
    miss rate                        |       3.55% |       0.12% |       7.66% |       1.05% |       5.60% |       1.37% |       0.93% |      11.64% |      18.83% |       2.60% |       5.04% |       0.41% |       8.59% |       7.64% |       0.70% |       3.06%
    mpki                             |       12.37 |        0.40 |       23.20 |        4.39 |       26.12 |        5.35 |        3.74 |       40.42 |       51.25 |       10.23 |       22.15 |        1.22 |       29.77 |       27.83 |        2.96 |        9.30
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16102824 |     8526707 |    13697110 |    14119462 |    13815872 |    35302394 |    13621283 |    43192178 |    44856516 |    18013929 |    25710204 |     5059314 |     7835872 |    21347733 |    12849557 |    19798539
    num cache misses                 |    10500651 |     4114432 |    10337651 |     6454415 |     8985793 |     4448399 |     5559799 |    31581955 |    27259023 |    12322001 |    21356106 |     4663582 |     7429671 |    18991716 |     5444006 |     5634648
    miss rate                        |      65.21% |      48.25% |      75.47% |      45.71% |      65.04% |      12.60% |      40.82% |      73.12% |      60.77% |      68.40% |      83.06% |      92.18% |      94.82% |      88.96% |      42.37% |      28.46%
    mpki                             |        9.31 |        1.47 |       23.22 |        2.98 |       22.89 |        1.12 |        2.88 |       30.59 |       31.25 |        7.06 |       19.65 |        1.34 |       29.72 |       27.86 |        2.10 |        2.79
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    12720345 |     4340745 |    13697110 |     7032202 |    11568034 |     4859419 |     6229539 |    32978512 |    27260346 |    12420078 |    22953207 |     5023893 |     7456502 |    21347586 |     6066235 |     6443328
    num cache misses                 |    10446215 |     4108717 |    10334515 |     6406792 |     8734037 |     4382813 |     5402529 |     9420250 |    27100652 |    12262328 |    21322893 |     4648180 |     7407313 |    18973952 |     5433413 |     5611441
    miss rate                        |      82.12% |      94.65% |      75.45% |      91.11% |      75.50% |      90.19% |      86.72% |      28.56% |      99.41% |      98.73% |      92.90% |      92.52% |      99.34% |      88.88% |      89.57% |      87.09%
    mpki                             |        9.26 |        1.47 |       23.21 |        2.96 |       22.25 |        1.11 |        2.80 |        9.12 |       31.07 |        7.02 |       19.62 |        1.33 |       29.63 |       27.83 |        2.10 |        2.78
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   221068279 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      520.63 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      410.62 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      97.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
