                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num cache misses                 |      495736 |      128573 |       66214 |     1731039 |      121241 |     7522221 |    15108785 |    24769031 |      235908 |      404927 |      138922 |       57333 |      541025 |    13309404 |      612189 |    14065567
    miss rate                        |       0.07% |       0.04% |       0.06% |       2.25% |       0.10% |       0.93% |       3.11% |       3.37% |       0.15% |       1.92% |       0.03% |       0.08% |       0.09% |       0.98% |       0.79% |       5.89%
    mpki                             |        0.09 |        0.04 |        0.07 |        3.94 |        0.10 |        1.13 |        4.37 |        4.93 |        0.14 |        1.62 |        0.02 |        0.08 |        0.07 |        1.60 |        0.70 |        8.16
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  2596727840 |  1040973027 |   442240136 |   204619083 |   407168307 |  2809619371 |  1352373632 |  2407920297 |   683283576 |    86633855 |  1711099048 |   251692318 |  4506404001 |  2712123542 |   238880109 |   669490395
    num cache misses                 |    83257846 |     3996539 |     6918613 |    11715245 |    14355389 |    13926570 |    16839962 |    81383329 |    17759013 |     7456034 |    45739869 |    19185245 |    42359505 |      238486 |    45032899 |    15008610
    miss rate                        |       3.21% |       0.38% |       1.56% |       5.73% |       3.53% |       0.50% |       1.25% |       3.38% |       2.60% |       8.61% |       2.67% |       7.62% |       0.94% |       0.01% |      18.85% |       2.24%
    mpki                             |       14.41 |        1.13 |        7.19 |       26.68 |       12.32 |        2.09 |        4.87 |       16.20 |       10.21 |       29.82 |        8.14 |       27.67 |        5.41 |        0.03 |       51.31 |        8.71
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    84141462 |     4335999 |     8255902 |    16068427 |    16576283 |    21641844 |    32939363 |   106229742 |    18026246 |     7881868 |    46156944 |    21597711 |    42912096 |    13586125 |    45646078 |    29885854
    num cache misses                 |    58715915 |     3993055 |     6543676 |    11578180 |    11753787 |     3378438 |    14678700 |    17781670 |    12557763 |     7532742 |     2254504 |    19242578 |    29658509 |      857737 |    29679951 |    14913547
    miss rate                        |      69.78% |      92.09% |      79.26% |      72.06% |      70.91% |      15.61% |      44.56% |      16.74% |      69.66% |      95.57% |       4.88% |      89.10% |      69.11% |       6.31% |      65.02% |      49.90%
    mpki                             |       10.16 |        1.13 |        6.80 |       26.37 |       10.09 |        0.51 |        4.24 |        3.54 |        7.22 |       30.13 |        0.40 |       27.75 |        3.79 |        0.10 |       33.82 |        8.65
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    59107002 |     4208216 |     7898703 |    14204966 |    13906350 |     3577138 |    15672931 |    17873587 |    12600217 |     7554237 |     2544757 |    21597711 |    29670419 |      895972 |    29680941 |    15727010
    num cache misses                 |     2225810 |     3964521 |     5384906 |     8743356 |    10441895 |     1629716 |     2843020 |     1752549 |    12036070 |     7311043 |     1827380 |    19185086 |     3412269 |      831499 |    27182652 |     4649688
    miss rate                        |       3.77% |      94.21% |      68.17% |      61.55% |      75.09% |      45.56% |      18.14% |       9.81% |      95.52% |      96.78% |      71.81% |      88.83% |      11.50% |      92.80% |      91.58% |      29.56%
    mpki                             |        0.39 |        1.13 |        5.60 |       19.91 |        8.96 |        0.24 |        0.82 |        0.35 |        6.92 |       29.24 |        0.33 |       27.67 |        0.44 |        0.10 |       30.97 |        2.70
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   167174554 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      401.39 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      291.38 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
