                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5       | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15     
    num cache misses                 |    48117847 |     9089759 |    21471551 |     4438677 |    20514487 |      2505883 |    11047978 |     5141141 |     6436454 |     4914924 |    10425142 |     7653592 |    14893822 |    17103165 |     3073566 |      2074395
    miss rate                        |      98.82% |      74.35% |      61.51% |      25.99% |      91.73% |       26.54% |      73.36% |      91.30% |      97.04% |      40.79% |      25.68% |      26.73% |      93.47% |      65.58% |      52.93% |       79.76%
    mpki                             |       31.11 |        1.29 |       22.74 |        0.71 |        5.20 |         0.23 |        5.38 |        0.76 |        1.04 |        0.83 |        2.06 |        2.33 |       12.08 |       68.41 |        0.45 |         0.18
DRAM summary                         |             |             |             |             |             |              |             |             |             |             |             |             |             |             |             |             
  num dram accesses                  |   275824240 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  average dram access latency (ns)   |      378.24 |         inf |         inf |         inf |         inf |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |          inf
  average dram queueing delay        |      268.23 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
Coherency Traffic                    |             |             |             |             |             |              |             |             |             |             |             |             |             |             |             |             
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
