                                     | Core 0      | Core 1       | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  I-TLB                              |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   115343673 |   1841173942 |    75488273 |   685574482 |    80730772 |  1165627310 |   513562480 |    57500924 |    77263194 |   156980923 |    84054606 |   319602044 |    21135842 |    73678299 |  1133482953 |   711046302
    num misses                       |          47 |           39 |           4 |        2069 |          92 |        5097 |       18857 |          42 |           3 |           4 |           3 |          52 |       17441 |          14 |          18 |           8
    miss rate                        |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   402768915 |   3659311797 |   135667107 |  2524282242 |   214763517 |  3034349916 |  1291764492 |   171479690 |   237956630 |   689864843 |   472198847 |  1161148999 |    86633855 |   247848276 |  3939040381 |  2270077763
    num misses                       |      610971 |           23 |      162353 |     1323913 |     8358929 |      954321 |     7207165 |     2900904 |      424631 |      368261 |      485757 |       69090 |     1331682 |     1718749 |    28004579 |      729290
    miss rate                        |       0.15% |        0.00% |       0.12% |       0.05% |       3.89% |       0.03% |       0.56% |       1.69% |       0.18% |       0.05% |       0.10% |       0.01% |       1.54% |       0.69% |       0.71% |       0.03%
    mpki                             |        0.53 |         0.00 |        0.36 |        0.22 |       18.14 |        0.12 |        2.25 |        5.85 |        0.49 |        0.21 |        0.45 |        0.02 |        5.33 |        2.53 |        3.00 |        0.10
  L2 TLB                             |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      611018 |           62 |      162357 |     1325982 |     8359021 |      959418 |     7226022 |     2900946 |      424634 |      368265 |      485760 |       69142 |     1349123 |     1718763 |    28004597 |      729298
    num misses                       |      190634 |           62 |      162357 |       41961 |     2490964 |       27858 |     1029891 |      789267 |      424313 |      191537 |      329689 |       61536 |     1140461 |     1718744 |      213913 |       18064
    miss rate                        |      31.20% |      100.00% |     100.00% |       3.16% |      29.80% |       2.90% |      14.25% |      27.21% |      99.92% |      52.01% |      67.87% |      89.00% |      84.53% |     100.00% |       0.76% |       2.48%
    mpki                             |        0.17 |         0.00 |        0.36 |        0.01 |        5.40 |        0.00 |        0.32 |        1.59 |        0.49 |        0.11 |        0.31 |        0.02 |        4.56 |        2.53 |        0.02 |        0.00
Cache Summary                        |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   115343673 |   1841173942 |    75488273 |   685574482 |    80730772 |  1165627310 |   513562480 |    57500924 |    77263194 |   156980923 |    84054606 |   319602044 |    21135842 |    73678299 |  1133482953 |   711046302
    num cache misses                 |       24954 |     17331153 |        2002 |     8283814 |      847479 |    23799921 |     8756782 |       23131 |       56750 |       24340 |       17405 |       63073 |      339465 |        8755 |     9392503 |       44485
    miss rate                        |       0.02% |        0.94% |       0.00% |       1.21% |       1.05% |       2.04% |       1.71% |       0.04% |       0.07% |       0.02% |       0.02% |       0.02% |       1.61% |       0.01% |       0.83% |       0.01%
    mpki                             |        0.02 |         1.54 |        0.00 |        1.37 |        1.84 |        3.06 |        2.73 |        0.05 |        0.06 |        0.01 |        0.02 |        0.02 |        1.36 |        0.01 |        1.01 |        0.01
  Cache L1-D                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   402768915 |   3659311797 |   135667107 |  2524282242 |   214763517 |  3034349916 |  1291764492 |   171479690 |   237956630 |   689864843 |   472198847 |  1161148999 |    86633855 |   247848276 |  3939040381 |  2270077763
    num cache misses                 |    14176099 |       124698 |    10387651 |    23111516 |    11888098 |    42000655 |    11533349 |    20056143 |    44792100 |    17841965 |    23827387 |     4232685 |     7405684 |    18944505 |    18111541 |    60143516
    miss rate                        |       3.52% |        0.00% |       7.66% |       0.92% |       5.54% |       1.38% |       0.89% |      11.70% |      18.82% |       2.59% |       5.05% |       0.36% |       8.55% |       7.64% |       0.46% |       2.65%
    mpki                             |       12.29 |         0.01 |       23.20 |        3.83 |       25.79 |        5.39 |        3.60 |       40.47 |       51.24 |       10.16 |       22.13 |        1.07 |       29.62 |       27.84 |        1.94 |        8.06
  Cache L2                           |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16270475 |     17472433 |    13764964 |    31546512 |    15269015 |    66111836 |    20801315 |    22334058 |    44848858 |    17889340 |    25436472 |     4408286 |     7765302 |    21308212 |    27646637 |    60425146
    num cache misses                 |    10345964 |       346689 |    10389653 |     2757025 |     9112705 |     2205862 |     4494809 |    13696924 |    27210625 |    12137379 |    21121718 |     4097178 |     7291140 |    18953113 |      929182 |     1440559
    miss rate                        |      63.59% |        1.98% |      75.48% |       8.74% |      59.68% |       3.34% |      21.61% |      61.33% |      60.67% |      67.85% |      83.04% |      92.94% |      93.89% |      88.95% |       3.36% |       2.38%
    mpki                             |        8.97 |         0.03 |       23.20 |        0.46 |       19.77 |        0.28 |        1.40 |       27.64 |       31.13 |        6.91 |       19.62 |        1.04 |       29.16 |       27.85 |        0.10 |        0.19
  Cache L3                           |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    12507558 |       363271 |    13764964 |     2941771 |    11662384 |     2548809 |     5015624 |    16017316 |    27210633 |    12168427 |    22713398 |     4211925 |     7312310 |    21308065 |     1074551 |     1685747
    num cache misses                 |    10266648 |       346686 |    10387692 |     2713568 |     8465800 |     2196450 |     4436094 |    12158747 |    26924844 |    12111574 |    21090628 |     4096123 |     7272870 |    18946841 |      929150 |     1440494
    miss rate                        |      82.08% |       95.43% |      75.46% |      92.24% |      72.59% |      86.18% |      88.45% |      75.91% |      98.95% |      99.53% |      92.86% |      97.25% |      99.46% |      88.92% |      86.47% |      85.45%
    mpki                             |        8.90 |         0.03 |       23.20 |        0.45 |       18.37 |        0.28 |        1.38 |       24.54 |       30.80 |        6.89 |       19.59 |        1.04 |       29.09 |       27.84 |        0.10 |        0.19
DRAM summary                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   199501748 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      478.59 |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      368.58 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
