                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num cache misses                 |      353109 |       44446 |      150353 |     1793845 |      115449 |     8592690 |    18818224 |    34320422 |      215686 |      408588 |      106317 |       54137 |      384844 |    14116368 |      583293 |    15884963
    miss rate                        |       0.07% |       0.02% |       0.05% |       2.17% |       0.10% |       0.86% |       3.10% |       3.30% |       0.14% |       1.93% |       0.02% |       0.07% |       0.09% |       0.95% |       0.78% |       5.86%
    mpki                             |        0.09 |        0.01 |        0.07 |        3.81 |        0.10 |        1.05 |        4.35 |        4.83 |        0.13 |        1.63 |        0.02 |        0.08 |        0.07 |        1.56 |        0.69 |        8.10
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  1834881582 |  1073089847 |  1055570121 |   219463327 |   404459886 |  3455054876 |  1690166771 |  3408749192 |   665467163 |    86633855 |  1934693786 |   247009337 |  3208546073 |  2955391254 |   231250811 |   761540774
    num cache misses                 |    58822802 |     3791757 |    16307025 |    12503742 |    14251203 |    16462010 |    21046731 |   114675428 |    17138468 |     7458978 |    51637323 |    18894062 |    30156477 |      356210 |    43614953 |    16831895
    miss rate                        |       3.21% |       0.35% |       1.54% |       5.70% |       3.52% |       0.48% |       1.25% |       3.36% |       2.58% |       8.61% |       2.67% |       7.65% |       0.94% |       0.01% |      18.86% |       2.21%
    mpki                             |       14.41 |        1.04 |        7.10 |       26.55 |       12.31 |        2.01 |        4.86 |       16.13 |       10.14 |       29.84 |        8.13 |       27.88 |        5.41 |        0.04 |       51.35 |        8.58
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    59697197 |     3884483 |    17704075 |    16743512 |    16356074 |    25139234 |    40627247 |   149004500 |    17374122 |     7889209 |    51984463 |    21302750 |    30560479 |    14536447 |    44198257 |    33522570
    num cache misses                 |    41457018 |     3689141 |    15318536 |    12286295 |    11579211 |     2602471 |    18011082 |    22555978 |    12245094 |     7545214 |     2106576 |    18948199 |    21103836 |      637247 |    28727527 |    16349063
    miss rate                        |      69.45% |      94.97% |      86.53% |      73.38% |      70.79% |      10.35% |      44.33% |      15.14% |      70.48% |      95.64% |       4.05% |      88.95% |      69.06% |       4.38% |      65.00% |      48.77%
    mpki                             |       10.15 |        1.01 |        6.67 |       26.09 |       10.00 |        0.32 |        4.16 |        3.17 |        7.24 |       30.18 |        0.33 |       27.96 |        3.78 |        0.07 |       33.82 |        8.34
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    42009510 |     3738933 |    16750264 |    14736070 |    13600685 |     2687511 |    18775994 |    22566987 |    12274645 |     7567448 |     2349687 |    21302750 |    21123679 |      701116 |    28727538 |    17155482
    num cache misses                 |     4184256 |     3660600 |     3917465 |     8301890 |    10169289 |      684690 |     1814280 |      387894 |    11781634 |     7243581 |     1419645 |    18890576 |     5951829 |      588616 |    26398389 |     4415421
    miss rate                        |       9.96% |      97.90% |      23.39% |      56.34% |      74.77% |      25.48% |       9.66% |       1.72% |      95.98% |      95.72% |      60.42% |      88.68% |      28.18% |      83.95% |      91.89% |      25.74%
    mpki                             |        1.02 |        1.00 |        1.71 |       17.63 |        8.78 |        0.08 |        0.42 |        0.05 |        6.97 |       28.97 |        0.22 |       27.88 |        1.07 |        0.06 |       31.08 |        2.25
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   165932400 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      407.89 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      297.88 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
