                                     | Core 0      | Core 1      | Core 2      | Core 3       | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12      | Core 13     | Core 14      | Core 15    
    mpki                             |       30.97 |        0.39 |       10.55 |         0.07 |       28.42 |       65.79 |        8.72 |       16.75 |        1.03 |        6.93 |        2.32 |        1.04 |         0.07 |        1.03 |         0.19 |       29.29
DRAM summary                         |             |             |             |              |             |             |             |             |             |             |             |             |              |             |              |            
  num dram accesses                  |   300384854 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0
  average dram access latency (ns)   |      417.99 |         inf |         inf |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |          inf |         inf |          inf |         inf
  average dram queueing delay        |      307.98 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |         0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |        0.00% |       0.00%
Coherency Traffic                    |             |             |             |              |             |             |             |             |             |             |             |             |              |             |              |            
  num loads from dram                |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0
  num loads from dram cache          |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0
  num loads from remote cache        |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0
