                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    49016503 |   255943809 |   140654811 |    94523288 |   121988348 |   278313176 |   452038011 |   186805481 |    61314263 |    43801034 |   100787383 |    46571146 |   275468605 |    69541817 |    32354631 |   328457991
    num misses                       |          42 |          65 |          56 |           4 |           8 |         183 |          43 |          19 |          10 |          84 |         205 |           3 |          18 |          47 |          42 |          39
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   148108442 |   837725922 |   589307396 |   413332326 |   389729853 |   775348362 |  3400081062 |   483230470 |   236241678 |   116504258 |   280446033 |   143522931 |   957274134 |   244934933 |   105909078 |   652805940
    num misses                       |     2624849 |     4671200 |      377760 |      214668 |      122194 |     1387979 |      457943 |     2134855 |     1624790 |     4538620 |     1496746 |      256534 |     6793060 |      366539 |      521526 |          23
    miss rate                        |       1.77% |       0.56% |       0.06% |       0.05% |       0.03% |       0.18% |       0.01% |       0.44% |       0.69% |       3.90% |       0.53% |       0.18% |       0.71% |       0.15% |       0.49% |       0.00%
    mpki                             |        6.24 |        2.67 |        0.30 |        0.20 |        0.10 |        0.70 |        0.08 |        1.49 |        3.16 |       18.15 |        2.08 |        0.49 |        2.99 |        0.53 |        1.36 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     2624891 |     4671265 |      377816 |      214672 |      122202 |     1388162 |      457986 |     2134874 |     1624800 |     4538704 |     1496951 |      256537 |     6793078 |      366586 |      521568 |          62
    num misses                       |      705109 |       29938 |       60140 |      113780 |        3242 |      221162 |      132090 |      447153 |     1291056 |     1361570 |      139572 |      256344 |       52177 |      116788 |      164409 |          62
    miss rate                        |      26.86% |       0.64% |      15.92% |      53.00% |       2.65% |      15.93% |      28.84% |      20.95% |      79.46% |      30.00% |       9.32% |      99.92% |       0.77% |      31.86% |      31.52% |     100.00%
    mpki                             |        1.67 |        0.02 |        0.05 |        0.11 |        0.00 |        0.11 |        0.02 |        0.31 |        2.51 |        5.45 |        0.19 |        0.49 |        0.02 |        0.17 |        0.43 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    49016503 |   255943809 |   140654811 |    94523288 |   121988348 |   278313176 |   452038011 |   186805481 |    61314263 |    43801034 |   100787383 |    46571146 |   275468605 |    69541817 |    32354631 |   328457991
    num cache misses                 |       56887 |     9040587 |      993009 |      154554 |      134254 |     8804579 |      409490 |     1731573 |       38332 |     1025822 |     6505702 |      374331 |     3288809 |       79857 |      140359 |     4771363
    miss rate                        |       0.12% |       3.53% |       0.71% |       0.16% |       0.11% |       3.16% |       0.09% |       0.93% |       0.06% |       2.34% |       6.45% |       0.80% |       1.19% |       0.11% |       0.43% |       1.45%
    mpki                             |        0.14 |        5.17 |        0.79 |        0.15 |        0.10 |        4.44 |        0.07 |        1.21 |        0.07 |        4.10 |        9.02 |        0.71 |        1.45 |        0.11 |        0.36 |        2.38
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   148108442 |   837725922 |   589307396 |   413332326 |   389729853 |   775348362 |  3400081062 |   483230470 |   236241678 |   116504258 |   280446033 |   143522931 |   957274134 |   244934933 |   105909078 |   652805940
    num cache misses                 |    17387942 |    28859208 |     4360654 |    10578459 |    12024146 |     9845482 |    31998623 |     3036032 |     3955451 |     6804271 |     5886762 |    27103183 |     6107533 |     8701421 |     6004419 |      717318
    miss rate                        |      11.74% |       3.44% |       0.74% |       2.56% |       3.09% |       1.27% |       0.94% |       0.63% |       1.67% |       5.84% |       2.10% |      18.88% |       0.64% |       3.55% |       5.67% |       0.11%
    mpki                             |       41.30 |       16.52 |        3.48 |       10.02 |        9.40 |        4.96 |        5.42 |        2.11 |        7.70 |       27.22 |        8.17 |       51.44 |        2.69 |       12.48 |       15.61 |        0.36
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    18444751 |    38001400 |     5424588 |    10787854 |    12624430 |    19179585 |    32415856 |     5309767 |     4721374 |     9539005 |    12831947 |    27478578 |     9666376 |    10135124 |     6237122 |     5622469
    num cache misses                 |    15448528 |     8484499 |     4804377 |     7704115 |     3438881 |     8879871 |    22439134 |     3262644 |     3823735 |     6800805 |     6789700 |    18274160 |     3628728 |     7383026 |     5950715 |     2462713
    miss rate                        |      83.76% |      22.33% |      88.57% |      71.41% |      27.24% |      46.30% |      69.22% |      61.45% |      80.99% |      71.29% |      52.91% |      66.50% |      37.54% |      72.85% |      95.41% |      43.80%
    mpki                             |       36.70 |        4.86 |        3.83 |        7.30 |        2.69 |        4.47 |        3.80 |        2.27 |        7.44 |       27.20 |        9.42 |       34.68 |        1.60 |       10.59 |       15.47 |        1.23
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16448838 |     8599286 |     4877309 |     7778617 |     3929958 |     9412216 |    22446937 |     3815192 |     4559191 |     8512983 |     7230884 |    18275224 |     3908147 |     8772107 |     6043420 |     2596615
    num cache misses                 |     6611766 |     2311373 |     4370534 |     7417710 |     3135109 |     2091544 |     1240860 |     2418564 |     3647297 |     5610040 |     2952464 |    16833621 |     2570755 |     6822872 |     5696434 |     2270036
    miss rate                        |      40.20% |      26.88% |      89.61% |      95.36% |      79.77% |      22.22% |       5.53% |      63.39% |      80.00% |      65.90% |      40.83% |      92.11% |      65.78% |      77.78% |      94.26% |      87.42%
    mpki                             |       15.71 |        1.32 |        3.49 |        7.02 |        2.45 |        1.05 |        0.21 |        1.68 |        7.10 |       22.44 |        4.10 |       31.95 |        1.13 |        9.78 |       14.81 |        1.13
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   106190304 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      397.20 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      287.19 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
