                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num cache misses                 |      518051 |       24240 |     2741492 |       76716 |      285776 |       25122 |       17882 |      630330 |       17447 |       14213 |       67267 |     8841273 |       22216 |       23153 |     2663476 |     3709383
    miss rate                        |       1.18% |       0.02% |       1.22% |       0.05% |       0.16% |       0.02% |       0.03% |       0.35% |       0.05% |       0.01% |       0.13% |       2.94% |       0.03% |       0.02% |       0.83% |       1.77%
    mpki                             |        2.07 |        0.02 |        1.38 |        0.04 |        0.18 |        0.03 |        0.03 |        0.46 |        0.06 |        0.01 |        0.12 |        4.31 |        0.03 |        0.02 |        1.00 |        2.84
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   116504258 |   395918144 |   829519861 |  1208594593 |   746286963 |   422133641 |   191910790 |   464358571 |   105113283 |   685513563 |   180022199 |   983441846 |   314604718 |   592224798 |  1117494568 |   527290400
    num cache misses                 |     6465652 |     1401918 |     7608908 |    10900785 |     4467843 |     6510719 |     6882508 |     1767274 |    12353225 |    18176004 |    10640485 |    32464720 |     7901179 |     9186563 |     5184170 |     4899258
    miss rate                        |       5.55% |       0.35% |       0.92% |       0.90% |       0.60% |       1.54% |       3.59% |       0.38% |      11.75% |       2.65% |       5.91% |       3.30% |       2.51% |       1.55% |       0.46% |       0.93%
    mpki                             |       25.86 |        1.04 |        3.84 |        5.19 |        2.81 |        7.09 |       12.41 |        1.28 |       41.68 |        8.06 |       19.53 |       15.83 |        9.82 |        7.88 |        1.96 |        3.76
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8152410 |     1469060 |    10392779 |    10987761 |     4762175 |     7045425 |     7857291 |     2787713 |    13247357 |    18265150 |    11467535 |    41323062 |     7930339 |     9523870 |     7891288 |     8793112
    num cache misses                 |     5301426 |     1355254 |      965906 |     5965675 |     2459634 |     4265184 |     5175211 |      703450 |     9183773 |      454250 |     3044714 |      404641 |     5463165 |     1657414 |      294335 |     1924316
    miss rate                        |      65.03% |      92.25% |       9.29% |      54.29% |      51.65% |      60.54% |      65.87% |      25.23% |      69.33% |       2.49% |      26.55% |       0.98% |      68.89% |      17.40% |       3.73% |      21.88%
    mpki                             |       21.21 |        1.00 |        0.49 |        2.84 |        1.55 |        4.65 |        9.33 |        0.51 |       30.99 |        0.20 |        5.59 |        0.20 |        6.79 |        1.42 |        0.11 |        1.48
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     6474933 |     1399155 |     1016134 |     5976116 |     2491359 |     4957639 |     6165393 |     1101901 |    10063059 |      531559 |     3809241 |      425228 |     5472500 |     1976234 |      338934 |     2111594
    num cache misses                 |     3992644 |     1353459 |      766472 |     2443952 |     2088899 |     1620072 |     5003035 |      661752 |     5294925 |      453262 |     2852338 |      398785 |     5434294 |     1200178 |      293906 |     1645340
    miss rate                        |      61.66% |      96.73% |      75.43% |      40.90% |      83.85% |      32.68% |      81.15% |      60.06% |      52.62% |      85.27% |      74.88% |      93.78% |      99.30% |      60.73% |      86.71% |      77.92%
    mpki                             |       15.97 |        1.00 |        0.39 |        1.16 |        1.32 |        1.77 |        9.02 |        0.48 |       17.87 |        0.20 |        5.23 |        0.19 |        6.75 |        1.03 |        0.11 |        1.26
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    51068445 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      258.99 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      148.98 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
