                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     6595083 |      449456 |    57745922 |     3045862 |     1117489 |     8456477 |      560019 |     3875366 |          62 |      151446 |      889258 |      317670 |     1349131 |      348298 |     3562127 |    21007103
    num misses                       |     5242740 |      307693 |    41254904 |      288371 |      176119 |     2523467 |       13945 |       52731 |          62 |      151446 |      277687 |       91870 |     1140472 |      184455 |      347341 |      160670
    miss rate                        |      79.49% |      68.46% |      71.44% |       9.47% |      15.76% |      29.84% |       2.49% |       1.36% |     100.00% |     100.00% |      31.23% |      28.92% |      84.53% |      52.96% |       9.75% |       0.76%
    mpki                             |        2.51 |        0.31 |       19.32 |        0.25 |        0.05 |        5.41 |        0.00 |        0.02 |        0.00 |        0.36 |        0.42 |        0.02 |        4.56 |        0.11 |        0.20 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   249403144 |    78565405 |   244559268 |   108595696 |   414387219 |    81631540 |   546394231 |   323167102 |  1267945381 |    69904992 |    54780024 |   313835675 |    21135842 |   150538824 |   238811300 |   849884257
    num cache misses                 |      138296 |      111995 |     1030400 |      705700 |     1204761 |     1763876 |       94120 |      585578 |    11995718 |       11679 |      104799 |      282131 |      402835 |      210983 |    13881659 |     7335731
    miss rate                        |       0.06% |       0.14% |       0.42% |       0.65% |       0.29% |       2.16% |       0.02% |       0.18% |       0.95% |       0.02% |       0.19% |       0.09% |       1.91% |       0.14% |       5.81% |       0.86%
    mpki                             |        0.07 |        0.11 |        0.48 |        0.62 |        0.33 |        3.78 |        0.02 |        0.17 |        1.55 |        0.03 |        0.16 |        0.07 |        1.61 |        0.13 |        8.05 |        1.05
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   961057289 |   432959800 |  1597254496 |   380019416 |  1731925315 |   217177258 |  1744103769 |  1723053691 |  2520027012 |   127237081 |   180195097 |  2360591859 |    86633855 |   661570660 |   669336698 |  2953437043
    num cache misses                 |    14861521 |    22199878 |    17592126 |    21701365 |    10626993 |    12357449 |    46209266 |    26571374 |      111472 |     9695040 |     9687101 |    22186533 |     7451432 |    16989964 |    14787965 |    13922737
    miss rate                        |       1.55% |       5.13% |       1.10% |       5.71% |       0.61% |       5.69% |       2.65% |       1.54% |       0.00% |       7.62% |       5.38% |       0.94% |       8.60% |       2.57% |       2.21% |       0.47%
    mpki                             |        7.11 |       22.13 |        8.24 |       19.01 |        2.88 |       26.52 |        8.05 |        7.83 |        0.01 |       23.25 |       14.80 |        5.41 |       29.81 |       10.11 |        8.58 |        1.99
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16107603 |    23901563 |    18623238 |    23972070 |    11841362 |    16457061 |    46471569 |    27486458 |    12122281 |    13034480 |     9871385 |    22485100 |     7872512 |    17201982 |    29329598 |    21343264
    num cache misses                 |    13971417 |    19925617 |    13033311 |    10468626 |     8331717 |    12135150 |     1532140 |    14136453 |      322770 |     9706719 |     9064826 |    15526174 |     7525700 |    12056534 |    14318066 |     2127673
    miss rate                        |      86.74% |      83.37% |      69.98% |      43.67% |      70.36% |      73.74% |       3.30% |      51.43% |       2.66% |      74.47% |      91.83% |      69.05% |      95.59% |      70.09% |      48.82% |       9.97%
    mpki                             |        6.69 |       19.86 |        6.10 |        9.17 |        2.26 |       26.04 |        0.27 |        4.17 |        0.04 |       23.28 |       13.85 |        3.78 |       30.10 |        7.17 |        8.31 |        0.30
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    15251163 |    21515307 |    13034327 |    12035773 |     8342420 |    14474203 |     1705397 |    14466271 |      337861 |    13034480 |     9144516 |    15543076 |     7544502 |    12059308 |    14978651 |     2214195
    num cache misses                 |     3580379 |    19660201 |    11189882 |     5802619 |     4689360 |     7997343 |      959513 |     2174068 |      318434 |     9689072 |     7756319 |     6823412 |     7234851 |    11579067 |     3878750 |      507067
    miss rate                        |      23.48% |      91.38% |      85.85% |      48.21% |      56.21% |      55.25% |      56.26% |      15.03% |      94.25% |      74.33% |      84.82% |      43.90% |      95.90% |      96.02% |      25.90% |      22.90%
    mpki                             |        1.71 |       19.60 |        5.24 |        5.08 |        1.27 |       17.16 |        0.17 |        0.64 |        0.04 |       23.24 |       11.85 |        1.66 |       28.94 |        6.89 |        2.25 |        0.07
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   135804369 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      339.83 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      229.82 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
