                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    mpki                             |        0.08 |        0.11 |        0.08 |        4.05 |        0.11 |        1.83 |        4.40 |        5.54 |        0.14 |        1.81 |        0.15 |        0.09 |        0.07 |        3.43 |        0.69 |        9.72
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  3602925865 |   978990409 |   404982851 |   195418944 |   412170387 |  1118129904 |  1607584880 |   893842996 |   701679981 |    86633855 |   606742452 |   261265608 |  5752256031 |   593717521 |   245976626 |   359811681
    num cache misses                 |   115313154 |     4110289 |     6691376 |    11384272 |    14555477 |     8595038 |    20370782 |    31577358 |    18133808 |     7566387 |    18976072 |    20415575 |    54277419 |     1382962 |    46351888 |     8384828
    miss rate                        |       3.20% |       0.42% |       1.65% |       5.83% |       3.53% |       0.77% |       1.27% |       3.53% |       2.58% |       8.73% |       3.13% |       7.81% |       0.94% |       0.23% |      18.84% |       2.33%
    mpki                             |       14.39 |        1.24 |        7.60 |       27.14 |       12.33 |        3.24 |        4.95 |       16.94 |       10.14 |       30.27 |        9.51 |       28.87 |        5.43 |        0.76 |       51.28 |        9.06
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   116117707 |     4817959 |     7983622 |    15861706 |    16867044 |    14048855 |    39282325 |    42150380 |    18442924 |     8060335 |    20097331 |    22831357 |    54991089 |     7895924 |    46975776 |    18065434
    num cache misses                 |    81277210 |     4457417 |     6460953 |    11373027 |    12085900 |     6791189 |    17986389 |    11872700 |    12953012 |     7743303 |     5971459 |    20475825 |    38094629 |     4954780 |    30586119 |    10700988
    miss rate                        |      70.00% |      92.52% |      80.93% |      71.70% |      71.65% |      48.34% |      45.79% |      28.17% |      70.23% |      96.07% |      29.71% |      89.68% |      69.27% |      62.75% |      65.11% |      59.23%
    mpki                             |       10.14 |        1.34 |        7.34 |       27.12 |       10.24 |        2.56 |        4.37 |        6.37 |        7.24 |       30.97 |        2.99 |       28.96 |        3.81 |        2.72 |       33.84 |       11.56
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    81403839 |     4787316 |     7704693 |    14155762 |    14347218 |     7417634 |    18783047 |    12141901 |    13037045 |     7784619 |     6837775 |    22831357 |    38113730 |     5211143 |    30587207 |    11390092
    num cache misses                 |      820753 |     4401252 |     5985365 |     9204700 |    10863707 |     5484717 |     2761306 |     4997830 |    12410949 |     7530493 |     5503826 |    20414467 |     2658583 |     4771664 |    28024111 |     5200279
    miss rate                        |       1.01% |      91.94% |      77.68% |      65.02% |      75.72% |      73.94% |      14.70% |      41.16% |      95.20% |      96.74% |      80.49% |      89.41% |       6.98% |      91.57% |      91.62% |      45.66%
    mpki                             |        0.10 |        1.33 |        6.80 |       21.95 |        9.20 |        2.07 |        0.67 |        2.68 |        6.94 |       30.12 |        2.76 |       28.87 |        0.27 |        2.62 |       31.01 |        5.62
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   186694964 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      428.89 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      318.88 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
