                                     | Core 0      | Core 1       | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Cache L2                           |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16301798 |     17401568 |    13776525 |    32812143 |    15559438 |    66435928 |    21213347 |    22343110 |    44498587 |    17925316 |    25437617 |     4401743 |     7775508 |    21319212 |    27599399 |    60331626
    num cache misses                 |    10429932 |       353335 |    10399298 |     3091005 |     9943100 |     2328872 |     4871397 |    14997943 |    27026864 |    12173556 |    21125681 |     4091889 |     7335141 |    18964247 |      923125 |     1437266
    miss rate                        |      63.98% |        2.03% |      75.49% |       9.42% |      63.90% |       3.51% |      22.96% |      67.13% |      60.74% |      67.91% |      83.05% |      92.96% |      94.34% |      88.95% |       3.34% |       2.38%
    mpki                             |        9.03 |         0.03 |       23.20 |        0.49 |       21.32 |        0.30 |        1.49 |       30.07 |       31.22 |        6.93 |       19.64 |        1.04 |       29.34 |       27.86 |        0.10 |        0.19
  Cache L3                           |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    12586647 |       370328 |    13776525 |     3260720 |    12474005 |     2641979 |     5376484 |    17187246 |    27026876 |    12204342 |    22717379 |     4205934 |     7356040 |    21319064 |     1067682 |     1681432
    num cache misses                 |    10265675 |       353332 |    10394817 |     2529786 |     8452487 |     2114821 |     4392810 |    12088420 |    26891872 |    12113144 |    21083268 |     4086769 |     7267319 |    18950583 |      921942 |     1434035
    miss rate                        |      81.56% |       95.41% |      75.45% |      77.58% |      67.76% |      80.05% |      81.70% |      70.33% |      99.50% |      99.25% |      92.81% |      97.17% |      98.79% |      88.89% |      86.35% |      85.29%
    mpki                             |        8.89 |         0.03 |       23.19 |        0.40 |       18.13 |        0.27 |        1.34 |       24.24 |       31.06 |        6.89 |       19.60 |        1.04 |       29.07 |       27.84 |        0.10 |        0.19
DRAM summary                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   198839647 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      477.55 |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      367.54 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
