                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num cache accesses               |     8883601 |    13173446 |    12946151 |     9356195 |    10542471 |    12725791 |    12024945 |     9935309 |     2297773 |    15053488 |    13842445 |    64922584 |     8313558 |     6809154 |    11527104 |    18127010
    num cache misses                 |     5724072 |     2038267 |     3424359 |     6492279 |     2380760 |     6292732 |    10614959 |     6572768 |     2135706 |     1472723 |    11505732 |      736066 |     4982496 |     3133429 |     2127888 |     5422186
    miss rate                        |      64.43% |      15.47% |      26.45% |      69.39% |      22.58% |      49.45% |      88.27% |      66.16% |      92.95% |       9.78% |      83.12% |       1.13% |      59.93% |      46.02% |      18.46% |      29.91%
    mpki                             |        9.17 |        1.41 |        5.58 |        6.97 |        1.48 |        2.58 |       28.38 |        5.46 |        1.07 |        0.51 |       19.59 |        0.23 |       19.93 |        1.38 |        1.54 |        4.51
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     6840786 |     2539514 |     4297750 |     6506669 |     2658245 |     6307233 |    12024855 |     6593666 |     2200047 |     1572488 |    12302080 |      773369 |     6357642 |     3248164 |     2704928 |     5732287
    num cache misses                 |     5614125 |     1984285 |     3353700 |     6474047 |     2352850 |     3514006 |    10611135 |     6325514 |     2135059 |     1453775 |    11494015 |      735240 |     4574829 |     2784996 |     2037603 |     3857052
    miss rate                        |      82.07% |      78.14% |      78.03% |      99.50% |      88.51% |      55.71% |      88.24% |      95.93% |      97.05% |      92.45% |      93.43% |      95.07% |      71.96% |      85.74% |      75.33% |      67.29%
    mpki                             |        8.99 |        1.38 |        5.46 |        6.95 |        1.46 |        1.44 |       28.37 |        5.25 |        1.07 |        0.50 |       19.57 |        0.23 |       18.30 |        1.22 |        1.48 |        3.21
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    95069415 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      424.29 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      314.28 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
