                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    mpki                             |        2.51 |        0.31 |       19.27 |        0.25 |        0.05 |        5.43 |        0.00 |        0.02 |        0.00 |        0.36 |        0.43 |        0.02 |        4.56 |        0.11 |        0.20 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   254066875 |    83300855 |   248696266 |   109053726 |   424974552 |    85197533 |   577288685 |   325447442 |  1352264787 |    76349765 |    57371709 |   297446455 |    21135842 |   153609100 |   256286896 |   890440885
    num cache misses                 |      140403 |      120711 |     1047228 |      708075 |     1239929 |     1850017 |       97623 |      589536 |    12755447 |       12570 |      110507 |      267816 |      402901 |      218833 |    14945540 |     7705837
    miss rate                        |       0.06% |       0.14% |       0.42% |       0.65% |       0.29% |       2.17% |       0.02% |       0.18% |       0.94% |       0.02% |       0.19% |       0.09% |       1.91% |       0.14% |       5.83% |       0.87%
    mpki                             |        0.07 |        0.11 |        0.48 |        0.62 |        0.33 |        3.80 |        0.02 |        0.17 |        1.55 |        0.03 |        0.16 |        0.07 |        1.61 |        0.13 |        8.05 |        1.05
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   978996174 |   466810728 |  1624008290 |   381733734 |  1781077525 |   226686342 |  1843480943 |  1737166351 |  2687609195 |   136993461 |   189364449 |  2237322676 |    86633855 |   675177036 |   720837474 |  3094463237
    num cache misses                 |    15127278 |    23647217 |    17860494 |    21730499 |    10931510 |    12925284 |    48894857 |    26724197 |      102783 |    10501056 |    10185793 |    21035688 |     7451708 |    17441840 |    16549320 |    14581024
    miss rate                        |       1.55% |       5.07% |       1.10% |       5.69% |       0.61% |       5.70% |       2.65% |       1.54% |       0.00% |       7.67% |       5.38% |       0.94% |       8.60% |       2.58% |       2.30% |       0.47%
    mpki                             |        7.11 |       22.17 |        8.23 |       18.95 |        2.89 |       26.57 |        8.07 |        7.82 |        0.01 |       23.20 |       14.82 |        5.41 |       29.81 |       10.16 |        8.91 |        1.99
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16461338 |    25357632 |    18908565 |    24006456 |    12184463 |    17254981 |    49168780 |    27653513 |    12871797 |    13918400 |    10385366 |    21329479 |     7874027 |    17662421 |    32201730 |    22379878
    num cache misses                 |    14218501 |    21157718 |    13216965 |    10500332 |     8574003 |    12691052 |     1588812 |    14234310 |      290183 |    10513626 |     9522338 |    14724967 |     7525882 |    12300196 |    16098355 |     2232245
    miss rate                        |      86.38% |      83.44% |      69.90% |      43.74% |      70.37% |      73.55% |       3.23% |      51.47% |       2.25% |      75.54% |      91.69% |      69.04% |      95.58% |      69.64% |      49.99% |       9.97%
    mpki                             |        6.68 |       19.84 |        6.09 |        9.16 |        2.26 |       26.09 |        0.26 |        4.16 |        0.04 |       23.23 |       13.86 |        3.79 |       30.10 |        7.16 |        8.67 |        0.30
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    15587539 |    22747422 |    13218112 |    12072411 |     8588261 |    15174164 |     1770505 |    14574425 |      303750 |    13918400 |     9611625 |    14752010 |     7545859 |    12304275 |    16806081 |     2327155
    num cache misses                 |     3849294 |    20901813 |    11300956 |     6020646 |     4936491 |     8423805 |     1017208 |     2462806 |      286105 |    10494702 |     8303794 |     7500979 |     7237641 |    11810266 |     4075164 |      556445
    miss rate                        |      24.69% |      91.89% |      85.50% |      49.87% |      57.48% |      55.51% |      57.45% |      16.90% |      94.19% |      75.40% |      86.39% |      50.85% |      95.92% |      95.99% |      24.25% |      23.91%
    mpki                             |        1.81 |       19.60 |        5.21 |        5.25 |        1.30 |       17.32 |        0.17 |        0.72 |        0.03 |       23.19 |       12.08 |        1.93 |       28.95 |        6.88 |        2.19 |        0.08
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   142727699 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      347.71 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      237.70 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
