                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num cache accesses               |   392137111 |   754116396 |   134989293 |   843957607 |   183193010 |  1638293744 |  1174185670 |   462448646 |   235479506 |   685541809 |   476635791 |  1047306780 |    86633855 |   248119769 |  1162605556 |   579902395
    num cache misses                 |    13977725 |     1219836 |    10339520 |     9312307 |    10539354 |    22543996 |    10982969 |    53951878 |    44401883 |    17899172 |    24066573 |     4335701 |     7479967 |    18968760 |     8305807 |    18114636
    miss rate                        |       3.56% |       0.16% |       7.66% |       1.10% |       5.75% |       1.38% |       0.94% |      11.67% |      18.86% |       2.61% |       5.05% |       0.41% |       8.63% |       7.65% |       0.71% |       3.12%
    mpki                             |       12.41 |        0.53 |       23.22 |        4.61 |       26.81 |        5.38 |        3.76 |       40.52 |       51.33 |       10.26 |       22.18 |        1.22 |       29.92 |       27.84 |        3.01 |        9.54
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16195023 |     8123574 |    13714665 |    14135893 |    14774574 |    37353241 |    20452477 |    55314468 |    45015686 |    18220802 |    25794813 |     5055568 |     7925187 |    21384035 |    13822196 |    19291510
    num cache misses                 |    11607632 |     4440857 |    10354341 |     8269358 |    10558038 |     4803875 |    11072218 |    47874818 |    29285634 |    12751844 |    21532054 |     4662457 |     7580398 |    19028188 |     6276202 |     5935857
    miss rate                        |      71.67% |      54.67% |      75.50% |      58.50% |      71.46% |      12.86% |      54.14% |      86.55% |      65.06% |      69.99% |      83.47% |      92.22% |      95.65% |      88.98% |      45.41% |      30.77%
    mpki                             |       10.31 |        1.92 |       23.25 |        4.10 |       26.85 |        1.15 |        3.79 |       35.96 |       33.85 |        7.31 |       19.85 |        1.31 |       30.32 |       27.92 |        2.28 |        3.13
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    13783282 |     4680966 |    13714665 |     8841555 |    13133087 |     5258763 |    11705465 |    49064004 |    29287461 |    12844657 |    23128953 |     5021028 |     7606859 |    21384035 |     6859797 |     6818364
    num cache misses                 |    10440207 |     4349812 |    10337889 |     6597897 |     8716920 |     4333974 |     4823885 |     8249781 |    26869846 |    12242957 |    21281012 |     4617983 |     7397522 |    18970598 |     5277844 |     5561057
    miss rate                        |      75.75% |      92.93% |      75.38% |      74.62% |      66.37% |      82.41% |      41.21% |      16.81% |      91.75% |      95.32% |      92.01% |      91.97% |      97.25% |      88.71% |      76.94% |      81.56%
    mpki                             |        9.27 |        1.88 |       23.21 |        3.27 |       22.17 |        1.03 |        1.65 |        6.20 |       31.06 |        7.02 |       19.62 |        1.30 |       29.59 |       27.84 |        1.91 |        2.93
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   218980737 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      517.24 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      407.23 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      97.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
