                                     | Core 0      | Core 1      | Core 2      | Core 3       | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12      | Core 13     | Core 14      | Core 15    
    mpki                             |       51.42 |        1.28 |       14.73 |         3.83 |       28.52 |      115.00 |       12.25 |       26.09 |       14.46 |       10.09 |        8.97 |        3.59 |         1.94 |        1.10 |         8.05 |       29.69
  Cache L2                           |             |             |             |              |             |             |             |             |             |             |             |             |              |             |              |            
    num cache accesses               |    78851053 |    15347799 |    18062986 |     68087175 |    38469934 |    32438083 |    28613985 |    28648662 |    79410406 |    31069524 |    57236186 |    41267602 |     43793689 |     7426931 |     97065280 |    13554357
    num cache misses                 |    47989750 |     4133781 |    15459061 |     10655220 |    34225185 |    22310517 |    18764442 |    19625525 |    42863490 |    21215668 |    27395180 |    12435045 |      1611958 |     6909025 |      2490897 |    12850904
    miss rate                        |      60.86% |      26.93% |      85.58% |       15.65% |      88.97% |      68.78% |      65.58% |      68.50% |      53.98% |      68.28% |      47.86% |      30.13% |        3.68% |      93.03% |        2.57% |      94.81%
    mpki                             |       31.47 |        0.55 |       12.82 |         0.82 |       28.56 |       89.24 |        9.26 |       23.22 |        7.89 |        6.94 |        8.25 |        1.95 |         0.11 |        1.07 |         0.21 |       29.59
  Cache L3                           |             |             |             |              |             |             |             |             |             |             |             |             |              |             |              |            
    num cache accesses               |    47989764 |     6235259 |    15614296 |     10746880 |    38469682 |    25937253 |    22579134 |    23997076 |    43608972 |    21267175 |    28732827 |    13212940 |      1846486 |     7107462 |      2886169 |    12886281
    num cache misses                 |    47159683 |     3219488 |    14525035 |      1605412 |    34175563 |    16702439 |    17875521 |    14779067 |     8641041 |    21002897 |     7782155 |     6946436 |      1524072 |     6890749 |      2316114 |    12602433
    miss rate                        |      98.27% |      51.63% |      93.02% |       14.94% |      88.84% |      64.40% |      79.17% |      61.59% |      19.81% |      98.76% |      27.08% |      52.57% |       82.54% |      96.95% |       80.25% |      97.80%
    mpki                             |       30.92 |        0.43 |       12.04 |         0.12 |       28.51 |       66.81 |        8.82 |       17.48 |        1.59 |        6.87 |        2.34 |        1.09 |         0.10 |        1.07 |         0.19 |       29.02
DRAM summary                         |             |             |             |              |             |             |             |             |             |             |             |             |              |             |              |            
  num dram accesses                  |   309547150 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0
  average dram access latency (ns)   |      424.77 |         inf |         inf |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |          inf |         inf |          inf |         inf
  average dram queueing delay        |      314.76 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |         0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |        0.00% |       0.00%
Coherency Traffic                    |             |             |             |              |             |             |             |             |             |             |             |             |              |             |              |            
  num loads from dram                |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0
  num loads from dram cache          |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0
  num loads from remote cache        |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0
