                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    mpki                             |       10.19 |        4.18 |        9.27 |        7.22 |        3.58 |        3.79 |       28.81 |        6.08 |        1.00 |        2.14 |       19.82 |        3.24 |       26.12 |        2.26 |        4.18 |       10.10
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7307070 |     9909387 |     6662989 |     6485559 |     7057952 |     7759551 |    11809658 |     7147183 |     1989919 |     8446746 |    11954105 |    11527108 |     7835324 |     4809381 |     8692098 |    16390882
    num cache misses                 |     5483919 |      991881 |     3188809 |     6241288 |     1986313 |     4226941 |    10366454 |     6171812 |     1907413 |      267372 |    11014376 |      322219 |     4428021 |     2746277 |     1390889 |     2655710
    miss rate                        |      75.05% |      10.01% |      47.86% |      96.23% |      28.14% |      54.47% |      87.78% |      86.35% |      95.85% |       3.17% |      92.14% |       2.80% |      56.51% |      57.10% |      16.00% |      16.20%
    mpki                             |        8.94 |        0.44 |        5.10 |        6.95 |        1.04 |        2.07 |       28.72 |        5.25 |        0.99 |        0.07 |       19.56 |        0.09 |       17.71 |        1.29 |        0.69 |        1.66
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    87845042 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      404.39 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      294.38 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
