                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num accesses                     |   111513296 |   415556195 |    70638687 |   259936124 |    67382282 |   748942772 |   498594875 |   108423895 |    76508634 |   155527762 |    82433218 |   294235196 |    21135842 |    72385407 |   349309423 |   247101992
    num misses                       |          47 |          39 |           4 |         839 |          89 |        3262 |       18434 |          42 |           3 |           4 |           3 |          52 |       17441 |          14 |          18 |           8
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   388462817 |   825916563 |   128344450 |   957022065 |   179239467 |  1948334432 |  1254343270 |   325601166 |   235648870 |   683679798 |   460608509 |  1065539994 |    86633855 |   243571787 |  1213878151 |   789773567
    num misses                       |      604990 |          23 |      152878 |      498246 |     6961085 |      600488 |     7006685 |     5603133 |      420585 |      364662 |      475244 |       63470 |     1331684 |     1701009 |     8601597 |      245547
    miss rate                        |       0.16% |       0.00% |       0.12% |       0.05% |       3.88% |       0.03% |       0.56% |       1.72% |       0.18% |       0.05% |       0.10% |       0.01% |       1.54% |       0.70% |       0.71% |       0.03%
    mpki                             |        0.54 |        0.00 |        0.36 |        0.22 |       18.10 |        0.12 |        2.25 |        5.99 |        0.49 |        0.21 |        0.45 |        0.02 |        5.33 |        2.56 |        2.99 |        0.09
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      605037 |          62 |      152882 |      499085 |     6961174 |      603750 |     7025119 |     5603175 |      420588 |      364666 |      475247 |       63522 |     1349125 |     1701023 |     8601615 |      245555
    num misses                       |      185837 |          62 |      152882 |       15942 |     2079973 |       17769 |     1002530 |     1515136 |      420269 |      190075 |      323192 |       56599 |     1140467 |     1701004 |       65588 |        6319
    miss rate                        |      30.71% |     100.00% |     100.00% |       3.19% |      29.88% |       2.94% |      14.27% |      27.04% |      99.92% |      52.12% |      68.01% |      89.10% |      84.53% |     100.00% |       0.76% |       2.57%
    mpki                             |        0.17 |        0.00 |        0.36 |        0.01 |        5.41 |        0.00 |        0.32 |        1.62 |        0.49 |        0.11 |        0.31 |        0.02 |        4.56 |        2.56 |        0.02 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   111513296 |   415556195 |    70638687 |   259936124 |    67382282 |   748942772 |   498594875 |   108423895 |    76508634 |   155527762 |    82433218 |   294235196 |    21135842 |    72385407 |   349309423 |   247101992
    num cache misses                 |      118946 |     6774903 |       13809 |     4471610 |     1619830 |    16358813 |     9547269 |      124583 |      599094 |      251274 |      124894 |      323567 |      417507 |       57952 |     4988516 |      306671
    miss rate                        |       0.11% |       1.63% |       0.02% |       1.72% |       2.40% |       2.18% |       1.91% |       0.11% |       0.78% |       0.16% |       0.15% |       0.11% |       1.98% |       0.08% |       1.43% |       0.12%
    mpki                             |        0.11 |        2.67 |        0.03 |        1.95 |        4.21 |        3.27 |        3.07 |        0.13 |        0.69 |        0.14 |        0.12 |        0.09 |        1.67 |        0.09 |        1.73 |        0.12
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   388462817 |   825916563 |   128344450 |   957022065 |   179239467 |  1948334432 |  1254343270 |   325601166 |   235648870 |   683679798 |   460608509 |  1065539994 |    86633855 |   243571787 |  1213878151 |   789773567
    num cache misses                 |    13846273 |     1139867 |     9787759 |    10039006 |    10310332 |    27710947 |    11841776 |    37928291 |    44433140 |    17834308 |    23381360 |     4252065 |     7479349 |    18677664 |     8424085 |    23373040
    miss rate                        |       3.56% |       0.14% |       7.63% |       1.05% |       5.75% |       1.42% |       0.94% |      11.65% |      18.86% |       2.61% |       5.08% |       0.40% |       8.63% |       7.67% |       0.69% |       2.96%
    mpki                             |       12.41 |        0.45 |       23.25 |        4.39 |       26.81 |        5.54 |        3.80 |       40.56 |       51.33 |       10.25 |       22.17 |        1.18 |       29.92 |       28.06 |        2.93 |        9.03
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    15998014 |     8140053 |    13135223 |    14978591 |    14450022 |    44511190 |    21944575 |    39388561 |    45033000 |    18151029 |    25101793 |     4919086 |     7922739 |    21090954 |    13954142 |    24469245
    num cache misses                 |    11471648 |     4135417 |     9801568 |     8236221 |    10316817 |     4591314 |    11738969 |    33663133 |    29277620 |    12712477 |    20944905 |     4542448 |     7579097 |    18735616 |     6049834 |     5229542
    miss rate                        |      71.71% |      50.80% |      74.62% |      54.99% |      71.40% |      10.31% |      53.49% |      85.46% |      65.01% |      70.04% |      83.44% |      92.34% |      95.66% |      88.83% |      43.36% |      21.37%
    mpki                             |       10.28 |        1.63 |       23.28 |        3.60 |       26.82 |        0.92 |        3.77 |       36.00 |       33.82 |        7.31 |       19.86 |        1.26 |       30.32 |       28.15 |        2.10 |        2.02
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    13582308 |     4360759 |    13135223 |     8753246 |    12841841 |     5037441 |    12296966 |    34999388 |    29278386 |    12801796 |    22540444 |     4887194 |     7605638 |    21090954 |     6611936 |     6052488
    num cache misses                 |    10294542 |     4051781 |     9782567 |     6058449 |     8497801 |     3904761 |     4575363 |     9291779 |    26855453 |    12196154 |    20701158 |     4493069 |     7388852 |    18678413 |     5041158 |     4703719
    miss rate                        |      75.79% |      92.91% |      74.48% |      69.21% |      66.17% |      77.51% |      37.21% |      26.55% |      91.72% |      95.27% |      91.84% |      91.94% |      97.15% |      88.56% |      76.24% |      77.72%
    mpki                             |        9.22 |        1.60 |       23.23 |        2.65 |       22.09 |        0.78 |        1.47 |        9.94 |       31.02 |        7.01 |       19.62 |        1.24 |       29.56 |       28.06 |        1.75 |        1.82
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   214733135 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      511.20 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      401.19 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      97.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
