                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num accesses                     |     1581622 |     9131142 |      631966 |      182313 |      326603 |     1516389 |      168054 |     3168955 |     3789728 |     4542908 |     2019249 |      231939 |    12579948 |      327937 |      474551 |          62
    num misses                       |      438487 |       57782 |       99509 |       99802 |        8258 |      243681 |       49166 |      663550 |     3010503 |     1361722 |      196044 |      231759 |       96133 |      102001 |      150104 |          62
    miss rate                        |      27.72% |       0.63% |      15.75% |      54.74% |       2.53% |      16.07% |      29.26% |      20.94% |      79.44% |      29.97% |       9.71% |      99.92% |       0.76% |      31.10% |      31.63% |     100.00%
    mpki                             |        1.59 |        0.02 |        0.05 |        0.11 |        0.00 |        0.11 |        0.02 |        0.31 |        2.50 |        5.45 |        0.20 |        0.48 |        0.02 |        0.17 |        0.43 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    31987771 |   499661918 |   234466295 |    81058977 |   324023467 |   308737000 |   166168215 |   276942880 |   143391309 |    43801034 |   135575921 |    42539932 |   510963430 |    61200260 |    29908879 |   765891162
    num cache misses                 |       35672 |    16538361 |      678424 |      107924 |       54800 |     9563444 |      148230 |     1400395 |       78622 |      948148 |     7916427 |      330229 |     4387927 |       59840 |       56178 |     7235777
    miss rate                        |       0.11% |       3.31% |       0.29% |       0.13% |       0.02% |       3.10% |       0.09% |       0.51% |       0.05% |       2.16% |       5.84% |       0.78% |       0.86% |       0.10% |       0.19% |       0.94%
    mpki                             |        0.13 |        4.85 |        0.33 |        0.12 |        0.02 |        4.34 |        0.07 |        0.66 |        0.07 |        3.79 |        8.13 |        0.69 |        1.04 |        0.10 |        0.16 |        1.55
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    95145683 |  1635208079 |   979627972 |   356043621 |  1035129129 |   861381302 |  1249926092 |   716363086 |   552588673 |   116504258 |   378567480 |   130713220 |  1775477978 |   211975199 |    96889507 |  1522201070
    num cache misses                 |    11293950 |    55021478 |     5999712 |     8981113 |    27481485 |    10614924 |    11747958 |     2926653 |     8527438 |     6651212 |     7787715 |    24505282 |     8382200 |     7551631 |     5203646 |       64027
    miss rate                        |      11.87% |       3.36% |       0.61% |       2.52% |       2.65% |       1.23% |       0.94% |       0.41% |       1.54% |       5.71% |       2.06% |      18.75% |       0.47% |       3.56% |       5.37% |       0.00%
    mpki                             |       41.05 |       16.13 |        2.88 |        9.96 |        8.09 |        4.82 |        5.41 |        1.38 |        7.10 |       26.60 |        8.00 |       50.91 |        1.99 |       12.45 |       14.77 |        0.01
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    12503211 |    71572842 |     6683516 |     9089616 |    27633539 |    20579989 |    11906450 |     4896248 |     9234350 |     8868137 |    16073342 |    24835515 |    12819598 |     8646130 |     5301950 |     7308373
    num cache misses                 |    10010691 |    10970855 |     4697483 |     6502257 |      887104 |     9048371 |     8219448 |     1921723 |     8010821 |     6526594 |     7500646 |    16141928 |     1266206 |     6167740 |     4876590 |      182116
    miss rate                        |      80.06% |      15.33% |      70.28% |      71.54% |       3.21% |      43.97% |      69.03% |      39.25% |      86.75% |      73.60% |      46.67% |      65.00% |       9.88% |      71.34% |      91.98% |       2.49%
    mpki                             |       36.38 |        3.22 |        2.25 |        7.21 |        0.26 |        4.11 |        3.78 |        0.90 |        6.67 |       26.11 |        7.71 |       33.54 |        0.30 |       10.17 |       13.84 |        0.04
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    11184758 |    10986690 |     4703510 |     6503807 |      987074 |     9450814 |     8230192 |     2500389 |     8737778 |     7797267 |     7870148 |    16141932 |     1316691 |     7215895 |     4918825 |      190685
    num cache misses                 |     6251146 |      274165 |     2683052 |     6259782 |      557053 |      893689 |     4060353 |      778366 |     2018316 |     4331757 |     2183404 |    14305793 |      294059 |     5407592 |     4186214 |      179753
    miss rate                        |      55.89% |       2.50% |      57.04% |      96.25% |      56.43% |       9.46% |      49.33% |      31.13% |      23.10% |      55.55% |      27.74% |      88.63% |      22.33% |      74.94% |      85.11% |      94.27%
    mpki                             |       22.72 |        0.08 |        1.29 |        6.95 |        0.16 |        0.41 |        1.87 |        0.37 |        1.68 |       17.33 |        2.24 |       29.72 |        0.07 |        8.92 |       11.88 |        0.04
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    82400475 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      373.75 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      263.74 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
