                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    miss rate                        |       3.90% |       0.01% |       0.05% |       0.01% |       0.06% |       0.68% |       0.15% |       0.44% |       1.68% |       0.03% |       0.85% |       0.56% |       0.05% |       0.23% |       0.71% |       0.55%
    mpki                             |       18.18 |        0.02 |        0.22 |        0.08 |        0.30 |        3.15 |        0.53 |        1.49 |        5.84 |        0.09 |        2.82 |        2.68 |        0.20 |        1.16 |        2.99 |        2.22
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     4544074 |       22737 |      497340 |      143402 |      501637 |     2913176 |      295386 |     2146842 |     1618973 |      221598 |     1575735 |     5934558 |      162679 |     1639483 |     8267303 |     3095629
    num misses                       |     1361718 |       20341 |       15896 |       42202 |       79073 |     2313637 |       95496 |      449467 |      459143 |        5726 |      144120 |       37720 |       86876 |       21889 |       63368 |      444361
    miss rate                        |      29.97% |      89.46% |       3.20% |      29.43% |      15.76% |      79.42% |      32.33% |      20.94% |      28.36% |       2.58% |       9.15% |       0.64% |      53.40% |       1.34% |       0.77% |      14.35%
    mpki                             |        5.45 |        0.02 |        0.01 |        0.02 |        0.05 |        2.50 |        0.17 |        0.31 |        1.65 |        0.00 |        0.26 |        0.02 |        0.11 |        0.02 |        0.02 |        0.32
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    43801034 |   107355007 |   256935346 |   142013566 |   186737711 |   110423626 |    56601891 |   187793449 |    32209439 |   224057628 |    53182441 |   324842963 |    72427276 |   134282638 |   334999359 |   222483763
    num cache misses                 |      942886 |       26942 |     3511182 |      126716 |      540645 |       61231 |       53854 |      959093 |       35898 |       37076 |      354014 |    10770767 |       97661 |      246065 |     2891397 |     4170379
    miss rate                        |       2.15% |       0.03% |       1.37% |       0.09% |       0.29% |       0.06% |       0.10% |       0.51% |       0.11% |       0.02% |       0.67% |       3.32% |       0.13% |       0.18% |       0.86% |       1.87%
    mpki                             |        3.77 |        0.02 |        1.55 |        0.07 |        0.33 |        0.07 |        0.10 |        0.66 |        0.13 |        0.02 |        0.63 |        4.86 |        0.12 |        0.17 |        1.05 |        3.00
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   116504258 |   390202992 |   946074755 |  1068255671 |   777796023 |   425726139 |   194208608 |   485795970 |    96223212 |   716277049 |   184643342 |  1063085253 |   315978316 |   715342315 |  1164121944 |   559272487
    num cache misses                 |     6644809 |     1396225 |     8760509 |    10038995 |     4773311 |     6579655 |     6956811 |     1991950 |    11420424 |    19059066 |    11090376 |    35755861 |     7959531 |    11096925 |     5490374 |     5168193
    miss rate                        |       5.70% |       0.36% |       0.93% |       0.94% |       0.61% |       1.55% |       3.58% |       0.41% |      11.87% |       2.66% |       6.01% |       3.36% |       2.52% |       1.55% |       0.47% |       0.92%
    mpki                             |       26.58 |        1.05 |        3.87 |        5.41 |        2.88 |        7.11 |       12.42 |        1.38 |       41.17 |        8.12 |       19.83 |       16.12 |        9.85 |        7.88 |        1.99 |        3.72
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8763991 |     1462140 |    12286324 |    10175648 |     5319394 |     7145161 |     7953492 |     3340067 |    12386157 |    19161845 |    12225355 |    46536819 |     8057570 |    11461286 |     8415863 |     9508073
    num cache misses                 |     6520089 |     1356154 |     4878232 |     7024380 |     3750099 |     6184214 |     5722778 |     1319437 |    10145833 |      595994 |     5255612 |     7161767 |     5674615 |     5858923 |      838322 |     5034131
    miss rate                        |      74.40% |      92.75% |      39.70% |      69.03% |      70.50% |      86.55% |      71.95% |      39.50% |      81.91% |       3.11% |      42.99% |      15.39% |      70.43% |      51.12% |       9.96% |      52.95%
    mpki                             |       26.08 |        1.02 |        2.16 |        3.78 |        2.26 |        6.68 |       10.22 |        0.91 |       36.57 |        0.25 |        9.40 |        3.23 |        7.02 |        4.16 |        0.30 |        3.62
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7697835 |     1395892 |     4893068 |     7034626 |     3755993 |     6763276 |     6677765 |     1715120 |    11076104 |      663554 |     6037960 |     7174145 |     5675617 |     5977348 |      873010 |     5204302
    num cache misses                 |     4006006 |     1345893 |      354837 |     3076657 |     1994396 |     1596050 |     5001471 |      560353 |     5660904 |      376284 |     2837123 |      217138 |     5447188 |      890369 |      205828 |     1523668
    miss rate                        |      52.04% |      96.42% |       7.25% |      43.74% |      53.10% |      23.60% |      74.90% |      32.67% |      51.11% |      56.71% |      46.99% |       3.03% |      95.98% |      14.90% |      23.58% |      29.28%
    mpki                             |       16.02 |        1.01 |        0.16 |        1.66 |        1.20 |        1.72 |        8.93 |        0.39 |       20.40 |        0.16 |        5.07 |        0.10 |        6.74 |        0.63 |        0.07 |        1.10
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    51135353 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      261.78 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      151.77 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      93.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
