                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
    mpki                             |        22.11 |         5.27 |         7.47 |        10.12 |         7.15 |       115.23 |         0.03 |         7.89 |        22.93 |        12.90 |        14.54 |        25.99 |         8.74 |        29.37 |         8.17 |        18.93
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     49322708 |     29154836 |     84595591 |     34579714 |     18906764 |     32721525 |     27774550 |     28899274 |     27712613 |    199278922 |     47142666 |     28800459 |     59080887 |     44007557 |     36137713 |     45676177
    num cache misses                 |     40936706 |     17433519 |     63047825 |     23690397 |     11130199 |     19871025 |      2074617 |      9431147 |     20482244 |    161829940 |     19065771 |     17454559 |      9624788 |     38817031 |     23993826 |     12736130
    miss rate                        |       83.00% |       59.80% |       74.53% |       68.51% |       58.87% |       60.73% |        7.47% |       32.63% |       73.91% |       81.21% |       40.44% |       60.61% |       16.29% |       88.21% |       66.40% |       27.88%
    mpki                             |        19.64 |         3.19 |         5.91 |         6.96 |         4.93 |        79.48 |         0.12 |         2.92 |        22.93 |        10.62 |         5.98 |        20.57 |         2.78 |        29.38 |         5.49 |         5.71
  Cache L3                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     44123823 |     17650790 |     64798033 |     23768179 |     14430407 |     23834977 |      2176427 |     12681255 |     27712613 |    162531835 |     20004386 |     22533311 |     11263021 |     44007218 |     24043565 |     15951748
    num cache misses                 |     40892557 |     16720471 |      4014678 |     23628560 |     10067613 |     19483456 |      2071782 |      9366846 |     20473261 |      3843924 |     17676485 |     16866929 |      9481651 |     38802544 |     23481250 |     12527241
    miss rate                        |       92.68% |       94.73% |        6.20% |       99.41% |       69.77% |       81.74% |       95.19% |       73.86% |       73.88% |        2.37% |       88.36% |       74.85% |       84.18% |       88.17% |       97.66% |       78.53%
    mpki                             |        19.62 |         3.06 |         0.38 |         6.94 |         4.46 |        77.93 |         0.12 |         2.90 |        22.92 |         0.25 |         5.55 |        19.88 |         2.74 |        29.37 |         5.38 |         5.61
DRAM summary                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num dram accesses                  |    362753457 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  average dram access latency (ns)   |       438.13 |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf
  average dram queueing delay        |       328.12 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       96.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
