                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    mpki                             |        3.91 |        0.04 |        1.56 |        0.07 |        0.34 |        0.07 |        0.10 |        0.78 |        0.14 |        0.03 |        0.66 |        4.92 |        0.13 |        0.19 |        1.13 |        3.08
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   116504258 |   426642401 |   949640084 |  2019198399 |   809329246 |   285007896 |   218333252 |   479342317 |   102233717 |   698761479 |   199468473 |  1016930870 |   357572935 |   580094995 |  1118924660 |   607318526
    num cache misses                 |     6681982 |     1612739 |     8783175 |    18981388 |     4983978 |     4476258 |     7820649 |     2111629 |    12009073 |    18703263 |    12024031 |    34370786 |     9050110 |     9133115 |     5568959 |     5755783
    miss rate                        |       5.74% |       0.38% |       0.92% |       0.94% |       0.62% |       1.57% |       3.58% |       0.44% |      11.75% |       2.68% |       6.03% |       3.38% |       2.53% |       1.57% |       0.50% |       0.95%
    mpki                             |       26.73 |        1.10 |        3.87 |        5.41 |        2.89 |        7.23 |       12.52 |        1.48 |       41.53 |        8.15 |       19.98 |       16.20 |       10.00 |        7.98 |        2.10 |        3.82
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     9078683 |     1762575 |    12355505 |    19228104 |     5573566 |     5236693 |     9007392 |     3642966 |    13308467 |    18882335 |    13280780 |    44832456 |     9175539 |     9852581 |     8637350 |    10608407
    num cache misses                 |     6589326 |     1612084 |     4958460 |    13289479 |     3946375 |     4214966 |     6420259 |     1637195 |    10640663 |      933733 |     5740259 |     7378480 |     6571885 |     5048542 |     1352327 |     5608224
    miss rate                        |      72.58% |      91.46% |      40.13% |      69.11% |      70.81% |      80.49% |      71.28% |      44.94% |      79.95% |       4.95% |      43.22% |      16.46% |      71.62% |      51.24% |      15.66% |      52.87%
    mpki                             |       26.36 |        1.10 |        2.18 |        3.79 |        2.29 |        6.81 |       10.28 |        1.15 |       36.80 |        0.41 |        9.54 |        3.48 |        7.26 |        4.41 |        0.51 |        3.72
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8009885 |     1708175 |     4992180 |    13293572 |     3959009 |     4992101 |     7563506 |     2072125 |    11900644 |     1058685 |     6609171 |     7412930 |     6588038 |     5552857 |     1430507 |     5821119
    num cache misses                 |     4728985 |     1598277 |      723773 |      979568 |     2450320 |     2488528 |     5680667 |      964263 |     6590404 |      748072 |     3275172 |      634158 |     6308752 |     1741855 |      648342 |     1836469
    miss rate                        |      59.04% |      93.57% |      14.50% |       7.37% |      61.89% |      49.85% |      75.11% |      46.53% |      55.38% |      70.66% |      49.55% |       8.55% |      95.76% |      31.37% |      45.32% |      31.55%
    mpki                             |       18.92 |        1.09 |        0.32 |        0.28 |        1.42 |        4.02 |        9.09 |        0.68 |       22.79 |        0.33 |        5.44 |        0.30 |        6.97 |        1.52 |        0.24 |        1.22
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    57667695 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      255.82 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      145.81 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
