                                     | Core 0      | Core 1       | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    miss rate                        |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   405190168 |   3545043896 |   135954836 |  3660000760 |   221195936 |  3262410127 |  1553976645 |   181857814 |   240886102 |   692196681 |   471632065 |  1147546107 |    86633855 |   248111646 |  4122819673 |  2356766469
    num misses                       |      612147 |           23 |      162719 |     1927290 |     8607888 |     1014756 |     8686030 |     3055345 |      429777 |      368827 |      485715 |       67980 |     1331681 |     1719842 |    29309805 |      757475
    miss rate                        |       0.15% |        0.00% |       0.12% |       0.05% |       3.89% |       0.03% |       0.56% |       1.68% |       0.18% |       0.05% |       0.10% |       0.01% |       1.54% |       0.69% |       0.71% |       0.03%
    mpki                             |        0.53 |         0.00 |        0.36 |        0.22 |       18.13 |        0.12 |        2.25 |        5.81 |        0.49 |        0.21 |        0.45 |        0.02 |        5.33 |        2.52 |        3.00 |        0.10
  L2 TLB                             |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      612194 |           62 |      162723 |     1930261 |     8607980 |     1020171 |     8708808 |     3055387 |      429780 |      368831 |      485718 |       68032 |     1349122 |     1719856 |    29309823 |      757483
    num misses                       |      191254 |           62 |      162723 |       60962 |     2571437 |       29612 |     1241666 |      843750 |      429455 |      192019 |      329369 |       60624 |     1140463 |     1719837 |      224210 |       18813
    miss rate                        |      31.24% |      100.00% |     100.00% |       3.16% |      29.87% |       2.90% |      14.26% |      27.62% |      99.92% |      52.06% |      67.81% |      89.11% |      84.53% |     100.00% |       0.76% |       2.48%
    mpki                             |        0.16 |         0.00 |        0.36 |        0.01 |        5.42 |        0.00 |        0.32 |        1.61 |        0.49 |        0.11 |        0.31 |        0.02 |        4.56 |        2.52 |        0.02 |        0.00
Cache Summary                        |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   115874880 |   1783679303 |    75675441 |   993969914 |    83137572 |  1253974919 |   617685033 |    60982314 |    78220410 |   157562693 |    83975318 |   316634894 |    21135842 |    73757922 |  1186380702 |   738256915
    num cache misses                 |      116335 |     16826371 |       12462 |    13610938 |     1803809 |    25819942 |    11732001 |       68749 |      607678 |      226093 |      121948 |       82299 |      402844 |       55107 |    10197698 |      122400
    miss rate                        |       0.10% |        0.94% |       0.02% |       1.37% |       2.17% |       2.06% |       1.90% |       0.11% |       0.78% |       0.14% |       0.15% |       0.03% |       1.91% |       0.07% |       0.86% |       0.02%
    mpki                             |        0.10 |         1.55 |        0.03 |        1.55 |        3.80 |        3.09 |        3.04 |        0.13 |        0.69 |        0.13 |        0.11 |        0.02 |        1.61 |        0.08 |        1.04 |        0.02
  Cache L1-D                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   405190168 |   3545043896 |   135954836 |  3660000760 |   221195936 |  3262410127 |  1553976645 |   181857814 |   240886102 |   692196681 |   471632065 |  1147546107 |    86633855 |   248111646 |  4122819673 |  2356766469
    num cache misses                 |    14273754 |       141063 |    10416720 |    33996311 |    12596228 |    44764161 |    14526833 |    21437955 |    45403979 |    17909830 |    23847156 |     4185384 |     7451579 |    18965172 |    19373316 |    62426097
    miss rate                        |       3.52% |        0.00% |       7.66% |       0.93% |       5.69% |       1.37% |       0.93% |      11.79% |      18.85% |       2.59% |       5.06% |       0.36% |       8.60% |       7.64% |       0.47% |       2.65%
    mpki                             |       12.31 |         0.01 |       23.21 |        3.88 |       26.54 |        5.35 |        3.77 |       40.80 |       51.30 |       10.16 |       22.17 |        1.07 |       29.81 |       27.83 |        1.98 |        8.05
  Cache L2                           |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16448732 |     16985978 |    13810519 |    47618772 |    16867681 |    70878687 |    26692629 |    23797001 |    46011665 |    18137528 |    25558808 |     4387284 |     7873329 |    21374983 |    29681273 |    62766484
    num cache misses                 |    11620095 |       392321 |    10429182 |    18839463 |    12368960 |     4032572 |    14060617 |    18983188 |    29902378 |    12579342 |    21333050 |     4074435 |     7525771 |    19020279 |     2861026 |     1981098
    miss rate                        |      70.64% |        2.31% |      75.52% |      39.56% |      73.33% |       5.69% |      52.68% |      79.77% |      64.99% |      69.36% |      83.47% |      92.87% |      95.59% |      88.98% |       9.64% |       3.16%
    mpki                             |       10.02 |         0.04 |       23.23 |        2.15 |       26.06 |        0.48 |        3.64 |       36.12 |       33.79 |        7.14 |       19.84 |        1.05 |       30.10 |       27.91 |        0.29 |        0.26
  Cache L3                           |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    13710138 |       410865 |    13810519 |    18851011 |    14840529 |     4327504 |    14496026 |    21274417 |    29902386 |    12583856 |    22922754 |     4196470 |     7545239 |    21374983 |     2973424 |     2205352
    num cache misses                 |    10215676 |       386752 |    10410411 |      484133 |     8437256 |     1735836 |     4002093 |    12191939 |    27027287 |    12071365 |    21058027 |     4044825 |     7258662 |    18962036 |      630585 |     1213713
    miss rate                        |      74.51% |       94.13% |      75.38% |       2.57% |      56.85% |      40.11% |      27.61% |      57.31% |      90.39% |      95.93% |      91.87% |      96.39% |      96.20% |      88.71% |      21.21% |      55.03%
    mpki                             |        8.81 |         0.04 |       23.19 |        0.06 |       17.77 |        0.21 |        1.04 |       23.20 |       30.54 |        6.85 |       19.58 |        1.04 |       29.03 |       27.83 |        0.06 |        0.16
DRAM summary                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   194535189 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      467.18 |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      357.17 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
