                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num cache accesses               |   932700916 |   270638880 |   101999896 |    70601306 |   114981316 |   295055865 |   355697687 |   247967323 |   159448039 |    21135842 |   156267699 |    74489260 |   755814365 |   226361677 |    78811878 |    99074893
    num cache misses                 |      675803 |      309968 |       65636 |     1628227 |      123069 |     4623894 |    11448445 |     9501924 |      245309 |      458363 |      336475 |       58764 |      684427 |     5575786 |      613853 |     7539086
    miss rate                        |       0.07% |       0.11% |       0.06% |       2.31% |       0.11% |       1.57% |       3.22% |       3.83% |       0.15% |       2.17% |       0.22% |       0.08% |       0.09% |       2.46% |       0.78% |       7.61%
    mpki                             |        0.09 |        0.09 |        0.08 |        4.04 |        0.11 |        1.90 |        4.51 |        5.61 |        0.14 |        1.83 |        0.21 |        0.09 |        0.07 |        4.04 |        0.69 |       10.59
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  3556438070 |   978494080 |   393448052 |   187858632 |   401130254 |  1025105683 |   990548210 |   811371825 |   699753478 |    86633855 |   499939380 |   250530684 |  5684887380 |   449892992 |   242700980 |   277183069
    num cache misses                 |   114175375 |     4114283 |     6509670 |    10997724 |    14206283 |     8259773 |    12950886 |    28785540 |    18100015 |     7568646 |    16423218 |    19122757 |    53589886 |     1370201 |    45743920 |     6334617
    miss rate                        |       3.21% |       0.42% |       1.65% |       5.85% |       3.54% |       0.81% |       1.31% |       3.55% |       2.59% |       8.74% |       3.29% |       7.63% |       0.94% |       0.30% |      18.85% |       2.29%
    mpki                             |       14.42 |        1.24 |        7.61 |       27.28 |       12.36 |        3.40 |        5.10 |       17.01 |       10.15 |       30.27 |       10.06 |       27.72 |        5.42 |        0.99 |       51.30 |        8.90
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   114985316 |     4761289 |     7761412 |    15295014 |    16440350 |    13505325 |    25294544 |    38520622 |    18400831 |     8068123 |    17598411 |    21537242 |    54289255 |     7197800 |    46358200 |    14508889
    num cache misses                 |    80391890 |     4389820 |     6284976 |    11008846 |    11792890 |     6777678 |    12194681 |    11322618 |    12905876 |     7756070 |     6218804 |    19181521 |    37579292 |     4944852 |    30177374 |     8949779
    miss rate                        |      69.91% |      92.20% |      80.98% |      71.98% |      71.73% |      50.19% |      48.21% |      29.39% |      70.14% |      96.13% |      35.34% |      89.06% |      69.22% |      68.70% |      65.10% |      61.68%
    mpki                             |       10.15 |        1.32 |        7.35 |       27.31 |       10.26 |        2.79 |        4.81 |        6.69 |        7.24 |       31.02 |        3.81 |       27.81 |        3.80 |        3.58 |       33.84 |       12.57
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    80528961 |     4727728 |     7490420 |    13682977 |    13982267 |     7420354 |    13094072 |    11588080 |    12982336 |     7797940 |     7089444 |    21537242 |    37594536 |     5197397 |    30177801 |     9588798
    num cache misses                 |      796758 |     4330745 |     5745619 |     8904005 |    10585331 |     5531889 |     4338747 |     5023943 |    12360198 |     7543768 |     5785882 |    19122690 |     2560409 |     4754876 |    27651684 |     4993100
    miss rate                        |       0.99% |      91.60% |      76.71% |      65.07% |      75.71% |      74.55% |      33.14% |      43.35% |      95.21% |      96.74% |      81.61% |      88.79% |       6.81% |      91.49% |      91.63% |      52.07%
    mpki                             |        0.10 |        1.31 |        6.72 |       22.09 |        9.21 |        2.27 |        1.71 |        2.97 |        6.93 |       30.18 |        3.54 |       27.72 |        0.26 |        3.44 |       31.01 |        7.01
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   184821152 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      430.70 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      320.69 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
