                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13      | Core 14     | Core 15    
    num cache accesses               |  1288259876 |  1093061134 |   996264131 |   223883150 |   408547065 |  3621809785 |  1248356932 |  3077439847 |   688722704 |    86633855 |  2112572945 |   250635269 |  2247344470 |   3322251802 |   238151459 |   762167416
    num cache misses                 |    41212380 |     4049377 |    15349060 |    12434356 |    14369171 |    16634810 |    15284350 |   101296477 |    17825253 |     7409833 |    55992162 |    19122815 |    20310116 |       107533 |    44835758 |    16393051
    miss rate                        |       3.20% |       0.37% |       1.54% |       5.55% |       3.52% |       0.46% |       1.22% |       3.29% |       2.59% |       8.55% |       2.65% |       7.63% |       0.90% |        0.00% |      18.83% |       2.15%
    mpki                             |       14.37 |        1.09 |        7.08 |       25.88 |       12.28 |        1.94 |        4.79 |       15.78 |       10.17 |       29.64 |        8.06 |       27.71 |        5.20 |         0.01 |       51.24 |        8.35
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
    num cache accesses               |    41716054 |     4210036 |    16674097 |    15949233 |    16454377 |    25387495 |    29121604 |   129080786 |    17896459 |     7774876 |    56246900 |    21492336 |    20500166 |     15855478 |    44957658 |    32738076
    num cache misses                 |    16230042 |     3921851 |    10174853 |    10238631 |    10559785 |      823266 |     4739479 |     1143315 |    12142865 |     7334537 |     1305336 |    19137493 |    11237976 |       307125 |    27305646 |    11807103
    miss rate                        |      38.91% |      93.15% |      61.02% |      64.20% |      64.18% |       3.24% |      16.27% |       0.89% |      67.85% |      94.34% |       2.32% |      89.04% |      54.82% |        1.94% |      60.74% |      36.07%
    mpki                             |        5.66 |        1.06 |        4.70 |       21.31 |        9.02 |        0.10 |        1.49 |        0.18 |        6.92 |       29.34 |        0.19 |       27.73 |        2.88 |         0.03 |       31.21 |        6.02
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
    num cache accesses               |    16775732 |     4026936 |    11885327 |    12761918 |    12691935 |      952769 |     5715500 |     1198345 |    12169345 |     7355101 |     1529461 |    21492191 |    11292037 |       321620 |    27305657 |    12588993
    num cache misses                 |     6332717 |     3916947 |     4271487 |     8473209 |    10338347 |      822122 |     3220677 |     1129244 |    12082709 |     7252866 |     1302256 |    19123281 |     8050417 |       307120 |    27154301 |     4428672
    miss rate                        |      37.75% |      97.27% |      35.94% |      66.39% |      81.46% |      86.29% |      56.35% |      94.23% |      99.29% |      98.61% |      85.14% |      88.98% |      71.29% |       95.49% |      99.45% |      35.18%
    mpki                             |        2.21 |        1.06 |        1.97 |       17.64 |        8.84 |        0.10 |        1.01 |        0.18 |        6.89 |       29.01 |        0.19 |       27.71 |        2.06 |         0.03 |       31.04 |        2.26
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
  num dram accesses                  |   178289046 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0
  average dram access latency (ns)   |      433.09 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |          inf |         inf |         inf
  average dram queueing delay        |      323.08 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0
