                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num cache accesses               |     5593299 |     9799329 |    12356958 |    12059536 |     7690459 |     9883223 |    13450401 |     9094222 |    35225510 |    14228637 |    21912753 |    24339753 |    90942153 |    11180249 |     7424622 |    38893348
    num cache misses                 |     5138384 |      210484 |     9823076 |    10649745 |     5670765 |     8512098 |     5840117 |     6624930 |     1125955 |    11894256 |    15213777 |    15819668 |    14056928 |     7823614 |     5223641 |     2241974
    miss rate                        |      91.87% |       2.15% |      79.49% |      88.31% |      73.74% |      86.13% |      43.42% |      72.85% |       3.20% |      83.59% |      69.43% |      65.00% |      15.46% |      69.98% |      70.36% |       5.76%
    mpki                             |       13.80 |        0.03 |       36.45 |       28.45 |       22.68 |        6.67 |        9.26 |       26.14 |        0.26 |       19.80 |       10.39 |       33.54 |        3.25 |        6.10 |        2.27 |        0.49
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     5185662 |      220470 |    11060961 |    12059536 |     7690459 |     9362235 |     6713766 |     7999185 |     1255925 |    12689125 |    15453802 |    15819673 |    14080717 |     7824397 |     5232742 |     2412076
    num cache misses                 |     4521797 |      207435 |     6756144 |    10614843 |     5660107 |     2455853 |     3324289 |     4621330 |      724436 |    11747927 |     3708859 |    14532919 |      444263 |     6760655 |     3147280 |     1061505
    miss rate                        |      87.20% |      94.09% |      61.08% |      88.02% |      73.60% |      26.23% |      49.51% |      57.77% |      57.68% |      92.58% |      24.00% |      91.87% |       3.16% |      86.40% |      60.15% |      44.01%
    mpki                             |       12.15 |        0.03 |       25.07 |       28.36 |       22.64 |        1.93 |        5.27 |       18.24 |        0.17 |       19.55 |        2.53 |       30.82 |        0.10 |        5.27 |        1.37 |        0.23
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   112848357 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      492.19 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      382.18 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      97.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
