                                     | Core 0      | Core 1       | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num misses                       |          47 |           39 |           4 |        2826 |          92 |        5574 |       21931 |          42 |           3 |           4 |           3 |          52 |       17441 |          14 |          18 |           8
    miss rate                        |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   392525101 |   3465285894 |   128166586 |  3482632251 |   210071998 |  3339512585 |  1520798082 |   235507622 |   225216788 |   668374076 |   458078506 |  1146035623 |    86633855 |   242634562 |  4159392152 |  2301116146
    num misses                       |      606834 |           23 |      152647 |     1830868 |     8170687 |     1044896 |     8493940 |     4102714 |      402238 |      353212 |      472427 |       67980 |     1331670 |     1697120 |    29571928 |      734064
    miss rate                        |       0.15% |        0.00% |       0.12% |       0.05% |       3.89% |       0.03% |       0.56% |       1.74% |       0.18% |       0.05% |       0.10% |       0.01% |       1.54% |       0.70% |       0.71% |       0.03%
    mpki                             |        0.54 |         0.00 |        0.36 |        0.22 |       18.13 |        0.12 |        2.25 |        6.09 |        0.49 |        0.21 |        0.45 |        0.02 |        5.33 |        2.56 |        3.00 |        0.10
  L2 TLB                             |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      606881 |           62 |      152651 |     1833694 |     8170779 |     1050470 |     8515871 |     4102756 |      402241 |      353216 |      472430 |       68032 |     1349111 |     1697134 |    29571946 |      734072
    num misses                       |      188011 |           62 |      152651 |       57827 |     2437930 |       30488 |     1210789 |     1105153 |      401938 |      186191 |      321772 |       60624 |     1140469 |     1697115 |      225698 |       18285
    miss rate                        |      30.98% |      100.00% |     100.00% |       3.15% |      29.84% |       2.90% |      14.22% |      26.94% |      99.92% |      52.71% |      68.11% |      89.11% |      84.53% |     100.00% |       0.76% |       2.49%
    mpki                             |        0.17 |         0.00 |        0.36 |        0.01 |        5.41 |        0.00 |        0.32 |        1.64 |        0.49 |        0.11 |        0.31 |        0.02 |        4.56 |        2.56 |        0.02 |        0.00
Cache Summary                        |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   113102582 |   1743549696 |    70520111 |   945912517 |    78958263 |  1283062676 |   604544392 |    78275711 |    73101700 |   152074230 |    82079293 |   316280138 |    21135842 |    72102060 |  1196891047 |   720619518
    num cache misses                 |      110848 |     16359472 |       11807 |    12942020 |     1720918 |    26340579 |    11469647 |       88357 |      568116 |      218277 |      118775 |       46959 |      410865 |       53655 |    10184470 |      109053
    miss rate                        |       0.10% |        0.94% |       0.02% |       1.37% |       2.18% |       2.05% |       1.90% |       0.11% |       0.78% |       0.14% |       0.14% |       0.01% |       1.94% |       0.07% |       0.85% |       0.02%
    mpki                             |        0.10 |         1.54 |        0.03 |        1.55 |        3.82 |        3.07 |        3.04 |        0.13 |        0.69 |        0.13 |        0.11 |        0.01 |        1.64 |        0.08 |        1.03 |        0.01
  Cache L1-D                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   392525101 |   3465285894 |   128166586 |  3482632251 |   210071998 |  3339512585 |  1520798082 |   235507622 |   225216788 |   668374076 |   458078506 |  1146035623 |    86633855 |   242634562 |  4159392152 |  2301116146
    num cache misses                 |    13955366 |       177312 |     9771979 |    32161775 |    11967317 |    46100419 |    14206370 |    27523803 |    42493243 |    17239465 |    23268685 |     4056445 |     7459369 |    18614235 |    19350854 |    61030845
    miss rate                        |       3.56% |        0.01% |       7.62% |       0.92% |       5.70% |       1.38% |       0.93% |      11.69% |      18.87% |       2.58% |       5.08% |       0.35% |       8.61% |       7.67% |       0.47% |       2.65%
    mpki                             |       12.38 |         0.02 |       23.24 |        3.86 |       26.55 |        5.38 |        3.76 |       40.85 |       51.37 |       10.15 |       22.16 |        1.04 |       29.84 |       28.10 |        1.96 |        8.07
  Cache L2                           |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16063152 |     16572719 |    13117429 |    45119895 |    16085642 |    72672799 |    26091345 |    29146296 |    43061403 |    17479758 |    24978144 |     4152744 |     7892795 |    21022454 |    29576083 |    61358684
    num cache misses                 |    11382441 |       336451 |     9783786 |    17834134 |    11772653 |     4132523 |    13755773 |    24374731 |    28017366 |    12335265 |    20850452 |     3948855 |     7550692 |    18667890 |     2494919 |     1875715
    miss rate                        |      70.86% |        2.03% |      74.59% |      39.53% |      73.19% |       5.69% |      52.72% |      83.63% |      65.06% |      70.57% |      83.47% |      95.09% |      95.67% |      88.80% |       8.44% |       3.06%
    mpki                             |       10.10 |         0.03 |       23.27 |        2.14 |       26.12 |        0.48 |        3.64 |       36.17 |       33.87 |        7.26 |       19.86 |        1.02 |       30.20 |       28.18 |        0.25 |        0.25
  Cache L3                           |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    13411529 |       372387 |    13117429 |    17850261 |    14173828 |     4364662 |    14172709 |    25909724 |    28017410 |    12367679 |    22441136 |     3999662 |     7573846 |    21022454 |     2536141 |     2096367
    num cache misses                 |    10040225 |       310933 |     9766068 |      470483 |     8091789 |     1441873 |     3862102 |    10186536 |    25750536 |    11875312 |    20611144 |     3918324 |     7324263 |    18611248 |      301291 |     1105309
    miss rate                        |      74.86% |       83.50% |      74.45% |       2.64% |      57.09% |      33.04% |      27.25% |      39.32% |      91.91% |      96.02% |      91.85% |      97.97% |      96.70% |      88.53% |      11.88% |      52.72%
    mpki                             |        8.91 |         0.03 |       23.23 |        0.06 |       17.95 |        0.17 |        1.02 |       15.12 |       31.13 |        6.99 |       19.63 |        1.01 |       29.30 |       28.10 |        0.03 |        0.15
DRAM summary                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   185599949 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      450.19 |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      340.18 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
