                                     | Core 0      | Core 1       | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    mpki                             |        0.06 |         1.58 |        0.01 |        1.44 |        2.76 |        3.10 |        2.83 |        0.08 |        0.28 |        0.06 |        0.06 |        0.03 |        1.46 |        0.04 |        1.05 |        0.01
  Cache L1-D                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   405083075 |   3289165658 |   137757901 |  2368834588 |   203314805 |  2781830644 |  1208110974 |   203404709 |   308077576 |   691956791 |   474211047 |  1129362599 |    86633855 |   250446755 |  3420224648 |  1967572872
    num cache misses                 |    14266204 |       212406 |    10561255 |    21778141 |    11420832 |    38063169 |    10933533 |    23991814 |    58046605 |    17913712 |    23943753 |     4270992 |     7426939 |    19115013 |    16118767 |    52398391
    miss rate                        |       3.52% |        0.01% |       7.67% |       0.92% |       5.62% |       1.37% |       0.91% |      11.80% |      18.84% |       2.59% |       5.05% |       0.38% |       8.57% |       7.63% |       0.47% |       2.66%
    mpki                             |       12.30 |         0.02 |       23.19 |        3.85 |       26.17 |        5.34 |        3.64 |       41.14 |       51.29 |       10.16 |       22.16 |        1.12 |       29.71 |       27.72 |        1.99 |        8.10
  Cache L2                           |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16443920 |     16168836 |    13987960 |    30092911 |    15238161 |    60473834 |    19947948 |    26051904 |    58367905 |    18055116 |    25597045 |     4580005 |     7812994 |    21500709 |    24809727 |    52780414
    num cache misses                 |    10822799 |       750983 |    10567694 |     5868643 |    10262941 |     3257353 |     6541357 |    19638160 |    35525614 |    12322483 |    21278506 |     4204661 |     7406461 |    19145338 |     1614057 |     2012399
    miss rate                        |      65.82% |        4.64% |      75.55% |      19.50% |      67.35% |       5.39% |      32.79% |      75.38% |      60.86% |      68.25% |      83.13% |      91.80% |      94.80% |      89.05% |       6.51% |       3.81%
    mpki                             |        9.33 |         0.07 |       23.21 |        1.04 |       23.52 |        0.46 |        2.18 |       33.67 |       31.39 |        6.99 |       19.70 |        1.10 |       29.63 |       27.77 |        0.20 |        0.31
  Cache L3                           |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    13029249 |       783833 |    13987960 |     6081186 |    12883110 |     3600248 |     7077893 |    21650641 |    35525625 |    12370383 |    22869442 |     4404995 |     7428924 |    21500570 |     1810394 |     2324447
    num cache misses                 |    10461482 |       744801 |    10558275 |     3031958 |     8721294 |     2563434 |     4615405 |    11812725 |    24878535 |    12189821 |    21199374 |     4193344 |     7312377 |    19117133 |     1540425 |     1939779
    miss rate                        |      80.29% |       95.02% |      75.48% |      49.86% |      67.70% |      71.20% |      65.21% |      54.56% |      70.03% |      98.54% |      92.70% |      95.20% |      98.43% |      88.91% |      85.09% |      83.45%
    mpki                             |        9.02 |         0.07 |       23.18 |        0.54 |       19.99 |        0.36 |        1.54 |       20.25 |       21.98 |        6.92 |       19.62 |        1.10 |       29.25 |       27.73 |        0.19 |        0.30
DRAM summary                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   197204926 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      468.50 |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      358.49 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
