                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
    miss rate                        |       67.71% |       28.62% |       20.93% |       52.09% |       79.50% |       51.51% |      100.00% |        1.37% |      100.00% |       31.15% |        8.84% |       30.03% |        9.13% |      100.00% |       71.32% |        9.91%
    mpki                             |         0.31 |         0.02 |         0.31 |         0.11 |         2.51 |        43.59 |         0.00 |         0.02 |         0.36 |         0.42 |         0.40 |         5.45 |         0.19 |         2.64 |        19.23 |         0.26
Cache Summary                        |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  Cache L1-I                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    169126103 |   1576217491 |    916076685 |    311360690 |    212931383 |     23761816 |   1050655470 |    248015023 |    155444933 |    119280639 |   1168711253 |    144379211 |    196164644 |    151531668 |    501898202 |    213833911
    num cache misses                 |        79740 |       766290 |      4010649 |       145648 |        66832 |        80515 |     15355917 |       348394 |         9649 |       263558 |       227688 |      2002269 |     14293880 |        36668 |       685795 |       415450
    miss rate                        |        0.05% |        0.05% |        0.44% |        0.05% |        0.03% |        0.34% |        1.46% |        0.14% |        0.01% |        0.22% |        0.02% |        1.39% |        7.29% |        0.02% |        0.14% |        0.19%
    mpki                             |         0.04 |         0.04 |         0.57 |         0.04 |         0.04 |         0.32 |         2.40 |         0.13 |         0.01 |         0.18 |         0.02 |         2.43 |        10.07 |         0.03 |         0.16 |         0.18
  Cache L1-D                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    951666849 |  11855615351 |   2370224876 |   1368712468 |    820228823 |     88558906 |   2088167520 |   1318432512 |    281220958 |    393219360 |   4456567399 |    384028095 |    551355351 |    513003894 |   3277584637 |    746052219
    num cache misses                 |     47992801 |    107026348 |      9573975 |     35521825 |     13219995 |     28847614 |      1934036 |     21252756 |     21238638 |     21481471 |    142829948 |     21634345 |     13544709 |     39826975 |     35850193 |     42523240
    miss rate                        |        5.04% |        0.90% |        0.40% |        2.60% |        1.61% |       32.57% |        0.09% |        1.61% |        7.55% |        5.46% |        3.20% |        5.63% |        2.46% |        7.76% |        1.09% |        5.70%
    mpki                             |        22.15 |         5.19 |         1.36 |        10.20 |         7.41 |       115.39 |         0.30 |         8.17 |        22.91 |        15.04 |        14.40 |        26.26 |         9.54 |        28.94 |         8.18 |        18.88
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     51265467 |    107829024 |     15730899 |     35764812 |     15706865 |     32881847 |     17693732 |     25972425 |     28618592 |     21980220 |    143853628 |     28894846 |     29141949 |     45054637 |     36589112 |     46245028
    num cache misses                 |     42573710 |     58028443 |      5120686 |     24412970 |     11975767 |     21498632 |      7652950 |     11899204 |     21248287 |     19312395 |     56428680 |     18577037 |     15587105 |     39863326 |     24511791 |     13368144
    miss rate                        |       83.05% |       53.82% |       32.55% |       68.26% |       76.25% |       65.38% |       43.25% |       45.81% |       74.25% |       87.86% |       39.23% |       64.29% |       53.49% |       88.48% |       66.99% |       28.91%
    mpki                             |        19.65 |         2.82 |         0.73 |         7.01 |         6.71 |        85.99 |         1.19 |         4.57 |        22.92 |        13.52 |         5.69 |        22.55 |        10.98 |        28.97 |         5.59 |         5.93
  Cache L3                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     45766637 |     58067193 |      7319200 |     24544842 |     14511344 |     25519463 |      8056747 |     16273550 |     28618592 |     19548823 |     57250335 |     23855850 |     16902044 |     45054320 |     24565617 |     16744495
    num cache misses                 |     42479434 |      3477391 |      5002612 |     24249249 |     11372583 |     20622119 |      7518433 |     11077814 |     21226720 |     16534806 |      6633414 |     17659775 |     10332120 |     39819221 |     23952425 |     13185691
    miss rate                        |       92.82% |        5.99% |       68.35% |       98.80% |       78.37% |       80.81% |       93.32% |       68.07% |       74.17% |       84.58% |       11.59% |       74.03% |       61.13% |       88.38% |       97.50% |       78.75%
    mpki                             |        19.61 |         0.17 |         0.71 |         6.96 |         6.37 |        82.49 |         1.17 |         4.26 |        22.90 |        11.58 |         0.67 |        21.43 |         7.28 |        28.94 |         5.47 |         5.85
DRAM summary                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num dram accesses                  |    355803072 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  average dram access latency (ns)   |       414.79 |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf
  average dram queueing delay        |       304.78 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       96.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
