                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    miss rate                        |       5.70% |       0.35% |       0.92% |       0.94% |       0.61% |       1.55% |       3.58% |       0.41% |      11.88% |       2.66% |       6.06% |       3.36% |       2.53% |       1.54% |       0.47% |       0.91%
    mpki                             |       26.58 |        1.03 |        3.83 |        5.41 |        2.88 |        7.11 |       12.45 |        1.38 |       41.26 |        8.14 |       19.98 |       16.13 |        9.88 |        7.84 |        1.98 |        3.64
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8773362 |     1471083 |    12303883 |    10589751 |     5415882 |     7199201 |     8127487 |     3381768 |    12462583 |    19367148 |    12570176 |    47131306 |     8256049 |    11634640 |     8512652 |     9523194
    num cache misses                 |     6520223 |     1359837 |     4882165 |     7309357 |     3817042 |     6231088 |     5846454 |     1337592 |    10208712 |      601316 |     5383790 |     7270157 |     5872937 |     5957176 |      846658 |     5043679
    miss rate                        |      74.32% |      92.44% |      39.68% |      69.02% |      70.48% |      86.55% |      71.93% |      39.55% |      81.91% |       3.10% |      42.83% |      15.43% |      71.13% |      51.20% |       9.95% |      52.96%
    mpki                             |       26.08 |        1.00 |        2.14 |        3.78 |        2.26 |        6.68 |       10.23 |        0.91 |       36.65 |        0.25 |        9.43 |        3.24 |        7.11 |        4.14 |        0.30 |        3.55
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7706629 |     1401385 |     4897428 |     7319836 |     3823080 |     6813994 |     6813170 |     1738857 |    11142857 |      669870 |     6184754 |     7282725 |     5873883 |     6073680 |      881795 |     5214779
    num cache misses                 |     4041687 |     1349391 |      361278 |     3147042 |     2028885 |     1609864 |     5084775 |      568253 |     5686799 |      380985 |     2884770 |      221239 |     5645915 |      896025 |      208499 |     1532506
    miss rate                        |      52.44% |      96.29% |       7.38% |      42.99% |      53.07% |      23.63% |      74.63% |      32.68% |      51.04% |      56.87% |      46.64% |       3.04% |      96.12% |      14.75% |      23.64% |      29.39%
    mpki                             |       16.17 |        0.99 |        0.16 |        1.63 |        1.20 |        1.73 |        8.90 |        0.39 |       20.42 |        0.16 |        5.05 |        0.10 |        6.84 |        0.62 |        0.07 |        1.08
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    51941110 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      256.17 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      146.16 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
