                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7608513 |    24061121 |    13524247 |    12802462 |     7924980 |    14142580 |     7437923 |     9652981 |     4446612 |    15026856 |   133242878 |    33089961 |     7816117 |    12950834 |     9901072 |     6477229
    num cache misses                 |     5924000 |    22196677 |    12024254 |     6817320 |     7245367 |     9201809 |     6168143 |     5767503 |     4109468 |    11141942 |      811893 |     2043369 |     7572191 |    12363014 |     5517656 |     4771047
    miss rate                        |      77.86% |      92.25% |      88.91% |      53.25% |      91.42% |      65.06% |      82.93% |      59.75% |      92.42% |      74.15% |       0.61% |       6.18% |      96.88% |      95.46% |      55.73% |      73.66%
    mpki                             |        6.81 |       19.59 |        5.48 |        5.97 |        3.37 |       21.63 |        3.80 |        4.64 |        1.70 |       23.45 |        0.08 |        0.23 |       30.29 |        6.94 |        9.37 |        1.63
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   154840661 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      352.47 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      242.46 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
