                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    miss rate                        |       1.57% |       5.12% |       1.10% |       5.93% |       0.62% |       5.73% |       2.67% |       1.58% |       0.01% |       7.63% |       5.35% |       0.94% |       8.61% |       2.57% |       2.22% |       0.49%
    mpki                             |        7.22 |       22.14 |        8.23 |       19.60 |        2.89 |       26.70 |        8.12 |        8.00 |        0.03 |       23.24 |       14.72 |        5.41 |       29.82 |       10.13 |        8.63 |        2.07
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7789030 |    24112009 |    18400767 |    23465965 |    10975634 |    15310015 |    39151965 |    18088796 |    11396452 |    13179747 |   117400760 |    19382669 |     7884653 |    17247535 |    28926210 |    18647396
    num cache misses                 |     6178128 |    20103335 |    12901867 |    10276459 |     7796141 |    11059741 |     2018097 |     9321964 |      720861 |     9846352 |   108850347 |    13383507 |     7536327 |    12135743 |    14311373 |     2871464
    miss rate                        |      79.32% |      83.37% |      70.12% |      43.79% |      71.03% |      72.24% |       5.15% |      51.53% |       6.33% |      74.71% |      92.72% |      69.05% |      95.58% |      70.36% |      49.48% |      15.40%
    mpki                             |        6.82 |       19.86 |        6.13 |        9.50 |        2.30 |       26.41 |        0.42 |        4.51 |        0.10 |       23.27 |       13.80 |        3.79 |       30.15 |        7.23 |        8.53 |        0.50
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7451941 |    21695166 |    12915789 |    11843250 |     7821223 |    13528709 |     2272938 |    10475376 |      752833 |    13179747 |   108886040 |    13409260 |     7557281 |    12168406 |    15042906 |     3023805
    num cache misses                 |     4957216 |    19859870 |    11221246 |     5994257 |     4986220 |     8262119 |     1631271 |     3763162 |      673312 |     9818744 |     1108015 |     6861110 |     7305356 |    11643590 |     4021091 |     1307644
    miss rate                        |      66.52% |      91.54% |      86.88% |      50.61% |      63.75% |      61.07% |      71.77% |      35.92% |      89.44% |      74.50% |       1.02% |      51.17% |      96.67% |      95.69% |      26.73% |      43.24%
    mpki                             |        5.47 |       19.62 |        5.34 |        5.54 |        1.47 |       19.73 |        0.34 |        1.82 |        0.10 |       23.21 |        0.14 |        1.94 |       29.22 |        6.94 |        2.40 |        0.23
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   135251586 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      333.43 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      223.42 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
