                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    mpki                             |        1.37 |        0.00 |        5.77 |        2.61 |        0.35 |        3.16 |        2.68 |       18.17 |        0.10 |        0.46 |        4.62 |        0.49 |        2.68 |       27.01 |        0.31 |        0.12
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      574688 |          62 |     1546603 |     1001631 |       89574 |     3117070 |     1767628 |     4541482 |      399740 |      284722 |     6353029 |      291163 |    11126361 |    36521581 |      703271 |      537868
    num misses                       |      179627 |          62 |      424755 |     1001620 |       89574 |     2478737 |      161665 |     1361663 |       10053 |      189356 |      571884 |      290941 |       70513 |    26067126 |      110765 |       15815
    miss rate                        |      31.26% |     100.00% |      27.46% |     100.00% |     100.00% |      79.52% |       9.15% |      29.98% |       2.51% |      66.51% |       9.00% |      99.92% |       0.63% |      71.37% |      15.75% |       2.94%
    mpki                             |        0.43 |        0.00 |        1.58 |        2.61 |        0.35 |        2.51 |        0.25 |        5.45 |        0.00 |        0.31 |        0.42 |        0.49 |        0.02 |       19.28 |        0.05 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    34714430 |  1028941422 |    31240026 |    42123844 |    42431216 |   117756430 |    62802808 |    43801034 |   395600218 |    48144347 |   161486697 |    53003823 |   608993798 |   154903989 |   258402328 |   666371218
    num cache misses                 |       67466 |     9770688 |       35485 |       35072 |        7166 |       65842 |      415952 |      963554 |       77366 |       72549 |      121699 |      411782 |    20262069 |      654284 |      760772 |    13773093
    miss rate                        |       0.19% |       0.95% |       0.11% |       0.08% |       0.02% |       0.06% |       0.66% |       2.20% |       0.02% |       0.15% |       0.08% |       0.78% |       3.33% |       0.42% |       0.29% |       2.07%
    mpki                             |        0.16 |        1.56 |        0.13 |        0.09 |        0.03 |        0.07 |        0.63 |        3.85 |        0.02 |        0.12 |        0.09 |        0.69 |        4.87 |        0.48 |        0.33 |        3.10
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   115158324 |  2045012454 |    92785394 |   140928974 |    76482319 |   453603245 |   221098413 |   116504258 |  1263647987 |   279826541 |   617112154 |   163217222 |  1993071357 |  1011565046 |  1083598204 |  1734843030
    num cache misses                 |     6216428 |      104750 |    11048057 |    10803369 |     5734149 |     7020941 |    12564451 |     6674852 |    33608730 |    13804569 |    19805457 |    30758785 |    67139521 |    11128190 |     6673905 |    23145079
    miss rate                        |       5.40% |       0.01% |      11.91% |       7.67% |       7.50% |       1.55% |       5.68% |       5.73% |       2.66% |       4.93% |       3.21% |      18.85% |       3.37% |       1.10% |       0.62% |       1.33%
    mpki                             |       14.87 |        0.02 |       41.18 |       28.10 |       22.66 |        7.12 |       19.06 |       26.70 |        8.10 |       22.26 |       14.41 |       51.29 |       16.15 |        8.23 |        2.90 |        5.22
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     6332437 |     9890094 |    12427488 |    12248564 |     7762913 |     7835945 |    13889279 |     9088644 |    33835488 |    14672093 |    20167977 |    31170573 |    87431115 |    11783958 |     7444373 |    37106185
    num cache misses                 |     5809497 |      310644 |     9789372 |    10838441 |     5741315 |     6595285 |     6068479 |     6560241 |     1274708 |    12271339 |    13837380 |    20257987 |    13762327 |     8252889 |     5242994 |     2219913
    miss rate                        |      91.74% |       3.14% |      78.77% |      88.49% |      73.96% |      84.17% |      43.69% |      72.18% |       3.77% |      83.64% |      68.61% |      64.99% |      15.74% |      70.03% |      70.43% |       5.98%
    mpki                             |       13.90 |        0.05 |       36.49 |       28.20 |       22.68 |        6.68 |        9.20 |       26.24 |        0.31 |       19.79 |       10.07 |       33.78 |        3.31 |        6.10 |        2.28 |        0.50
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     5858159 |      325300 |    11133804 |    12248564 |     7762913 |     7446221 |     6984501 |     8012981 |     1429372 |    13066314 |    14090871 |    20257993 |    13797913 |     8254570 |     5253910 |     2408482
    num cache misses                 |     4457285 |      305391 |     6990279 |    10803123 |     5730574 |     2712404 |     3512232 |     4854384 |      913684 |    12119941 |     4343641 |    15145636 |      648561 |     7181572 |     3362737 |     1311658
    miss rate                        |      76.09% |      93.88% |      62.78% |      88.20% |      73.82% |      36.43% |      50.29% |      60.58% |      63.92% |      92.76% |      30.83% |      74.76% |       4.70% |      87.00% |      64.00% |      54.46%
    mpki                             |       10.66 |        0.05 |       26.06 |       28.10 |       22.64 |        2.75 |        5.33 |       19.42 |        0.22 |       19.55 |        3.16 |       25.25 |        0.16 |        5.31 |        1.46 |        0.30
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   117287666 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      474.48 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      364.47 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      97.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
